,model,mean,std dev,"<Rabbit, Heart>","<Rat, Heart>","<Opossum, Ovary>","<Opossum, Testis>","<RhesusMacaque, Liver>","<Chicken, Kidney>","<Human, Liver>","<Chicken, Cerebellum>","<RhesusMacaque, Brain>","<Opossum, Cerebellum>","<Rabbit, Brain>","<Human, Brain>","<Chicken, Heart>","<RhesusMacaque, Testis>","<Chicken, Ovary>","<Human, Ovary>","<Chicken, Liver>","<Rat, Cerebellum>","<Mouse, Ovary>","<Opossum, Brain>","<Opossum, Liver>","<Human, Heart>","<Chicken, Testis>","<Human, Testis>","<Mouse, Testis>","<Rabbit, Cerebellum>","<Rat, Testis>","<Rat, Ovary>","<Mouse, Liver>","<Rabbit, Liver>","<RhesusMacaque, Kidney>","<Mouse, Cerebellum>","<Rabbit, Ovary>","<Opossum, Kidney>","<Rabbit, Kidney>","<Mouse, Heart>","<Rat, Liver>","<Rat, Brain>","<RhesusMacaque, Heart>","<Mouse, Kidney>","<Rabbit, Testis>","<Rat, Kidney>","<Chicken, Brain>","<Human, Cerebellum>","<Human, Kidney>","<Mouse, Brain>","<RhesusMacaque, Cerebellum>","<Opossum, Heart>"
48,cvae,-0.0123760842627013,0.1090594529628649,0.0275092936802973,-0.1315985130111524,-0.070631970260223,0.0408921933085501,0.0319702602230483,-0.1003717472118959,0.0602230483271375,0.0892193308550185,-0.0758364312267658,0.2401486988847583,0.0572490706319702,0.1903345724907063,0.1182156133828996,-0.0750929368029739,0.1390334572490706,-0.1903345724907063,0.041635687732342,-0.0721189591078066,-0.0111524163568773,0.0802973977695167,-0.2141263940520446,0.0193308550185873,0.083271375464684,-0.1947955390334572,-0.0817843866171003,-0.0104089219330855,-0.228996282527881,-0.0944237918215613,-0.0646840148698884,0.0342007434944237,-0.283271375464684,0.0527881040892193,-0.1434944237918215,0.0066914498141263,0.0267657992565055,-0.0490706319702602,-0.0349442379182156,0.1405204460966542,6.603557023792752e-18,0.0795539033457249,-0.0973977695167286,-0.1442379182156134,0.0490706319702602,0.0572490706319702,0.0587360594795538,0.0089219330855018,0.0304832713754646,0.0104089219330854
52,cpa,-0.0406133828996282,0.0679629456902053,-0.0200743494423791,0.0111524163568773,-0.049814126394052,-0.0646840148698884,0.0230483271375464,0.0825278810408921,0.0200743494423791,-0.0059479553903345,0.057992565055762,-0.1472118959107807,-0.0453531598513011,-0.2297397769516728,-0.0156133828996282,-0.0713754646840148,0.0304832713754646,-0.1167286245353159,0.0,-0.0193308550185873,0.0446096654275093,-0.0408921933085501,0.0104089219330855,0.0631970260223048,-0.0691449814126394,-0.1263940520446096,-0.1427509293680297,0.0148698884758364,-0.1501858736059479,-0.0260223048327137,-0.0981412639405204,-0.0007434944237918,-0.1613382899628252,-0.0609665427509293,-0.0527881040892193,-0.0342007434944237,0.0319702602230483,-0.1078066914498141,-0.0037174721189591,-0.0223048327137546,-0.00817843866171,-0.0944237918215613,-0.0736059479553903,-0.0475836431226765,0.0550185873605947,-0.0936802973977695,-0.1605947955390334,-0.0438661710037174,0.0237918215613382,-0.0133828996282527
55,seq_by_seq_RNN,-0.0445477075588599,0.122295588903277,0.1085501858736059,-0.1405204460966542,0.0364312267657992,-0.028996282527881,0.028996282527881,0.0981412639405204,-0.0156133828996282,-0.0171003717472118,0.0899628252788103,0.0141263940520446,-0.116728624535316,-0.3271375464684015,-0.1226765799256505,0.0698884758364312,-0.1055762081784386,-0.0460966542750929,0.0431226765799256,0.0386617100371747,0.0929368029739776,0.0557620817843866,-0.1858736059479553,-0.0297397769516728,0.1910780669144981,-0.0966542750929368,-0.2817843866171003,0.0669144981412639,-0.2669144981412639,-0.091449814126394,-0.1382899628252788,-0.1315985130111524,-0.2743494423791821,-0.0438661710037174,-0.1189591078066914,0.1717472118959108,0.0884758364312267,0.137546468401487,-0.0104089219330854,-0.1263940520446096,0.0074349442379182,-0.2052044609665427,-0.0847583643122676,-0.2884758364312267,-0.0141263940520445,-0.0513011152416356,-0.0394052044609665,0.0379182156133829,-0.0334572490706319,-0.0825278810408922
56,seq_by_seq_neuralODE,-0.0926734820322181,0.1169390215850399,-0.1308550185873606,-0.1048327137546468,-0.1442379182156134,-0.0780669144981412,0.0111524163568773,0.0921933085501858,0.1011152416356877,-0.0802973977695167,0.2446096654275093,-0.2066914498141264,-0.116728624535316,-0.3271375464684015,-0.0959107806691449,-0.1085501858736059,0.0877323420074349,-0.1531598513011152,-0.0193308550185873,-0.01635687732342,0.1018587360594795,-0.0133828996282527,-0.2282527881040892,0.0661710037174721,-0.1657992565055762,-0.1486988847583643,-0.2817843866171003,-0.1323420074349442,-0.2669144981412639,-0.091449814126394,-0.1382899628252788,0.0118959107806691,-0.3390334572490706,-0.0438661710037174,-0.1189591078066914,-0.1925650557620817,-0.0869888475836431,-0.1509293680297397,-0.0223048327137546,-0.1263940520446096,-0.0483271375464684,-0.1561338289962824,-0.1397769516728624,-0.2438661710037174,0.0505576208178438,-0.1315985130111524,-0.2052044609665427,0.0096654275092936,-0.0483271375464684,-0.1219330855018587
54,mTAN,0.0952137546468401,0.0973994728998205,0.1687732342007435,0.2260223048327137,0.104089219330855,0.0252788104089219,0.0066914498141263,0.0565055762081784,0.0394052044609665,0.0743494423791821,-0.2118959107806691,0.187360594795539,0.1427509293680297,0.1613382899628252,0.0884758364312267,0.0446096654275092,0.020817843866171,0.1591078066914498,-0.0074349442379182,0.1338289962825278,-0.0141263940520446,0.0037174721189591,0.1427509293680297,-0.0104089219330855,-0.1405204460966542,-0.0520446096654274,0.1895910780669144,0.2066914498141263,0.1591078066914498,0.1598513011152416,0.1338289962825278,-0.037174721189591,0.2736059479553903,0.0802973977695167,0.1776951672862453,0.1754646840148699,0.1011152416356877,0.1947955390334572,0.0654275092936802,0.1561338289962825,0.0981412639405204,0.2037174721189591,0.1092936802973977,0.2379182156133829,0.0237918215613382,-0.0089219330855018,0.1940520446096654,0.1107806691449814,0.0676579925650557,0.1479553903345724
57,mean,-0.0926734820322181,0.1169390215850399,-0.1308550185873606,-0.1048327137546468,-0.1442379182156134,-0.0780669144981412,0.0111524163568773,0.0921933085501858,0.1011152416356877,-0.0802973977695167,0.2446096654275093,-0.2066914498141264,-0.116728624535316,-0.3271375464684015,-0.0959107806691449,-0.1085501858736059,0.0877323420074349,-0.1531598513011152,-0.0193308550185873,-0.01635687732342,0.1018587360594795,-0.0133828996282527,-0.2282527881040892,0.0661710037174721,-0.1657992565055762,-0.1486988847583643,-0.2817843866171003,-0.1323420074349442,-0.2669144981412639,-0.091449814126394,-0.1382899628252788,0.0118959107806691,-0.3390334572490706,-0.0438661710037174,-0.1189591078066914,-0.1925650557620817,-0.0869888475836431,-0.1509293680297397,-0.0223048327137546,-0.1263940520446096,-0.0483271375464684,-0.1561338289962824,-0.1397769516728624,-0.2438661710037174,0.0505576208178438,-0.1315985130111524,-0.2052044609665427,0.0096654275092936,-0.0483271375464684,-0.1219330855018587
58,linear,-0.0926734820322181,0.1169390215850399,-0.1308550185873606,-0.1048327137546468,-0.1442379182156134,-0.0780669144981412,0.0111524163568773,0.0921933085501858,0.1011152416356877,-0.0802973977695167,0.2446096654275093,-0.2066914498141264,-0.116728624535316,-0.3271375464684015,-0.0959107806691449,-0.1085501858736059,0.0877323420074349,-0.1531598513011152,-0.0193308550185873,-0.01635687732342,0.1018587360594795,-0.0133828996282527,-0.2282527881040892,0.0661710037174721,-0.1657992565055762,-0.1486988847583643,-0.2817843866171003,-0.1323420074349442,-0.2669144981412639,-0.091449814126394,-0.1382899628252788,0.0118959107806691,-0.3390334572490706,-0.0438661710037174,-0.1189591078066914,-0.1925650557620817,-0.0869888475836431,-0.1509293680297397,-0.0223048327137546,-0.1263940520446096,-0.0483271375464684,-0.1561338289962824,-0.1397769516728624,-0.2438661710037174,0.0505576208178438,-0.1315985130111524,-0.2052044609665427,0.0096654275092936,-0.0483271375464684,-0.1219330855018587
59,Sagittarius,0.329182156133829,0.1998974495587683,0.5985130111524164,0.3494423791821561,0.4267657992565055,0.4810408921933085,0.2356877323420074,0.2408921933085501,-2.476333883922282e-18,0.0862453531598513,0.4490706319702602,0.4721189591078066,0.237174721189591,-0.1739776951672862,0.0728624535315985,0.3524163568773235,0.4312267657992565,0.2713754646840148,0.3962825278810408,0.4594795539033457,0.4193308550185873,0.2773234200743494,0.1605947955390334,0.0401486988847583,0.595539033457249,0.0148698884758364,0.7568773234200743,0.2617100371747212,0.520446096654275,0.3434944237918215,0.3843866171003717,0.262453531598513,0.1828996282527881,0.3323420074349442,0.628996282527881,0.4847583643122676,0.5516728624535315,0.4929368029739776,0.3464684014869889,0.3226765799256505,0.304089219330855,0.6721189591078067,0.5427509293680296,0.2431226765799256,0.0810408921933085,0.0557620817843866,0.0237918215613382,0.5784386617100371,0.1583643122676579,0.374721189591078
