,Unnamed: 0,model,mean,std dev,Chicken:Brain,Chicken:Cerebellum,Chicken:Heart,Chicken:Kidney,Chicken:Liver,Chicken:Ovary,Chicken:Testis,Human:Brain,Human:Cerebellum,Human:Heart,Human:Kidney,Human:Liver,Human:Ovary,Human:Testis,Mouse:Brain,Mouse:Cerebellum,Mouse:Heart,Mouse:Kidney,Mouse:Liver,Mouse:Ovary,Mouse:Testis,Opossum:Brain,Opossum:Cerebellum,Opossum:Heart,Opossum:Kidney,Opossum:Liver,Opossum:Ovary,Opossum:Testis,Rabbit:Brain,Rabbit:Cerebellum,Rabbit:Heart,Rabbit:Kidney,Rabbit:Liver,Rabbit:Ovary,Rabbit:Testis,Rat:Brain,Rat:Cerebellum,Rat:Heart,Rat:Kidney,Rat:Liver,Rat:Ovary,Rat:Testis,RhesusMacaque:Brain,RhesusMacaque:Cerebellum,RhesusMacaque:Heart,RhesusMacaque:Kidney,RhesusMacaque:Liver,RhesusMacaque:Testis
0,0,Sagittarius,0.9762214940522465,0.0129152111933942,0.9730272130890004,0.9823391755206669,0.9711921453322504,0.9770344316469736,0.9508117821067475,0.9766598955476762,0.9732672258853692,0.9883946340334784,0.9905887950934116,0.9825428336949014,0.9554532719381889,0.985582542882858,0.9593894383944988,0.9780460211708024,0.9839117013038472,0.99348037648084,0.9717935245640068,0.9831259946011276,0.974972767882651,0.9797377342594648,0.9763370934686488,0.983457055081642,0.9892445276583663,0.9811779280631124,0.982201117981212,0.971705829817492,0.949580803524003,0.9719475269313615,0.9705238244003668,0.989785230839252,0.9863815051575175,0.994153015713712,0.9624231875079428,0.9654022287631128,0.9708802750827878,0.966809206659492,0.9951797169658432,0.9719356437943172,0.9912670914808694,0.966612884192343,0.9815180915219216,0.968701535690666,0.9470077497503644,0.991820719599658,0.9778904381603768,0.9906239170983266,0.9914640432582136,0.9412480209161408
1,1,linear,0.9509599868821456,0.0216959639860902,0.9522824339487812,0.9247833323114372,0.964195154152139,0.93240559557724,0.9639962414844518,0.9422749485431948,0.9408954559105424,0.9207308972570064,0.920392680537366,0.9533674639381794,0.9494080292300242,0.9442563215903056,0.9207599171421752,0.9155798136234076,0.9414757170569344,0.9768402060973004,0.968850518795727,0.9758551862988828,0.9121996140187904,0.9713674605613838,0.9694920908289762,0.9763340044347628,0.9670297706236556,0.9675929393025584,0.8791011621648267,0.9691042808480936,0.9289478578201562,0.9515630484456808,0.9552563252595968,0.9597859697670952,0.9787001008524324,0.9640213762599804,0.9418377357127792,0.9467135096313086,0.943733623803752,0.9446766777381896,0.9686218993036564,0.9885355068691364,0.9719904109620948,0.9483183405347148,0.9470995488183308,0.9634728206315312,0.9775913681379232,0.9497476390978544,0.9304907954350532,0.9637491749801744,0.972572300546827,0.9280821034565778
2,2,mean,0.9075203649299972,0.03178770189468,0.9363460843076664,0.9023285830703952,0.9408797555154876,0.8946163922791412,0.9362049000085864,0.923411518050788,0.9026491821946412,0.8234687375040866,0.8344621093088999,0.9140135857084608,0.8995432189275478,0.9309529122681528,0.9036053552211774,0.8858507434887521,0.8520695211805692,0.9458376706568654,0.9291566396864214,0.9000971756218923,0.853076407631517,0.9488522020913206,0.9334178017771876,0.8730139407735247,0.8927557998144735,0.9463146277396578,0.9019112569996732,0.9251793955017256,0.917078568276312,0.8772078972598766,0.8778429273773889,0.9312241196976094,0.9455463364616028,0.9052932176795344,0.9240606407372126,0.929971647028065,0.9263945330523536,0.850780706256745,0.9367956616852172,0.9378420117081404,0.9025005680837156,0.8944558849519632,0.9099728157501936,0.9166734647605672,0.9300539140032764,0.9265822801926926,0.9304372827373064,0.9044148395783768,0.9257674976761952,0.8300651843569018
3,3,mTAN,0.803669242570646,0.0466768936982702,0.6705214177416523,0.7405918298231664,0.7757430914781928,0.7862330408459836,0.7474854491965812,0.8195226302130092,0.7943165244602151,0.7728034311589937,0.7846247443341985,0.8157512090121629,0.8723722857454163,0.7777302062241559,0.8708385993544561,0.8178340300386843,0.8555339726026642,0.736061076186757,0.8266494939532111,0.8785284555875599,0.8460579509939916,0.8592209453354982,0.8660212879304303,0.7590477990342216,0.7784506952552754,0.7587613895595425,0.7557792569709387,0.7724272525631819,0.7516980629979466,0.802370189467709,0.8379663590976626,0.7245658116355029,0.8108233805347264,0.8197935519647179,0.8178017356884426,0.8268758976555161,0.8290198987178332,0.875749873363689,0.8111828464294193,0.8233272543228523,0.8759826811107376,0.7983753354446981,0.8462995551859981,0.8483145350232877,0.757325758453337,0.8024451652318234,0.8120616259077966,0.8282596219241853,0.719422389171638,0.8175540484613478
4,4,cvae,0.9038121196058638,0.0270634887611371,0.913020789866432,0.8983635900383262,0.9190987426327468,0.8922798123956955,0.9330787795528568,0.8843285580407583,0.9087693798464952,0.8893656271138899,0.8850900918453125,0.8920610232091796,0.8794929693977884,0.8855723434646572,0.8087167016351323,0.8517378848053329,0.9138313338221572,0.929807476669144,0.927514335172975,0.9158815001952452,0.8965212921977033,0.9093143959225513,0.9123919386428694,0.9286767011263936,0.8869341655934606,0.9092157440104124,0.817880329046115,0.9227010843996736,0.8618890826420327,0.8898939459097595,0.915078427119038,0.9327498900714262,0.948850697377266,0.9256260658652428,0.9157696024475253,0.9070419141432612,0.9077841516161592,0.9084546196812906,0.9185695793701664,0.9362354420449354,0.9254774570213496,0.9137600152837322,0.911023565592224,0.9234671731588954,0.9309309593030816,0.902331423435602,0.8905621053852517,0.8948061721214196,0.925987003940372,0.8850458569081305
5,5,cpa,0.7041123780225833,0.0405964974263929,0.7134630678815022,0.7080713912882175,0.7176555241398237,0.7318345034796079,0.7427166897251285,0.7062189647031749,0.7079352702907549,0.6767595076043241,0.6647093152806296,0.7241522096173614,0.7260498644089549,0.7350251809947369,0.7431511586502777,0.7388817906730273,0.6825047285203973,0.6330857772809038,0.7148266966348562,0.7541385371324242,0.7122252744522496,0.7298347024745169,0.7307184443308046,0.6512411736020433,0.6277380141884228,0.675613524431071,0.6769193207456292,0.6874297352685868,0.6865180045795761,0.7006773905424926,0.6996378638307076,0.6616134587508751,0.7509136552317194,0.7270729922333571,0.7492257780094278,0.7592820025985307,0.7669246915634841,0.6645890083372199,0.5861956222151327,0.6466248455979045,0.6707804387076481,0.6816264632936296,0.6636285616555662,0.6664085135986157,0.665859020953542,0.7159645725235882,0.7516151762423832,0.7629241194001517,0.7439587812187367,0.762452816200287
6,6,seq_by_seq_neuralODE,0.9237685033995704,0.0275504724981008,0.9462176069803658,0.9177840736768836,0.9590036741177522,0.9165998766008604,0.9552107194317152,0.9316827626055706,0.8916396455486951,0.8826106974114113,0.9087824723493064,0.9372465025420303,0.891273865557374,0.936402182891765,0.905144329426684,0.916027515432761,0.888237569337323,0.9685194083241628,0.9453085009009784,0.9649746400774926,0.8669306662318413,0.9411464243537796,0.9360570889213792,0.8835370483058254,0.8940297953121005,0.9397553111652508,0.9029486813310326,0.9368853526071462,0.9041069692938564,0.9341139453302488,0.9031497828223568,0.9527605209351552,0.9613387411563278,0.9578047123818376,0.9320896642279692,0.9225240784000388,0.9166832253129176,0.8964129872178495,0.954423998073967,0.9534735323222452,0.9624198528708188,0.9049319605147452,0.9132843453110896,0.924685925967438,0.9565589623094076,0.9339476306160536,0.9378540489050946,0.8908806466512735,0.9077117465753136,0.8557744745418773
7,7,seq_by_seq_RNN,0.9320662746769166,0.0251986050351938,0.9519308500531988,0.9255723955935105,0.9628168082046288,0.9372448090378528,0.9614385618489,0.932917604814899,0.9375164300065012,0.9087529133442832,0.908985609911444,0.941260076433762,0.9412818214269758,0.9456404145840508,0.9062691981100665,0.9290004160486748,0.921517055717395,0.9732665430612776,0.9587375842231474,0.8987108756464639,0.8946882280773484,0.9608327066894174,0.9523681788457866,0.9355220628983258,0.9291107705732388,0.95540861305587,0.8762638051962606,0.9591198476899724,0.9070691961556924,0.8837160848262408,0.9430110490373912,0.9564845370487792,0.9679123522307456,0.9025608144823138,0.9396619524069816,0.9226542266615332,0.934877022901384,0.8947837350600409,0.941474435784206,0.9689318108108684,0.9030702451764456,0.917953992474156,0.9248294334997058,0.9406906158016182,0.9718745637080428,0.9446879563436212,0.934151585074746,0.9239834453103712,0.9362818721996722,0.8723460764041863
