,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
19,Opossum:Brain,0.4770180748568641,0.9303769838518815,0.9446966072067762,0.009901463342892857,0.015188064,0.4710424244403839,0.9346861773845465,0.9451061429886558,0.014074564306198982,0.032025527,0.021748447890075948,0.020330362
20,Opossum:Liver,0.4720929903643472,0.9544643106550313,0.9623297026527897,-0.010738709779080396,-0.01630467,0.4697099104523659,0.9569701593799081,0.9594433436602707,0.1368188837414516,0.033550937,0.03246588509659323,0.010218257
21,Human:Heart,0.2769212631078867,0.9545519005410128,0.9640283812412321,-0.023384072358261634,-0.05020396,0.2722552418708801,0.89830331451018,0.9031029736361791,0.12600926538716084,0.063255586,0.07364589501550037,0.052905012
22,Chicken:Testis,0.7856772780418396,0.9610754111573441,0.9662193575872422,-0.08336642400176483,-0.02387225,0.7604794949293137,0.876079219346825,0.8938947956646759,-0.054048091771453775,-0.008151048,-0.023027428487388778,-0.0044536768
23,Human:Testis,0.22170072443345012,0.9022452130774232,0.9145407962516942,0.06679935375871063,0.03722283,0.2612384222447872,0.7819382476154393,0.7967024558105975,-0.06918155746746084,-0.007506662,0.026196922424586225,0.016622288
24,Mouse:Testis,0.5206259063311985,0.9570252040847749,0.9621801700465714,-0.034036116100973825,0.0071326247,0.5262765288352966,0.8280736529451247,0.8380646426122405,-0.020692697992499447,-0.0125467125,-0.04228575307331098,-0.0069702566
25,Rabbit:Cerebellum,0.6582979985645839,0.9617710348192681,0.9706297704914241,0.03801487504333303,0.0035532336,0.6575721204280853,0.9206456049187796,0.9375517547409306,0.0026031325832781838,0.05256308,0.0017216403715410997,0.0015824678
26,Rat:Testis,0.5061252050929599,0.9586911680716614,0.9626538432164986,-0.02499448488859475,-0.03446175,0.5276414006948471,0.8214486354050521,0.8374512248242975,-0.06525479814692256,-0.04467717,-0.040814975891084425,-0.03720208
27,Rat:Ovary,0.4940587356686592,0.9691880045331516,0.9692424802194234,-0.0330591535091866,-0.013797753,0.5107884556055069,0.9178039226661355,0.9278200860690227,0.0006176924773880426,0.0027179301,0.0012180517475024423,0.0014906197
28,Mouse:Liver,0.5109718872441186,0.9301876212675384,0.9420794655485809,-0.024479741157438048,-0.003373311,0.504033125936985,0.9107518483025149,0.9222574578543619,0.015045223913523054,0.0034810212,-0.015346797477836523,-0.0025069537
29,Rabbit:Liver,0.5615725914637247,0.9634870223553095,0.9739829838620758,-0.0014181715042072421,0.029915353,0.567254975438118,0.9117214092060102,0.9250042728930308,-0.0023384072358261657,-0.0019348165,-0.025231816495880032,-0.0039525363
30,RhesusMacaque:Kidney,0.5463419377803802,0.9552370309264882,0.9616273221006152,0.03764581620306306,0.009007901,0.5343642234802246,0.9727711148215406,0.9717243415479755,-0.06604897418927862,-0.011209424,0.016619030649474065,0.0052673067
31,Mouse:Cerebellum,0.6383260786533356,0.9718283310810315,0.9772983389539419,-0.06180076266112004,-0.0336988,0.6551485061645508,0.9389857359038928,0.9526594015942611,0.01985440105890139,0.009939916,-0.025501875137877786,-0.012592288
32,Rabbit:Ovary,0.5534939467906952,0.9654279100747285,0.9661057173522795,0.000955952643576733,0.0074970946,0.5620518922805786,0.9335272456192453,0.9299132653303956,-0.10311052283256121,-0.07125038,0.004600693813135904,-0.005171898
33,Opossum:Kidney,0.682303249835968,0.9412535439201518,0.9492439234469173,-0.06636412341243579,-0.00650212,0.7008461207151413,0.9559611593289136,0.9613945532084821,0.09794837855724686,0.017824475,-0.012817787404154048,0.0045820144
34,Rabbit:Kidney,0.661312535405159,0.9482426325135251,0.9545565886428987,-0.012133245091550851,-0.008231481,0.6699056625366211,0.9161323722946502,0.9310396634035498,0.056430619898521946,0.025675232,0.020233902431122816,0.015618365
35,Mouse:Heart,0.531507933139801,0.9656821382529494,0.9713160297430876,-0.006148847843090067,-8.759629e-05,0.5326557606458664,0.940399116459515,0.9458162450805034,0.004500330906684316,-0.00078173063,-0.0008664179412028521,0.00085370964
36,Rat:Liver,0.49904096457693314,0.9457486701399718,0.9575547091652419,-0.04927200529450695,-0.05637005,0.5153961181640625,0.9108053050596385,0.9305381490251369,-0.015265828369733066,-0.009892142,-0.02126705745170338,-0.02884272
37,Rat:Brain,0.46695837107571686,0.9366999348285758,0.9527068515916253,-0.032332591300162444,-0.016037842,0.47168631106615067,0.8820973864193475,0.9121191086578561,0.07279947054930509,0.045792762,-0.003765198998196234,0.001520619
38,RhesusMacaque:Heart,0.5711616724729538,0.9651641572550869,0.9685085526053909,-0.009123570010399925,-0.01282053,0.5615513175725937,0.9667917591942832,0.9672692932848178,0.021751599382307522,-0.0032718321,-0.002510284773686496,0.00048825453
39,Mouse:Kidney,0.5460866093635559,0.9587771295916969,0.9646946838934376,0.08078535186410767,0.023230342,0.5806642174720764,0.8886122749890274,0.9144388518930845,-0.1258327818221928,-0.041485,-0.02461073010378106,-0.022981018
40,Rabbit:Testis,0.5125186840693156,0.9600651562529967,0.9620296680173352,-0.024461357452753876,-0.023871826,0.5337407737970352,0.8637494988717683,0.8698492685667139,0.02528127068166777,-0.0010118521,-0.009382780246446693,-0.017131995
41,Rat:Kidney,0.6564268810408456,0.957411695786612,0.9671476358486163,-0.0008115092496296994,-0.0052757473,0.663928359746933,0.9176714562052641,0.9360259020593245,0.08325612177365982,0.04242692,0.016784450934020756,0.0122746015
42,Chicken:Brain,0.8066296219825745,0.9598078241965394,0.9697806089309455,-0.004765056254136334,0.0075948443,0.811364620923996,0.9758772955740623,0.9786748555837264,-0.013500992720052942,-0.0019457472,0.006735789396279139,0.008873074
43,Human:Cerebellum,0.2577659132388922,0.9097794236173632,0.9273273093504611,0.04537663968504471,0.04491208,0.24310151115059853,0.9130530907198562,0.922101750132077,-0.08493271564085594,-0.046416137,0.014061626601248321,0.013957944
44,Human:Kidney,0.35700825127688324,0.9544090255603283,0.9620524383420819,0.04639913362613562,0.029178116,0.3516198545694351,0.8743094057640934,0.8883702665394795,-0.07032870063975291,-0.03056086,0.059540209316975366,0.035924457
45,Mouse:Brain,0.514002226293087,0.9338154083548489,0.9470042820857147,0.007673883583876965,-0.008132513,0.5275998711585999,0.8964617982909447,0.9182197237578433,0.003088462386940218,-0.003838186,-0.021571237057669886,-0.026406059
46,RhesusMacaque:Cerebellum,0.7154409527778626,0.9597101019513111,0.9665455094565243,0.09324950363997352,0.058343902,0.6926413774490356,0.9707564241265113,0.9687600634870767,0.030928744760644163,0.008653389,0.03730889303357867,0.022024173
47,Opossum:Heart,0.4666531592607498,0.9650922302317019,0.9702871317942943,-0.09032616034601473,-0.058258474,0.4744321331381798,0.9572196911962364,0.9589516949059669,-0.04217957202735495,-0.051594585,-0.05989647348019286,-0.03918009
