,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
0,Rabbit:Heart,0.5753516733646393,0.8346315567581669,0.8647077262385439,0.02116866881923136,0.0026862565,0.5764443427324295,0.7825054453962723,0.8134686867470202,0.049988969777189494,0.005751689,0.0030144023194982827,-0.00044128203
1,Rat:Heart,0.5829584151506424,0.8164609245228217,0.8271382049725932,-0.00025917166883414447,-0.0014411627,0.5891472846269608,0.7655904181732016,0.7783235428285584,0.05528347672622986,0.006456384,0.008876734015909476,0.0022566244
2,Opossum:Ovary,0.6186728775501251,0.798252580591727,0.805477674963346,0.010860042229995903,0.012163252,0.6172237247228622,0.7792537587632362,0.7815014777164446,-0.0485329803662034,-0.025805619,-0.0056048077226105025,-0.0061411564
3,Opossum:Testis,0.5970984101295471,0.7883661803531955,0.8010822905203828,-0.029466452365194924,-0.0033437542,0.6269718110561371,0.6089698355238184,0.6321030175711391,0.0529009485991617,0.004949337,-0.007992669144224406,-0.0007813476
4,RhesusMacaque:Liver,0.5534287318587303,0.8680022945087174,0.8872903772502243,-0.020946918365846234,-0.0043910355,0.5524280071258545,0.860176680916002,0.8734820923742694,-0.02616368850650783,-0.0013305033,-0.026797865712491792,-0.0035358246
5,Chicken:Kidney,0.8877122402191162,0.7716470534822564,0.807658432886676,0.05819545554820206,0.0074517136,0.8823565542697906,0.7203067568494577,0.7638854892698093,0.003264945951908228,0.0016182549,-0.010809618354290756,0.00017661914
6,Human:Liver,0.31031126976013185,0.8304000591824467,0.8552104476497405,-0.04285320349185339,-0.008065136,0.32226918637752533,0.7988001956882924,0.8042018498465401,-0.023295830575777634,-0.001427398,-0.024166215430278967,-0.0055791275
7,Chicken:Cerebellum,0.941972839832306,0.7272971908150538,0.7799353076960694,-0.0048532980366203385,-0.002164428,0.9572388976812363,0.6688642225349081,0.7383251508399301,0.06256342378116037,0.0046332665,-0.022317817486579895,-0.0017819116
8,RhesusMacaque:Brain,0.6413270149912152,0.7430795244774254,0.7896956322047336,-0.07751095143550474,-0.012502989,0.6286872774362564,0.691969405116877,0.7256431873406095,0.0010589013898080735,0.0031262196,0.0010957496066695265,0.009482531
9,Opossum:Cerebellum,0.6493080655733744,0.7281188050958717,0.7573998337352026,-0.006893889256562983,-0.004588874,0.6521781086921692,0.6796937492932416,0.7098694403587811,-0.12640635340833886,-0.019166166,-0.02727931675648419,-0.009739797
10,Rabbit:Brain,0.5876704586876763,0.8181864730433103,0.8545922528515546,-0.024126774027502025,-0.001501615,0.6070514917373657,0.7223714801696592,0.7734506211194423,-0.07681447165232737,-0.0073666535,-0.018127383316000122,-0.0030966913
11,Human:Brain,0.3067053579367124,0.7915161270737536,0.8247238780027166,-0.0011696884628717853,0.0016835628,0.32609325647354126,0.7132737802675256,0.7464214392092016,-0.03842929627178468,-0.006187735,-0.030595757842326488,-0.0074379416
12,Chicken:Heart,0.9382500052452087,0.7652551948725134,0.8049538828608105,0.0024266490183101684,0.00070798554,0.9295749813318253,0.7495100274049828,0.784270322051932,0.03525259210236047,0.011000936,0.01315537907199059,0.001140804
13,RhesusMacaque:Testis,0.6115790473090278,0.8015811145316943,0.8210708793661416,0.04411353776012942,0.0046430514,0.6326687186956406,0.652203789038279,0.6819092904168481,-0.03825281270681667,-0.0041161207,0.022130748140013527,0.0031308352
14,Chicken:Ovary,0.872504198551178,0.7817686940819651,0.8117034212369566,0.06121773659827928,0.033520494,0.8852796703577042,0.7320195053879237,0.7583000768662125,0.010986101919258764,0.0039888266,0.030766968159423494,0.020007564
15,Human:Ovary,0.36851570506890613,0.8339174618646612,0.8566784207171421,0.04358513756263592,0.00799807,0.3694833442568779,0.8253773876466332,0.8414154656960423,0.14101036840944187,0.045961898,0.05193460851965154,0.016274577
16,Chicken:Liver,0.8949778914451599,0.8039469773983168,0.8346787268306946,-0.029759541142731084,-8.503553e-05,0.8877464383840561,0.8000728631110336,0.8316350269676124,-0.05960732406794617,-0.016703336,-0.029185969556585045,-0.010459651
17,Rat:Cerebellum,0.6578055790492466,0.7872288263585047,0.8050407361636255,-0.00909993381866314,-5.7611196e-05,0.6676379442214966,0.731591302699407,0.7609702110379617,-0.057224795940878,-0.014125093,-0.010113865838551478,-0.0030635234
18,Mouse:Ovary,0.55518296786717,0.8458111729316349,0.8718967821568553,0.10128108159213389,0.031526875,0.5620521306991577,0.8224719744695701,0.8458681075369401,0.022501654533421574,0.009359107,0.08069032225220181,0.027350554
19,Opossum:Brain,0.6224288211928474,0.7431100016448484,0.7729983601597818,0.054507684388557985,0.0076401797,0.626458540558815,0.6703016984306946,0.7026654507193208,-0.010589013898080741,-0.0007312647,0.0355488323721282,0.005220426
20,Opossum:Liver,0.5465459397860936,0.8793945684438186,0.8846219984391078,-0.034563991049762065,-0.010353743,0.5464383214712143,0.8826270547310053,0.8814479169469236,-0.14965806309287447,-0.025356142,-0.037993602470769904,-0.017070306
21,Human:Heart,0.3637889577792241,0.8270884138505603,0.854906951886912,-0.06262984754050273,-0.009268104,0.3596113324165344,0.7707542615700859,0.7813135244094823,-0.07522611956761527,-0.011671997,-0.024298226262766995,-0.0062410356
22,Chicken:Testis,0.8764409065246582,0.7693738900613136,0.8021454012761982,0.13801014780498563,0.008484977,0.8495697528123856,0.6958890160440887,0.728071324646076,0.012133245091550846,0.0009539446,0.06839841164791528,0.004076931
23,Human:Testis,0.32579751926309924,0.8155328331052596,0.8318686551197721,0.052152407400198116,0.010801202,0.3526648059487343,0.6444137300956807,0.6465084567576129,0.016192367085815132,-0.0021451046,0.023316172025635955,0.004498484
24,Mouse:Testis,0.5028576297419411,0.8257931888322867,0.8505734288732426,-0.029450694904037067,-0.008852077,0.5180127024650574,0.6844449692496197,0.7023058300554051,0.03057577763070814,0.009566828,0.017095148398920734,0.0017002904
25,Rabbit:Cerebellum,0.6637599638530186,0.8034857371790912,0.8430516900398798,0.026047083293939687,0.0015893484,0.6651260852813721,0.7472007399056718,0.7983897477289089,0.015795279064637104,0.003162756,0.037306836115572055,0.004467011
26,Rat:Testis,0.5635211600197686,0.8232376807870716,0.8204551545300678,-0.023145084197367452,0.003574462,0.5824481397867203,0.6766798627671943,0.6915665711948888,-0.11431722920802999,-0.020044962,-0.015194131921464814,-0.0093611805
27,Rat:Ovary,0.5983452424407005,0.8415702481357994,0.8383182217683816,-0.04933661088525418,-0.014129912,0.6080856174230576,0.8163371908926519,0.8023277357396401,-0.038473417163026685,-0.0048518986,-0.07851233809208659,-0.030664762
28,Mouse:Liver,0.586476743221283,0.7985118832712523,0.8391345090494862,0.01888006471064049,-0.004153538,0.5771761685609818,0.8094782763431079,0.8354213822839331,-0.02964923891462607,-0.003971246,0.004360210713619053,-0.004466105
29,Rabbit:Liver,0.6294586757818857,0.806754708289577,0.8475140528581223,-0.006069774038006997,-0.0014832511,0.6251604408025742,0.8101439686532355,0.8383005807697981,-0.005250386057798368,0.0005991329,-0.009520900454057304,-0.0026045598
