,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
17,Rat:Cerebellum,0.1250315553375653,0.9637910594257981,0.9710821003611991,0.10092653871608209,0.101226136,0.13439983502030373,0.9479067429898027,0.958951396323851,0.0008382969335980565,-0.00077469915,0.09581627285134896,0.10851184
18,Mouse:Ovary,0.13844091977391923,0.9743618933283179,0.9752222460720734,0.053441429516876256,-0.0018817221,0.1382180191576481,0.9539968332593965,0.9588854303914679,-0.08996249724244429,-0.08548403,0.11281324014613227,0.11730028
19,Opossum:Brain,0.1613207616739803,0.9242619870113954,0.9379473397201983,0.2878005735715861,0.26826808,0.11495220847427845,0.9657465750678081,0.9711223110965673,0.030090447827046108,0.014491867,0.29948709463931167,0.29354912
20,Opossum:Liver,0.1337125599384308,0.9691628689151325,0.9725346350613882,0.30741230972865663,0.35951924,0.09572397544980049,0.9843630347220764,0.9850201698600007,0.21429516876240898,0.22534466,0.3681833223031105,0.40363517
21,Human:Heart,0.1456458018376277,0.9669606226331251,0.9724835979292211,0.20855121053665063,0.23670559,0.4701558127999306,0.9506737715132809,0.956045651393595,-0.03613500992720053,-0.012982888,0.23213703794009624,0.27471372
22,Chicken:Testis,0.15934194326400758,0.9333617679535859,0.9450513018498452,0.07021839841164791,0.07149217,0.24208488687872887,0.85230346136358,0.8732343927490253,-0.10800794176042355,-0.1323509,0.061732480329436,0.02755202
23,Human:Testis,0.2775241377599099,0.926854940733582,0.9356050171497301,0.1755373448739743,0.27445143,0.44527044892311096,0.8049623423029402,0.8215148365746401,0.19377895433487757,0.18500099,0.26876097650419295,0.31146786
24,Mouse:Testis,0.23635944511209214,0.8938585036703107,0.9021792537684361,-0.05086508461756643,-0.045654263,0.2810974344611168,0.8046484664501949,0.8142214140440611,0.14754026031325831,0.18624647,0.07392285631862072,0.04704882
25,Rabbit:Cerebellum,0.15459918550082616,0.9591507360951255,0.9684854396029342,0.1417698780372507,0.1407402,0.15907955542206764,0.9335403539318574,0.946280395105488,0.0913743657621884,0.059133377,0.1574205631121581,0.17001209
26,Rat:Testis,0.14246939453813764,0.9520162338839424,0.957144820521873,0.140388999191117,0.13926321,0.23552114516496658,0.8552823072313053,0.8720261710293036,0.06128391793514229,0.06699551,0.24056285651255868,0.24795456
27,Rat:Ovary,0.11887564230710268,0.9728882636763068,0.9747891367450974,0.17282783397938928,0.18363498,0.16515302285552025,0.9355710870263225,0.9438522464354161,0.06318111625854841,0.08276334,0.2880243295200277,0.27749634
28,Mouse:Liver,0.18594124664862952,0.9351048978582024,0.943780023982819,0.06626957864548863,0.04757821,0.19288256764411926,0.9210819920533981,0.9304435297858009,0.0701963379660269,0.050437752,0.13877959675444787,0.11278266
29,Rabbit:Liver,0.19959348936875662,0.9512738148251065,0.9625281174351309,0.031861586461189376,0.05978689,0.1818574219942093,0.9346125821721809,0.9419482566223121,-0.10315464372380322,-0.07131662,0.10185186531976738,0.08900913
30,RhesusMacaque:Kidney,0.15153731033205986,0.9603374128577469,0.9665534750609803,0.18703113196825968,0.21170531,0.1279268730431795,0.9806200159932126,0.9808274946851776,-0.004412089124200304,0.021678902,0.2557426249021219,0.27846822
31,Mouse:Cerebellum,0.16246871650218964,0.9658557216826481,0.973461765819026,0.134902776464656,0.15931818,0.15412775054574013,0.9497189037183555,0.9599320196169614,-0.022898742554599606,-0.019186962,0.1916049976936807,0.19524728
32,Rabbit:Ovary,0.12536361999809742,0.9695045899988778,0.9721555336998551,-0.03050119231456095,0.010182234,0.18440630659461021,0.9455930835407281,0.9463548364424876,0.02607544672402383,0.0362636,0.10817812234092843,0.14876851
33,Opossum:Kidney,0.22910416374603906,0.9326140453163602,0.9374104052658002,0.049976363808263216,0.046426654,0.179779302328825,0.957732373864186,0.9611773787484681,-0.0813148025590117,-0.12814645,0.11725059997727105,0.118375145
34,Rabbit:Kidney,0.13662931323051453,0.9675072702038692,0.9688049515968511,0.32128833002426643,0.3561522,0.16636455990374088,0.9407035594830404,0.9491151714790371,-0.12252371497904258,-0.034842785,0.30074712404295467,0.3022112
35,Mouse:Heart,0.12348488941788674,0.9640854224136088,0.9688618392457011,0.028380429042242406,0.018633392,0.15562626346945763,0.9437163633684754,0.9494504524392353,-0.07654974630487536,-0.07570136,0.11518025323452193,0.11735756
36,Rat:Liver,0.17129702700508964,0.9553154637944967,0.9619143140490135,0.09364291492021473,0.10262198,0.16243258118629456,0.9497808522505726,0.9581211009357238,0.13677476285020956,0.15908554,0.18293151807380792,0.18357459
37,Rat:Brain,0.15393639626828107,0.9512093662687628,0.960249638375294,0.10771915047229409,0.12580413,0.1865142658352852,0.9094516502958889,0.9307978120287069,0.13673064195896756,0.20852593,0.17608777462010616,0.15819956
38,RhesusMacaque:Heart,0.1718280976638198,0.9645026052223862,0.9687163135281591,0.09019045518052798,0.10831547,0.16080432012677193,0.9742045393018461,0.9749009824948907,-0.03467902051621442,-0.03803892,0.1829041243336412,0.19822834
39,Mouse:Kidney,0.22787761067350706,0.9526566226735622,0.9598798206780849,0.01952034288235479,-0.042901833,0.15621847100555897,0.9306123548438052,0.9467228092887146,0.042047209353628934,-0.0690388,0.21421419965430555,0.10045224
40,Rabbit:Testis,0.11651430279016495,0.9647124290042927,0.9683148170154455,0.21462975218766087,0.27957955,0.19006268493831158,0.8811577372391571,0.8908247726628453,-0.016501213324509153,0.069841854,0.25556711102707125,0.30310598
41,Rat:Kidney,0.13548249219145095,0.9689966470066355,0.9731903202305249,0.32395764394440774,0.3744176,0.17272400483489037,0.9278309623133748,0.9424539700550385,0.20225016545334215,0.20183504,0.32657790037009105,0.32646632
42,Chicken:Brain,0.1214168831706047,0.9402989347191791,0.9591569942149386,0.017846900507390243,0.017780468,0.13729554414749146,0.9446552088939815,0.9572175617806342,0.03617913081844253,0.04169314,0.07187293183322303,0.07313099
43,Human:Cerebellum,0.3222030458542017,0.9113008140509421,0.9243650347607553,0.2771179845964757,0.24079706,0.6321796253323555,0.8389636536233769,0.8629981418152365,-0.00013236267372600957,-0.041974187,0.25547621535639226,0.219755
44,Human:Kidney,0.11434528028423135,0.9628259889147841,0.9691705807212642,0.19558991637085615,0.15074663,0.5338787026703358,0.8826245848584715,0.9028631763377983,0.14886388705051842,0.1542356,0.2457376555415088,0.23294559
45,Mouse:Brain,0.1840287186205387,0.9179281043045898,0.9316776950968084,0.04753500782620572,0.04575218,0.19295750558376312,0.8956795208470397,0.9184336632230046,-0.01936907125523936,-0.028062055,0.1434447749470913,0.1565135
46,RhesusMacaque:Cerebellum,0.4444829225540161,0.9465446087801925,0.9555313343316246,0.014449591881756011,0.008941498,0.29306915029883385,0.977377452734675,0.9761580632587186,0.008912420030884625,-0.031225407,0.09209099599569485,0.08735981
47,Opossum:Heart,0.12808663547039031,0.9658252948928734,0.9699250856773339,0.2248708126934467,0.25318953,0.1193924993276596,0.9724816336181525,0.9739216029570628,0.011206706375468783,0.040426895,0.2989789165169707,0.3112667
