,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
18,Mouse:Ovary,0.07692278761948858,0.9811905801984154,0.9825690594055638,0.5560414106079229,0.55168056,0.07377690356224775,0.9846312281589946,0.986300422726134,0.5928082947275535,0.6332031,0.6357165887278396,0.6157571
19,Opossum:Brain,0.09758646744820806,0.980458646933038,0.9831573064567021,0.6262997279211706,0.6651029,0.08286248706281185,0.9892968222709712,0.9901930909775082,0.3073902492830355,0.3693432,0.6828157007342976,0.7196626
20,Opossum:Liver,0.07115046839628901,0.9955067492678943,0.9964443393873689,0.7602975008666605,0.78970116,0.0551454508677125,0.9964346937612798,0.9970612141386703,0.6246194573130377,0.6882949,0.7954232454067,0.8179508
21,Human:Heart,0.137671891026772,0.9676979318444666,0.9726782431113865,0.46395783788239114,0.3610358,0.11311300285160542,0.9689255624835758,0.9714424336027777,0.3601588352084712,0.39385453,0.5941508857075404,0.43091106
22,Chicken:Testis,0.11657134592533111,0.9579409817494218,0.9642548244924901,0.08932274431943524,0.12136181,0.1302863247692585,0.9507663677544227,0.9601091848486808,0.44791528788881535,0.47820863,0.44529377160085293,0.5180412
23,Human:Testis,0.06865880682187922,0.9828965076294662,0.9854420272837741,0.7851820851879249,0.84995675,0.06670106295496225,0.9910843971633199,0.9910759069934212,0.5472314140745643,0.60087013,0.8240029108328248,0.8736413
24,Mouse:Testis,0.0597578909780298,0.9869830376707069,0.9890528727772668,0.6519728341369639,0.7143792,0.06228115130215883,0.9941909286290456,0.993770042574047,0.7977939554378998,0.9050119,0.7978914092745992,0.89518434
25,Rabbit:Cerebellum,0.09898299032023974,0.9708219550609231,0.9771058345099932,0.34051085689073785,0.38465166,0.08068576827645302,0.9831529542912669,0.9866647612220838,0.5445841606000441,0.59864336,0.5233262215393255,0.57272005
26,Rat:Testis,0.10059153992268774,0.97341559199072,0.9768409796633656,0.41016251194940806,0.43222952,0.10128326527774334,0.9816862419778731,0.9833597138304864,0.686962276637988,0.75586134,0.5613430084144843,0.7010762
27,Rat:Ovary,0.06234685843810439,0.9893608974186764,0.9902995099184176,0.6158541069196265,0.6478542,0.05527346581220627,0.9927996283183917,0.9947988059899201,0.6298257224795941,0.6749144,0.6588226025022847,0.6664857
28,Mouse:Liver,0.0982325855228636,0.9744666869306917,0.9795587119171726,0.6081623648797706,0.6462802,0.06402552034705877,0.9917266933373367,0.992811159616823,0.6240017648356495,0.68731576,0.7049941454971237,0.74970365
29,Rabbit:Liver,0.08422576325635116,0.9790436917878238,0.982954019643736,0.47997856985282533,0.5571674,0.09388571046292782,0.9853616265881762,0.9871247092843448,0.5645268034414295,0.6489116,0.6609828292157875,0.72885776
30,RhesusMacaque:Kidney,0.06611521355807781,0.988879325279334,0.9917762139293055,0.6239028270795313,0.65479946,0.05029184743762016,0.9956186107402559,0.9955294280147395,0.5657180675049636,0.62424093,0.6764726559564416,0.6944218
31,Mouse:Cerebellum,0.07059996823469798,0.9772380022101238,0.98189789600397,0.4899624972424443,0.4927138,0.05603830795735121,0.9903131520636608,0.9922723188547533,0.5033752481800132,0.6166251,0.6580269939634599,0.6981876
32,Rabbit:Ovary,0.06593923876062036,0.9836510354824826,0.9868788769578496,0.5836668662611747,0.65809876,0.08563245832920074,0.9786923875239554,0.9816086757503393,0.5791749393337745,0.6503108,0.6691340426615079,0.73800474
33,Opossum:Kidney,0.09625936175386111,0.9808456466515701,0.9828084731213633,0.6101604109545871,0.6740709,0.07678168918937445,0.9877891850860105,0.9892892280675794,0.5669093315684978,0.6158613,0.7170995193496846,0.7423665
34,Rabbit:Kidney,0.08695859834551811,0.9770313012504993,0.9776124832503283,0.3160379439664681,0.2583266,0.05962140206247568,0.9925712368523946,0.9938674897966492,0.7105228325612176,0.7593419,0.6070787804738831,0.61499834
35,Mouse:Heart,0.07528796531260014,0.9842493434344141,0.9854792833688407,0.5321581132302509,0.53782284,0.06122184917330742,0.9924886169831326,0.9936269131950147,0.5277741010368409,0.58204114,0.6603593185988951,0.69023764
36,Rat:Liver,0.08847636398341921,0.9842186337379206,0.9872932898238727,0.541385395984999,0.5664861,0.09838982112705708,0.9773951118804313,0.9806178465916848,0.3345687182881094,0.35545972,0.7082474551700229,0.7413254
37,Rat:Brain,0.1138698546723886,0.9644921550909283,0.9724495852966047,0.4198724505144095,0.41846058,0.10290922783315182,0.9656901533685711,0.9743748465225921,0.4157070372821531,0.43340278,0.5632459999221396,0.5736562
38,RhesusMacaque:Heart,0.08037107437849045,0.9861085955479126,0.9884606032409935,0.547739854821258,0.5499835,0.05056345462799072,0.9950482041059224,0.9957884382909107,0.6160600044120892,0.6773405,0.6782290068193443,0.66619974
39,Mouse:Kidney,0.07247665338218212,0.9875253356100805,0.9883039020920346,0.40352336831489716,0.4199904,0.0463483314961195,0.994463758379211,0.9952436062151828,0.7417163026693139,0.7911383,0.6857877397255293,0.7429604
40,Rabbit:Testis,0.06419313988751835,0.9873735029064599,0.9890374062465388,0.6967534377527759,0.76109385,0.05132131930440664,0.9939340428505861,0.9953661492590844,0.8036620339730862,0.88592666,0.7894621978506821,0.8830647
41,Rat:Kidney,0.06341951234000069,0.989943421943492,0.991797557159839,0.5409772777410103,0.57014084,0.12949866987764835,0.9482551401142298,0.9584831843846231,0.19633796602691372,0.21014258,0.5916734930633013,0.6116819
42,Chicken:Brain,0.09409156739711762,0.9574536242915809,0.9711426452884832,0.2910434590778734,0.3469954,0.07413090113550425,0.9840400665433705,0.9881115588454203,0.24160600044120886,0.29256037,0.49374586366644607,0.52130353
43,Human:Cerebellum,0.0650436723461518,0.9869027472377797,0.9895253700604739,0.7791773635585681,0.8139147,0.060501216910779476,0.9918485344023807,0.9928828684695035,0.20348555040811825,0.2101967,0.7832158158466981,0.8202369
44,Human:Kidney,0.053018686615607956,0.9902161548913875,0.9925328498074711,0.665168561859495,0.7501092,0.0802021911367774,0.9867605248689717,0.9885503343319877,0.34445179792631814,0.40716127,0.7780099929948409,0.8313021
45,Mouse:Brain,0.09029925288632512,0.9743737332520261,0.9780113044228224,0.5504764005756726,0.54940593,0.04384142532944679,0.995525874812902,0.9963827644738973,0.5872049415398192,0.68180716,0.7209649384368114,0.7392379
46,RhesusMacaque:Cerebellum,0.13284714072942733,0.9392111386840192,0.953721007668673,0.33123759099933814,0.3548404,0.14257283322513103,0.9597752366625776,0.9618746009055457,0.33245091550849326,0.3382761,0.4725975840469553,0.5044209
47,Opossum:Heart,0.07659362852573395,0.9866359584508837,0.9879151132364354,0.6050378035818141,0.62634164,0.07850499916821718,0.9924024337788276,0.9931236251632065,0.3793514228987425,0.42624292,0.6518278654943114,0.660352
