,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
17,Rat:Cerebellum,0.07235304159777504,0.9866051019115549,0.9896464437379363,0.5193895559547447,0.54926735,0.07062909379601479,0.9892282105421736,0.9925358636897051,0.44950363997352744,0.44900253,0.582509702959736,0.63437605
18,Mouse:Ovary,0.06762035297495979,0.9890175516562337,0.9898237358582681,0.5973417163026694,0.67999506,0.05533828865736723,0.9944256758660077,0.9951472890007891,0.5913081844253253,0.6655896,0.6646482571035848,0.74483174
19,Opossum:Brain,0.09203264034456676,0.9823242304213529,0.9846791364179958,0.6411684682697257,0.6778637,0.11893205903470516,0.9761780616004181,0.9801920484824826,0.08753584822413411,0.0882275,0.6224835334530899,0.6595621
20,Opossum:Liver,0.07974749803543091,0.9897109845281761,0.9914117512204569,0.6938010147804987,0.7529847,0.18389921262860298,0.9757782259060336,0.9773951290944649,0.3520405912199427,0.3627059,0.5587217547508745,0.48691836
21,Human:Heart,0.08805376147994629,0.9836576868909255,0.9878672673160432,0.5187089548439647,0.57271117,0.13829614222049713,0.9622234237896135,0.9654761533353644,0.2655195234943746,0.32421777,0.6374381243202867,0.68764436
22,Chicken:Testis,0.11588004380464553,0.9516806138970285,0.9624078595221215,0.2364217957202735,0.2532392,0.11293028853833675,0.9675694360114346,0.974481405350813,0.6020736818883741,0.6453079,0.5511986175454078,0.66252285
23,Human:Testis,0.08221995238872136,0.9787633020243599,0.9825510487143878,0.7331405207130283,0.8039195,0.06345220748335123,0.9896010131700628,0.9900243420386428,0.36690933156849764,0.38154238,0.7911978821972204,0.8446587
24,Mouse:Testis,0.053692403116396496,0.991388771482523,0.9922844409147703,0.7024045885726894,0.7610762,0.16229133028537035,0.9158864035557007,0.9226524789672716,0.5576439444076771,0.63009644,0.6559355931956858,0.71571803
25,Rabbit:Cerebellum,0.10602725616523198,0.9716112398303716,0.9787394913787439,0.2912845482335886,0.25163773,0.11590909771621227,0.9616059149130085,0.9704554359696075,0.07310831678799912,0.07643368,0.3759932985611345,0.3845303
26,Rat:Testis,0.07926217549377018,0.9866968509133947,0.987294338996105,0.5037429222736965,0.58549994,0.11948651447892189,0.9788179217868065,0.9828784926834009,0.6082064857710126,0.66613317,0.6360932526551321,0.75089
27,Rat:Ovary,0.06722351396456361,0.9899352476843292,0.990818828493098,0.6330297395816921,0.6818254,0.060262326151132584,0.9950204178869291,0.9960357438926194,0.5348775645268034,0.587065,0.708245879423907,0.74594635
28,Mouse:Liver,0.08317040900389354,0.986527558481805,0.988999326498674,0.6028568277079197,0.7048324,0.08133475296199322,0.9901269399718735,0.9914394256143815,0.4434590778733731,0.49857652,0.6889651711623915,0.7776167
29,Rabbit:Liver,0.09834434340397517,0.9867663687470313,0.9894496599703387,0.34248526677381746,0.47715354,0.11468272283673286,0.9798573830944588,0.983340346304817,0.42333995146701964,0.4579555,0.5908247940014981,0.684817
30,RhesusMacaque:Kidney,0.08993434980511665,0.9856937148690449,0.9874561516629289,0.46810527512049677,0.44636714,0.06787881348282099,0.9931423688436992,0.9930839458398036,0.2761526582836974,0.32269827,0.49202211862701595,0.5310644
31,Mouse:Cerebellum,0.06972797214984894,0.9848281645037797,0.9882922027311579,0.05743909741262488,0.14356185,0.1072512548416853,0.9710302491047045,0.9776908605393175,0.31122876682108974,0.3725508,0.38609389727854326,0.4444487
32,Rabbit:Ovary,0.07522817421704531,0.9861328556482379,0.9878241995552797,0.5531919363818768,0.63994485,0.10521416924893856,0.9821343300309573,0.9858473173337962,0.4688285903375248,0.5217487,0.5590829642451085,0.63963395
33,Opossum:Kidney,0.3024190713961919,0.958734930076734,0.9611527853745367,0.20272288928807794,0.08559209,0.3544184938073158,0.9069360701595806,0.9135842765433817,0.09958085153320097,0.031141771,0.19171596842013783,0.0955107
34,Rabbit:Kidney,0.13022529520094395,0.99295858117892,0.9940305356115611,0.08872711228766819,0.12823178,0.12850840017199516,0.9849828991005121,0.9872224267992168,0.3929406574012795,0.41858488,0.42818090799560027,0.4790418
35,Mouse:Heart,0.06893545463681221,0.9884306547118775,0.989449578930896,0.4831946199252619,0.5199102,0.0858969297260046,0.9811264504005905,0.9830014563433976,0.4661372159717626,0.49208328,0.612742695204641,0.65633243
36,Rat:Liver,0.11520224975215064,0.9857502845763325,0.9883150103436916,0.5198801382454592,0.57482153,0.13932900317013264,0.9789223311591793,0.9820764980151672,0.28078535186410764,0.2964263,0.6426585988465537,0.67542154
37,Rat:Brain,0.06189942935650999,0.9907328102203365,0.9929794332727329,0.6769648837815615,0.74984294,0.08734887838363647,0.9857036644953793,0.9890773121715317,0.3372159717626296,0.37075868,0.7008778759683886,0.75172615
38,RhesusMacaque:Heart,0.07644416252151132,0.9920971352617989,0.9927589168590603,0.6971941214164908,0.75466233,0.09641298651695251,0.994066022809213,0.9941476902680354,0.4606662254577542,0.52129966,0.6737223729281969,0.71491796
39,Mouse:Kidney,0.061879352355996765,0.9939245190444264,0.9941248708253125,0.4283193091929029,0.44485852,0.07408100739121437,0.9849357026497623,0.9879944711355868,0.5600264725347451,0.612761,0.6689054382634794,0.70117915
40,Rabbit:Testis,0.06290761505564053,0.9901880771373731,0.9916377727707846,0.5722663431134641,0.6346777,0.0726894922554493,0.9838143691499815,0.9879276029843307,0.7269799249944849,0.82753587,0.6503923607828306,0.78926706
41,Rat:Kidney,0.1301255359181336,0.9800831572027665,0.9847916852629816,0.24976363808263216,0.19452778,0.43071988224983215,0.9053242970483945,0.9144314674104914,0.25440105890138975,0.21272472,0.3336449564113363,0.2461454
42,Chicken:Brain,0.08601612746715545,0.9744680821251531,0.9812855651605347,0.4573130377233619,0.48480362,0.08548483066260815,0.978603548542386,0.9813713947034717,0.10589013898080742,0.09976534,0.4546363703213472,0.4974148
43,Human:Cerebellum,0.08538993218770394,0.988873103066137,0.9907152646066403,0.7311086222403231,0.7777465,0.06142804119735956,0.991896264153638,0.9925767942397046,0.09172733289212441,0.08235419,0.691838132724266,0.73685443
44,Human:Kidney,0.0932024595412341,0.9751966774084512,0.9803734938513784,0.2659647433969076,0.30343035,0.11529170349240303,0.98264409677741,0.9845076484437167,0.10933156849768366,0.13772364,0.548934689925525,0.5986297
45,Mouse:Brain,0.0802725120447576,0.9810175762871289,0.9848628860493541,0.5824115218555987,0.60982776,0.08073516190052032,0.9871712531891819,0.9900166847718062,0.38649900727994707,0.393,0.643550713570568,0.67115545
46,RhesusMacaque:Cerebellum,0.09641284644603729,0.9732355926376297,0.9777899985178108,0.37838076329141845,0.4402394,0.09904939401894808,0.9864866351526447,0.9867575200061384,0.3478491065519523,0.37938693,0.5142477053794062,0.55028564
47,Opossum:Heart,0.10256729535758495,0.9793713892858223,0.9819932238899705,0.32793721463476594,0.35753918,0.15576707385480404,0.9823864121110544,0.9833113584606581,0.15976174718729316,0.20149985,0.3184118054898994,0.3376726
