,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
24,Mouse:Testis,0.09958157794816154,0.9738032370241643,0.9770983630428356,0.22708865147647414,0.2771271,0.10064493492245674,0.971894824949556,0.9735926555844506,0.6531656739466137,0.71732557,0.48339963588143603,0.66479796
25,Rabbit:Cerebellum,0.07417633810213634,0.9817182123324235,0.9863925034138373,0.4497967287510637,0.48926863,0.1289191171526909,0.9533612699157145,0.9628395074652364,-0.1842488418266049,-0.19695444,0.4286545133666246,0.45372713
26,Rat:Testis,0.0901515930891037,0.9816663968912324,0.9818767863454563,0.4004595926171042,0.5226387,0.19685846380889416,0.9010836814404137,0.9145830067212357,0.5602470769909552,0.61794025,0.5075895811666823,0.59922296
27,Rat:Ovary,0.09687046520411968,0.9776144605081011,0.9784071155722542,0.24733961530784826,0.19316384,0.11460717767477036,0.9608456604482005,0.9678386208780652,0.01389808074123097,0.028607456,0.4863422205414263,0.45470446
28,Mouse:Liver,0.09516319466961755,0.9798761869993751,0.9838101403117978,0.5041253033311273,0.52845585,0.08164270594716072,0.986421709278224,0.9888576118198273,0.48510919920582385,0.53823036,0.5994404889176564,0.65241855
29,Rabbit:Liver,0.09054600012799104,0.978502601167868,0.9828131575724804,0.19896631054804453,0.3514625,0.11388758011162281,0.9749701597527481,0.9793763654461675,0.3230972865651886,0.3423053,0.5438888929292635,0.63438934
30,RhesusMacaque:Kidney,0.09415728822350503,0.9762901655283637,0.9798393389561744,0.4364746070900935,0.47772336,0.07233576290309429,0.9887106047807064,0.9890851347665993,-0.0300022060445621,-0.03657665,0.4718787499727275,0.52427006
31,Mouse:Cerebellum,0.059922470400730767,0.9904718961732312,0.9922871725757427,0.40714128139674144,0.43152544,0.07440701872110367,0.9870287594999563,0.9894037240527327,0.36430619898521954,0.50549537,0.5876260955016747,0.6489822
32,Rabbit:Ovary,0.08428698405623436,0.9777107196876087,0.98057513151187,0.3910056411710946,0.3897887,0.10546586103737354,0.9664693321104274,0.9691062242949946,0.30571365541583934,0.32990786,0.45258192061633495,0.44725102
33,Opossum:Kidney,0.14197885369261107,0.959370160056603,0.9641747204201057,0.2209133024487095,0.28664944,0.10631650313735008,0.9779319132071566,0.9801693655578604,0.011780277961614826,0.0017759209,0.39495283744125564,0.42290032
34,Rabbit:Kidney,0.06417813245207071,0.988432224363621,0.9900305988168424,0.5018751378777851,0.5331498,0.13111184909939766,0.9579344533047836,0.9634236866690262,-0.11171409662475183,-0.035985813,0.46936452032414977,0.47843063
35,Mouse:Heart,0.07270298153162003,0.9870676360762933,0.9885369700248712,0.48343260533862775,0.5219438,0.062650540843606,0.9907935467645055,0.9923219926736147,0.45140083829693367,0.506791,0.6156769768947136,0.66622806
36,Rat:Liver,0.12402751876248254,0.9661225466184019,0.9723937458969423,0.3468600632399441,0.35194644,0.1024558637291193,0.9803074856629943,0.9828014289745087,0.16602691374365763,0.15438762,0.5460929375059089,0.53185534
37,Rat:Brain,0.08194819499145854,0.9803690362240484,0.9840565146776588,0.5774883179912963,0.63698936,0.09181031212210655,0.9779223775377073,0.9819678769519213,0.2723141407456431,0.30171645,0.6425279973008396,0.6750761
38,RhesusMacaque:Heart,0.10742454044520855,0.9759347655801551,0.9792650690357463,0.46378410177218915,0.49378127,0.09019466862082481,0.984157338191239,0.9843732432054733,0.16227663798808734,0.18391469,0.5039042140299586,0.52431434
39,Mouse:Kidney,0.06552666363616784,0.9894989901977543,0.9904807934672881,0.37292868173079957,0.38745466,0.08950888831168413,0.9779315545385703,0.9820394015752733,0.5099051400838296,0.5593454,0.602481678921123,0.64870733
40,Rabbit:Testis,0.09067385892073314,0.9741696817712072,0.9761104836035087,0.40112140598573426,0.4038504,0.16752371937036514,0.9117707807936407,0.9232497912055544,0.3033752481800132,0.22771442,0.4307695944029497,0.46321443
41,Rat:Kidney,0.1167885395033019,0.9632002524619592,0.9728391342964112,0.4197708865147648,0.34339583,0.11314395070075989,0.9695781069618422,0.9742832814463966,0.1916170306640194,0.1991828,0.5131151663249612,0.43991128
42,Chicken:Brain,0.1107434518635273,0.9517446264742002,0.9671493228001549,0.09254356938010148,0.09209903,0.07757569756358862,0.9886748710700642,0.989159818029578,0.004059121994264283,0.0010860729,0.306960070593426,0.29444912
43,Human:Cerebellum,0.11357365835171479,0.9769682972463796,0.9819988368040047,0.44241617636720215,0.43460134,0.0945689007639885,0.9872486857624823,0.988676509875369,0.025722479594087803,0.01296852,0.48067853286425855,0.46794826
44,Human:Kidney,0.08787883614951914,0.9732479234514031,0.977886821820372,0.31938912620580395,0.2978798,0.24733098223805428,0.9627908029338454,0.9683687167303184,0.19073461283917936,0.24813408,0.41092782045301546,0.3959405
45,Mouse:Brain,0.09651088435202837,0.9735312984608976,0.980103501133666,0.5011450421774711,0.46801716,0.07800970505923033,0.9806943182683902,0.9844394242340366,0.4161482461945731,0.53345126,0.6138772324080066,0.5991739
46,RhesusMacaque:Cerebellum,0.07377046197652817,0.9830772601655366,0.986956777212395,0.3119788219722038,0.31470942,0.09220796823501587,0.9835524861673347,0.983369485243532,-0.0007059342598720571,0.02205938,0.40697243781294073,0.43389088
47,Opossum:Heart,0.11217025071382522,0.9700739455532444,0.9739305736111463,0.36424737113023015,0.35699287,0.0849364884197712,0.9877764329619667,0.988493461640102,0.1299360247076991,0.14672668,0.48603337430273225,0.49227858
