,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
10,Rabbit:Brain,0.12342218557993571,0.9755539968050123,0.9798953918419097,0.45308110890506653,0.42820948,0.12757314182817936,0.9554980167931986,0.964917237256552,0.16911537613059782,0.18127595,0.5323855220446881,0.54177094
11,Human:Brain,0.09858822306761375,0.9806194267424077,0.9834593621266242,0.613937353182886,0.6588056,0.13513894379138947,0.9887930833855628,0.9899635535234059,0.20948599161703063,0.21838751,0.600134928710879,0.6420549
12,Chicken:Heart,0.138008588925004,0.9675992931743422,0.9742112815273475,0.1738804323847342,0.16476144,0.15175310522317886,0.9761727316228979,0.9792223808853873,0.05607765276858592,0.08685509,0.3023567909405103,0.30924273
13,RhesusMacaque:Testis,0.13679636352592045,0.9535742575421935,0.9587864810438096,0.2821089786013678,0.32205614,0.11261472851037979,0.9755288063024705,0.9787182737037647,0.48462386940216184,0.6342337,0.5468699621578509,0.6108576
14,Chicken:Ovary,0.13731883019208907,0.9732405180952165,0.9771556850665748,0.36975512905360686,0.30632174,0.2148263156414032,0.9364017846649553,0.9460234679350492,0.32270019854401055,0.36869156,0.3931612618574895,0.3849341
15,Human:Ovary,0.11040893197059631,0.967550298463569,0.9734319326989797,0.3402287983360121,0.37457478,0.172544552013278,0.9727504286688031,0.9779713389900662,0.2816236487977057,0.3804786,0.4043602547904335,0.4183127
16,Chicken:Liver,0.13125271648168563,0.981722757216285,0.9851916619005365,0.200242664901831,0.2243386,0.13289101980626583,0.9868932130498996,0.9874052651784355,0.1696889477167439,0.19030178,0.38374145157732187,0.39854965
17,Rat:Cerebellum,0.25257017995629993,0.9836071778400199,0.9868659506349242,0.26166839998739405,0.27959988,0.1740240789949894,0.9782714391459348,0.9853194039220432,0.24919479373483341,0.28517932,0.33349090794491193,0.38376173
18,Mouse:Ovary,0.2321048847266606,0.9263865174564057,0.9295063937020001,0.09087327849736854,0.04266485,0.12062709964811802,0.9695723324491365,0.9702508126467116,0.3076990955217295,0.328554,0.29164830316385576,0.117825456
19,Opossum:Brain,0.14719600561592314,0.9739874564140256,0.9777923625307063,0.4816935068755055,0.4895957,0.09807304292917252,0.9798195879734786,0.9843304712300854,0.15446724023825278,0.1762764,0.5101927137499606,0.527379
20,Opossum:Liver,0.11467004248074122,0.9859248091599515,0.9878363446458198,0.6183779269484101,0.6709362,0.09565961547195911,0.9904358181695189,0.9910676601978804,0.17833664240017646,0.20803392,0.605045539062746,0.6560102
21,Human:Heart,0.08209350475898156,0.9860747750374184,0.9887193654556564,0.5013005966017218,0.5666083,0.120081827044487,0.9757317359705594,0.9781877406986916,0.18257224795940877,0.22019131,0.5566148439707254,0.5882523
22,Chicken:Testis,0.17309572845697402,0.9308960963255981,0.9460268844535257,0.055084932715640855,0.092601106,0.20630447566509247,0.8874302718089412,0.9065221179125499,0.11749393337745423,0.12168272,0.24823516435031986,0.2541345
23,Human:Testis,0.11287478751995984,0.9625903675406073,0.9688481091494151,0.5262886976983603,0.6115633,0.1871512457728386,0.9296617543869724,0.9328473776160853,0.2690491947937348,0.30347472,0.5464822184213316,0.59655523
24,Mouse:Testis,0.08859577029943466,0.9836133204628651,0.9857262516363602,0.5219186284705809,0.5696749,0.12564801797270775,0.9585580398360424,0.9623534458266505,0.6528127068166777,0.6317528,0.6290897278322825,0.74747145
25,Rabbit:Cerebellum,0.21947921173913137,0.9771700825459338,0.9820200993644846,0.2856354984084965,0.3055201,0.21192577853798866,0.9629695409919776,0.9711572197867477,0.26472534745201853,0.28900596,0.3846632079590385,0.42375472
26,Rat:Testis,0.12121440966924031,0.98148257189735,0.9827839294006231,0.41443856165894555,0.50222754,0.1205401923507452,0.9764962527812157,0.9800399842290388,0.4933156849768365,0.5438065,0.5257398128013614,0.6497289
27,Rat:Ovary,0.11908419709652662,0.9887697970788233,0.990135679378274,0.3629205929007385,0.4301536,0.07683073915541172,0.9919637679907303,0.9928546128873246,0.3910875799691153,0.44503316,0.4923064195896757,0.58428377
28,Mouse:Liver,0.1609038015206655,0.9764303466376065,0.9797750541772334,0.45932421501581,0.51814115,0.15958981588482857,0.9825877548896635,0.9839240401141675,0.4275755570262519,0.4883664,0.5945425851448353,0.6534695
29,Rabbit:Liver,0.1941213458776474,0.9761137115518362,0.9816881001350689,0.2561848035044593,0.36547223,0.18798645213246346,0.9706085181038411,0.9722051797292164,0.15773218619016105,0.20395446,0.4288982140735946,0.507829
30,RhesusMacaque:Kidney,0.09425843060016632,0.9875908528174312,0.989132060456343,0.6386579227082204,0.698364,0.08609527442604303,0.9938753844971369,0.9937202562085741,0.2118685197440988,0.19862092,0.6585043017868961,0.7199517
31,Mouse:Cerebellum,0.1931314766407013,0.9886976051701847,0.9902317521752115,0.14092842961142102,0.17669721,0.17464261688292027,0.9805798049481433,0.9841966292587944,0.17966026913743655,0.2491863,0.40108096183542913,0.46613663
32,Rabbit:Ovary,0.09321935987100005,0.9856641709002105,0.9870864895294424,0.545628355026105,0.5971609,0.10611874982714653,0.9719047058246364,0.9745387385000506,0.3414515773218618,0.3706456,0.5554330513959899,0.6120589
33,Opossum:Kidney,0.15234394868214926,0.9639980337058054,0.9666134207549001,0.3072641895937727,0.3648387,0.12896264903247356,0.975194023027844,0.9777171113944781,0.23075226119567616,0.25610918,0.43089933083314946,0.44180524
34,Rabbit:Kidney,0.10296192951500416,0.985070839317094,0.987180032593594,0.22528127068166776,0.23926972,0.13879139721393585,0.9715558192348264,0.9732696425735701,0.32768585925435695,0.32041043,0.4165721769957376,0.45221102
35,Mouse:Heart,0.12879900485277176,0.9794822834287491,0.9804548673872739,0.42885907386238287,0.47006577,0.11436089314520359,0.9861500541870033,0.9867553878978476,0.4373703948819766,0.48589888,0.5565772854985297,0.6042891
36,Rat:Liver,0.1092770861254798,0.9899842050659993,0.9920187754426831,0.4386351937642474,0.47622296,0.0648796884343028,0.9939799870854624,0.9948357320689276,0.4918596955658503,0.54422086,0.6447472503230279,0.69506854
37,Rat:Brain,0.1491962210698561,0.9788856421789588,0.9827534861996788,0.43115336020696715,0.45343652,0.10563613101840019,0.9784225228447354,0.9825095403856312,0.15380542686962276,0.17439057,0.457909318591765,0.4939071
38,RhesusMacaque:Heart,0.1120885368436575,0.9844951379569258,0.9865361697577606,0.42161188322670784,0.4444536,0.1049397811293602,0.9859826294881504,0.9858400785041745,0.06132803882638428,0.07389802,0.4526112537363365,0.4743855
39,Mouse:Kidney,0.1978581411143144,0.9799991191327985,0.981949208125064,0.15334530900381332,0.07129962,0.14545989409089088,0.9869964848669746,0.9888545567490374,0.5332450915508493,0.57174885,0.4642608659815808,0.4018428
40,Rabbit:Testis,0.09428838102353944,0.988613604439033,0.98976700907425,0.45069490403706153,0.5155566,0.157987916842103,0.9355431298471231,0.9463577980008493,0.443723803220825,0.4900717,0.5024431943525259,0.6017038
41,Rat:Kidney,0.1706648330603327,0.9850879740241514,0.9876529852300759,0.2836736944943431,0.18691577,0.11486753635108471,0.9815109791336225,0.9859635787773524,0.33200970659607326,0.3914253,0.4557086416781983,0.37311852
42,Chicken:Brain,0.15944491922855378,0.9709891990534206,0.9806540501209188,0.3067504963600265,0.17838019,0.18530452996492386,0.9685619821088272,0.9780800122043152,0.09380101478049856,0.11812363,0.3395617324803294,0.2602358
43,Human:Cerebellum,0.10363431790700325,0.9791562956741973,0.9834964977187541,0.6643260776285262,0.7094804,0.11732467263936996,0.9877278909886898,0.9895715863198076,0.24720935362894328,0.27309436,0.6468052991512534,0.6957005
44,Human:Kidney,0.08753721348264,0.97568304189634,0.9804017342982331,0.36701963379660274,0.41006646,0.07815462537109852,0.989077617468245,0.9902525958524429,0.4245312155305536,0.46529132,0.5476402039213865,0.60505575
45,Mouse:Brain,0.10441902559250593,0.9840771608821041,0.9868236731606621,0.5703990839662582,0.5949112,0.07835226971656084,0.9864067083253341,0.9883020864626272,0.44526803441429513,0.549312,0.6480549232369219,0.6958383
46,RhesusMacaque:Cerebellum,0.09574960172176361,0.982307144781742,0.9861586790971051,0.2636885065078314,0.30347505,0.08978993818163872,0.9859003293801785,0.9858088303294456,0.15054048091771452,0.14267907,0.4642413546450607,0.49761236
47,Opossum:Heart,0.11904969438910484,0.981875383016083,0.9838820427706836,0.315556625152919,0.35358492,0.07942861132323742,0.9919041184996733,0.9922443882242478,0.10187513787778513,0.103876606,0.44603384702656707,0.4498762
