,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
27,Rat:Ovary,0.13430821802467108,0.9662164029109139,0.9668366291734986,0.21197461998256178,0.17763168,0.2331467755138874,0.9198357341175454,0.932095478341814,0.04500330906684315,0.03868134,0.1466279033122183,0.086193085
28,Mouse:Liver,0.15030335552162594,0.9447297356304762,0.951531003205372,0.3015295242297228,0.3068047,0.13933828845620155,0.9640762755916668,0.9669336684932014,0.1627619677917494,0.17289297,0.4269879249363035,0.47456986
29,Rabbit:Liver,0.15117211267352104,0.9476148048078277,0.9623467463374644,0.1558286848822918,0.1871999,0.194336399435997,0.9234864813265935,0.9328278862699362,0.022678138098389585,0.014540996,0.19031570679485968,0.20274629
30,RhesusMacaque:Kidney,0.11403338201344013,0.9600727549152535,0.9666567905457162,0.23214140077144704,0.28705925,0.11026301421225071,0.9773062676811616,0.9779327064388094,0.08047650562541363,0.061435122,0.3181761102343499,0.35131848
31,Mouse:Cerebellum,0.14003785327076912,0.9637430821374502,0.9726090709391597,0.11661151555261416,0.10237446,0.2985899783670902,0.8363292472221635,0.8747169124827043,-0.0870505184204721,-0.10148082,-0.0007941760423560559,-0.04893438
32,Rabbit:Ovary,0.11276289820671082,0.9634299433653981,0.9669127119452638,0.19219375374239703,0.20650509,0.12686133570969105,0.9469218397283337,0.9509663384837891,0.0829031546437238,0.12472737,0.3135535983980723,0.32764232
33,Opossum:Kidney,0.3063252295056979,0.9412039814570186,0.946103740580503,-0.09644196527055561,-0.08665572,0.18488012626767159,0.9362353976765172,0.9405629615817238,-0.05528347672622987,-0.06128504,0.02404588572689168,0.00966379
34,Rabbit:Kidney,0.15044371224939823,0.9385220371355555,0.9415383145475618,-0.013809838958746969,-0.003317658,0.1351013146340847,0.9512680050982915,0.9571349187577459,0.3771894992278844,0.40370837,0.2654858928849663,0.31484732
35,Mouse:Heart,0.17588918432593345,0.9366490467236617,0.9437352451691193,0.09931880017915755,0.0645885,0.2190883718430996,0.8924804225783091,0.9082505840795716,0.004809177145378336,-0.031831168,0.1501860592529024,0.08872825
36,Rat:Liver,0.13031992895735633,0.9645118850527427,0.9703671322090819,0.2317302742848739,0.27098146,0.16666404902935028,0.9392362074538185,0.9475660866968849,0.04835649680123539,0.033532456,0.400051211748763,0.42229763
37,Rat:Brain,0.1309058198874647,0.9545343938874251,0.9639933498004196,0.3344363556143834,0.33492297,0.17511882074177265,0.895042558193426,0.917166286947454,0.08921244209133024,0.08626117,0.35380867105280234,0.3396584
38,RhesusMacaque:Heart,0.14968084078282118,0.9475681856108058,0.9548067474697417,0.019276627483113255,0.022156633,0.12539768405258656,0.9662102136071352,0.968208975671596,0.013324509155084933,0.015035135,0.16951270657425524,0.17714436
39,Mouse:Kidney,0.140802634259065,0.948232460842907,0.9536485280841634,0.07356213166934544,0.055747576,0.1804745327681303,0.912216739123162,0.9220575161171919,0.19554378998455768,0.20216087,0.2799628123916675,0.29913834
40,Rabbit:Testis,0.10673897713422775,0.969117347748536,0.9719488522066728,0.3584417971909699,0.3692676,0.17832611873745918,0.8953187270463524,0.9039892383597405,0.29958085153320096,0.39757398,0.3998384860231319,0.4328126
41,Rat:Kidney,0.17747519271714346,0.9376282026679625,0.9453830028168619,0.09492294601493809,0.08281572,0.2529061809182167,0.8260518631822883,0.8506238280618138,0.08497683653209796,0.09949067,0.15310720605227557,0.18719772
42,Chicken:Brain,0.11871681958436966,0.9459961059810233,0.960852939517381,0.07143172292080299,0.09987575,0.12440169043838978,0.9522349276812729,0.9654381291432161,0.1759541142731083,0.19559593,0.24596661519229357,0.2522615
43,Human:Cerebellum,0.1424119948194577,0.9305523030472407,0.944436604016465,0.36884095388397176,0.40014607,0.22682280465960503,0.9757679907748666,0.9776258838630274,0.1098168983013457,0.03699496,0.385837193911317,0.27561596
44,Human:Kidney,0.12006092681126161,0.9546754674105578,0.962798878716164,0.12177365982792852,0.15850028,0.1576552800834179,0.9647416028560187,0.9693509932596611,0.2815354070152217,0.2501778,0.2571048180787287,0.30614308
45,Mouse:Brain,0.12146556191146374,0.9526398757557484,0.9608166920958096,0.29268958852016436,0.29222536,0.10452399775385857,0.9654553269320707,0.9722157042853251,0.26503419369071257,0.22571364,0.45667013330812134,0.47631863
46,RhesusMacaque:Cerebellum,0.12312527745962143,0.9550809210556009,0.9640479742870616,0.14495918817560113,0.16889694,0.1466477569192648,0.9665970055015852,0.9662276111162575,0.06326935804103243,0.072417654,0.3275093756893889,0.33760577
47,Opossum:Heart,0.1213431902229786,0.9664897654108298,0.9706650409761792,0.17823369365394512,0.1814405,0.11469363607466221,0.9759207394354038,0.9764196028800273,0.03776748290315464,0.045220412,0.32736283130062077,0.31606075
