,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
11,Human:Brain,0.2754494398832321,0.8987571083465185,0.9143637953816973,0.10177016894422586,0.12441502,0.3192121759057045,0.9430679521784936,0.9497425831578628,-0.012618574895212877,0.060190346,0.1472747128373981,0.17806928
12,Chicken:Heart,0.8336760550737381,0.8667479763692265,0.887779093695001,-0.00026472534745201876,0.02163454,0.7584397494792938,0.8955727066301391,0.9077409000344498,-0.07849106551952348,-0.08039779,-0.042098683726744614,-0.03620923
13,RhesusMacaque:Testis,0.48522376517454785,0.8557812282181901,0.8688488825714389,0.010394146628428559,0.009692855,0.328558050096035,0.7916038145489945,0.8242515358501733,0.03159055812927421,0.065029494,0.0007175705388809292,-0.0035383434
14,Chicken:Ovary,0.8424235820770264,0.8579345208450159,0.8737518393763581,-0.059342598720494154,-0.037214663,0.8348945826292038,0.8195863180504238,0.836948023360422,-0.06741672181778073,-0.014412898,-0.020905948966835796,-0.01476013
15,Human:Ovary,0.371934674680233,0.8801340670331795,0.8919323708975524,0.13765087769058648,0.16181646,0.30498015880584717,0.9303724782209136,0.9398778433530436,-0.03459077873373041,-0.15944222,0.06834110076995584,0.08760358
16,Chicken:Liver,0.7434622883796692,0.908522030849837,0.9240100573332335,-0.07893227443194352,-0.06688151,0.6928989738225937,0.9306628202160254,0.9419631677529654,-0.034017207147584376,-0.10796688,-0.04931980292668579,-0.06519086
17,Rat:Cerebellum,0.20187791330473764,0.9220841865759405,0.9339211352624887,-0.021634994169739373,-0.033005614,0.4924058001488447,0.8462302588575011,0.8715413237299048,0.02828149128612397,0.046480224,0.007006009653263128,0.010512244
18,Mouse:Ovary,0.41745886845248087,0.9095702874904744,0.9222343467297124,-0.09958715451766413,-0.11325952,0.178343178704381,0.9465412776714641,0.9508400501543554,-0.06313699536730642,-0.0787537,-0.04474488670385427,-0.04639663
19,Opossum:Brain,0.4239898754490746,0.8806272713672896,0.8967718659100468,-0.04921317743951761,-0.07423201,0.15917924046516418,0.9494915303158771,0.9557790331340583,0.07813809838958746,0.12044664,-0.007720368094292648,-0.04847793
20,Opossum:Liver,0.3031870701483318,0.9282782388852243,0.9371187886382979,-0.05126689987709181,-0.1024029,0.26694202050566673,0.9665694917947063,0.9681606068768928,0.11392014118685197,0.036084134,-0.01216633575998235,-0.02147816
21,Human:Heart,0.2182260396388861,0.9479807047617211,0.9567126150093249,0.05019115012496878,0.08288783,0.4265679121017456,0.8629530442274664,0.868844187060266,-0.06269578645488638,-0.044798497,0.08450892286971565,0.088061236
22,Chicken:Testis,0.7776137471199036,0.8057824111961104,0.8281463371895225,0.041341275093756895,-0.008511808,0.6874129772186279,0.7493460276754902,0.7669814072030895,-0.06357820427972645,-0.15592618,0.0006471064048827121,-0.08819635
23,Human:Testis,0.283224753158934,0.9011945844018984,0.9127067584565294,0.1016364741352089,0.14555348,0.4151102527976036,0.7924966515201944,0.8080943100444393,0.030399294065740125,0.0032266756,0.12352216501786323,0.16760811
24,Mouse:Testis,0.4047966780407088,0.8950354487408309,0.9077481255095096,-0.11558097759289027,-0.112299375,0.2403833381831646,0.8364693519776266,0.8461734322666277,0.07099051400838297,0.05033416,-0.05428566580121842,-0.06642961
25,Rabbit:Cerebellum,0.26161316356488634,0.9213310022377268,0.9340081455418849,0.08968359017995021,0.07802004,0.1780663449317217,0.9135635645613289,0.9304853582708286,0.15049636002647254,0.114908,0.0848062151834488,0.04469103
26,Rat:Testis,0.3221607373820411,0.9372739507142358,0.9393597978069563,-0.041874402529597766,-0.059226856,0.5388294868171215,0.7573406247872426,0.778976913052088,0.13245091550849328,0.14884569,0.01613485235258895,0.05501375
27,Rat:Ovary,0.3535894639790058,0.9259319774085757,0.924663057857992,0.006880758038931437,-0.011484286,0.48248544707894325,0.8843347669866409,0.8886148379875751,0.07363776748290314,0.06499767,-0.014009170842393871,-0.006449159
28,Mouse:Liver,0.38765302548805874,0.9053924276501094,0.9222404271694867,0.017515993823075227,-0.041077677,0.18929621763527393,0.9237722566422117,0.932439861440573,0.012045003309066842,0.005831858,-0.026219930521717418,-0.070368215
29,Rabbit:Liver,0.2960478675862153,0.9406956778353344,0.955359351345523,-0.016457092433267154,-0.018965352,0.26733435317873955,0.9059490201042943,0.9210070487488654,-0.014074564306198984,-0.011291447,0.009434598051408111,-0.039980628
30,RhesusMacaque:Kidney,0.42609085589647294,0.9082913886547201,0.9212127269823173,-0.002177967631309788,0.03580319,0.18804753571748734,0.9781617910091737,0.9779947611061657,0.13381866313699536,0.16119869,0.02451327626708169,0.022200545
31,Mouse:Cerebellum,0.31602588544289273,0.9533065048792791,0.9628624673456043,0.01868834893321988,0.08894075,0.21390988677740097,0.9275631097340039,0.942380373990254,-0.042620780939774984,-0.040540002,0.005350660810621101,0.06169998
32,Rabbit:Ovary,0.4936913996934891,0.908415485946794,0.9144198138500661,-0.012243547319655858,-0.0020521693,0.39494508877396584,0.9203046038201667,0.9221576108827944,0.06781380983895874,0.041327223,0.03659173387829907,0.026124034
33,Opossum:Kidney,0.43308670818805695,0.8915371489215046,0.9014363905561713,-0.06869622766379882,-0.002939943,0.37342358380556107,0.9542918880940271,0.9589949955439238,0.16492389146260752,0.17463285,-0.008969910889169656,0.037851553
34,Rabbit:Kidney,0.3517361730337143,0.9355981957172645,0.945200230288598,0.025016545334215746,0.016331457,0.46562711149454117,0.8854531664318058,0.9069970567889823,0.013500992720052934,0.043892592,-0.011776884046903902,-0.0048729954
35,Mouse:Heart,0.37650647908449175,0.9289709169997884,0.936956739543454,-0.025422992332323896,-0.049762454,0.17465020716190338,0.9363241551717789,0.9420664118731206,0.06141628060886829,0.05465959,-0.028967062057730485,-0.041111536
36,Rat:Liver,0.378623452451494,0.9372927844223129,0.9435292304191848,0.015420251489080078,-0.019565668,0.42260804772377014,0.8823009389584662,0.9036273139129598,0.06044562100154422,0.06486843,0.006352620465790552,-0.0034253646
37,Rat:Brain,0.4273915473710407,0.8228729809257281,0.835168165928592,0.03565569660870786,-0.025572047,0.42615431174635887,0.8441130086259091,0.8735122177486944,0.11502316346790205,0.08270196,0.002458442013469849,-0.008573181
38,RhesusMacaque:Heart,0.4410936962813139,0.9115659093358254,0.9274356112334732,0.030889876356454786,0.0021372642,0.1815301701426506,0.9705059036203848,0.9711851373768091,0.04345907787337304,0.06360526,0.007518733197091899,-0.014570865
39,Mouse:Kidney,0.4891544779141744,0.8944217079809706,0.9128862723156833,0.010317985566165573,-0.024007495,0.20319351740181446,0.9012509992086177,0.9244535968664915,0.057136554158394,0.09668047,0.02961433007759944,0.01746042
40,Rabbit:Testis,0.4381440348095364,0.8982638052565424,0.9038141782321298,-0.02628502095742334,0.004611797,0.287570022046566,0.8627047332241853,0.8745576636315939,0.06406353408338848,0.016265318,0.005613595537486999,0.013570288
41,Rat:Kidney,0.3810410776308605,0.937351473860086,0.9459908659027516,-0.009115691279821,-0.0047946516,0.5411605909466743,0.8713332050771916,0.8910887697897161,0.17626296051180235,0.17432903,0.05671540019653852,0.09692042
42,Chicken:Brain,0.962051248550415,0.7892029618003622,0.8289872108831429,0.045598941098610186,0.06756005,0.9685050249099731,0.8108030871118486,0.847061901823235,-0.05047429958085153,-0.061338883,0.011989852195014342,0.022865532
43,Human:Cerebellum,0.33097707422880024,0.8757040065006224,0.8971603452387934,0.10208895450457328,0.09340735,0.47082994878292084,0.8656314906605969,0.8802235222029058,-0.003485550408118243,-0.016394861,0.10358125625115071,0.09546134
44,Human:Kidney,0.22701104188507254,0.934709959200066,0.9429376625435477,-0.026223853358201474,-0.01275997,0.44131994992494583,0.8533826530759179,0.8640536556777763,0.15208471211118463,0.20826568,0.07393800809884718,0.0973572
45,Mouse:Brain,0.38636416383087635,0.7806456824924561,0.7959289508776297,-0.0670637546878447,-0.053397905,0.1522587314248085,0.9275068160616733,0.942271599678083,-0.003353187734392236,0.0065666726,-0.01905101296232997,-0.010766067
46,RhesusMacaque:Cerebellum,0.3970121622085571,0.9097920822657853,0.9254248962871943,0.01045665122435473,-0.01609741,0.19039065763354301,0.9726031939258273,0.9703988140952231,-0.016810059563203174,-0.036785956,-0.019738082345627017,-0.038790066
47,Opossum:Heart,0.37014988660812376,0.9016514192403488,0.9113957835845424,0.0539277620680665,0.060508,0.2186090461909771,0.966015761478192,0.9673428334680279,0.12375909993381866,0.13026306,0.04241593394472282,0.04759124
