,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
28,Mouse:Liver,0.140114549961355,0.9777649548375875,0.9805051002486531,0.4946356349731598,0.5626524,0.1388613097369671,0.9810537845830457,0.9825510895694148,0.3656739466137216,0.43045473,0.6042840900551026,0.672692
29,Rabbit:Liver,0.14281603445609412,0.985899723944427,0.9887727642630518,0.3183826541867574,0.4362292,0.19075539708137512,0.950211096509283,0.9564533275483225,0.15129053606882858,0.21387056,0.5011682339279957,0.5749783
30,RhesusMacaque:Kidney,0.09767017513513565,0.9830206413531757,0.985844800477768,0.5689415665590384,0.62575823,0.10143382288515568,0.9884219586992448,0.9882952989355255,0.23185528347672624,0.25288972,0.5950865811885004,0.6511657
31,Mouse:Cerebellum,0.11223730072379112,0.9797597170415014,0.9839820558868101,0.36324729759541147,0.3593305,0.1055335383862257,0.9811433595824433,0.9849695156359204,0.2963159055812927,0.40899873,0.5219982752742515,0.5283395
32,Rabbit:Ovary,0.06862209271639585,0.9888986157552054,0.990403154663414,0.5643167039593249,0.6332064,0.08566529862582684,0.9844529979892367,0.9861996700252292,0.43106110743437015,0.46836728,0.5877188771960448,0.6706725
33,Opossum:Kidney,0.13674283400177956,0.9673552299696172,0.9691682523164875,0.4474803819608585,0.4739019,0.15074560046195984,0.9696031180406242,0.9736636088922497,0.061328038826384296,0.08108571,0.4411594435419716,0.4695609
34,Rabbit:Kidney,0.13180025853216648,0.9833857345840336,0.9848601709320443,0.20352967129936023,0.21589074,0.224098090082407,0.9339686312141642,0.9456260976364286,-0.007721155967350554,0.06905245,0.2645155418153433,0.28516355
35,Mouse:Heart,0.13045380115509034,0.9707337031608242,0.9742508361959195,0.36898568745028043,0.37159508,0.11061424948275089,0.980138369462991,0.9815038739263647,0.22091330244870944,0.24210157,0.4814941951937319,0.4702993
36,Rat:Liver,0.1366683782802688,0.9591286160313222,0.9712612211682949,0.44388557982204574,0.5022444,0.12193057127296925,0.976638797874452,0.9785205575448805,0.10306640194131922,0.1312917,0.5756161167312722,0.6219544
37,Rat:Brain,0.09763575413010338,0.9769394828419884,0.9833228204662331,0.5466999578846039,0.5839417,0.12880174815654755,0.9521610139959386,0.9627696813957455,0.28290315464372384,0.25013107,0.6195624245727411,0.65013784
38,RhesusMacaque:Heart,0.10202389303594828,0.977220630950447,0.9797009836074219,0.489526540817077,0.52658856,0.09833315201103687,0.9810951879370584,0.9816621194052952,0.13500992720052946,0.14488749,0.47050203271248936,0.50131935
39,Mouse:Kidney,0.14742049823204675,0.9666402828474281,0.9686871343804612,0.11683842299328731,0.104452655,0.359204338863492,0.8926770942267939,0.8815256458578428,0.22232517096845353,0.03592567,0.30898199528245857,0.17076786
40,Rabbit:Testis,0.08406161765257518,0.9883518374947493,0.9894520970893984,0.4757371865578351,0.4982649,0.13531391136348248,0.9431589815313406,0.9496854793379621,0.5487315243767923,0.6722825,0.5317875263937474,0.6236199
41,Rat:Kidney,0.11104102326290947,0.9723559893280808,0.9784399492795387,0.3218934165327283,0.308893,0.12777532450854778,0.9580669355475881,0.9671761463205906,0.185881314802559,0.25652847,0.3699197339170867,0.41783583
42,Chicken:Brain,0.07509925737977027,0.9771301333070312,0.9836989311388832,0.2632252371497904,0.25951102,0.06754097249358892,0.9856527152619727,0.9890759500288286,0.2949040370615486,0.34450623,0.40664019413192143,0.42612958
43,Human:Cerebellum,0.08323396599063507,0.9764003518825592,0.9816173945887228,0.6662181850798661,0.701234,0.0649928217753768,0.9918457919533161,0.9927493427367168,0.020560335318773437,-0.0034442863,0.6780472027189084,0.7066033
44,Human:Kidney,0.08540152351964604,0.973236771720786,0.9784136357417474,0.3726811463409743,0.3939269,0.11147375591099262,0.9592946223996142,0.9649387551318298,0.3473637767482903,0.38716918,0.534076103301167,0.5844786
45,Mouse:Brain,0.07770916912704706,0.9888440452928278,0.990620681437774,0.634411143676531,0.69822955,0.06619302369654179,0.9893812361595329,0.9913709635675515,0.4232075887932936,0.48482406,0.7056486861913732,0.7776416
46,RhesusMacaque:Cerebellum,0.11901070922613144,0.961247686893917,0.9706325183449802,0.13531877343922344,0.14468499,0.09995069913566113,0.9818027774790813,0.9816393373888265,-0.03639973527465253,-0.037043713,0.36524209667823165,0.36383238
47,Opossum:Heart,0.10632423385977745,0.9798246856860343,0.9820166521924836,0.37302341749727586,0.36695203,0.09337585233151913,0.9823208731568439,0.9827266228831868,0.17838076329141847,0.20409232,0.4668904226151082,0.45332035
