,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
26,Rat:Testis,0.0985616006784969,0.9825337839027628,0.983919422902578,0.21559305831311126,0.22509696,0.124507125467062,0.976007122587139,0.9792964009477756,0.6676373262739906,0.72287273,0.4289157290977277,0.5590315
27,Rat:Ovary,0.055678647477179766,0.9941805870181419,0.9950662751996638,0.7088966625697269,0.7600194,0.05872867163270712,0.9925963077736901,0.9946780932897645,0.6237370394881977,0.6684391,0.7802692950111877,0.83342534
28,Mouse:Liver,0.08666318241092894,0.9868129029327556,0.9891722055002911,0.5774101036840944,0.67926127,0.08640578389167786,0.985557520187358,0.9873040997745705,0.44601808956540917,0.48626986,0.6791906967949324,0.7530735
29,Rabbit:Liver,0.10971572746833165,0.9723210658364255,0.9806468168171433,0.3285430651413444,0.40051368,0.12923059426248074,0.9802724800470057,0.9821201807751763,0.3884844473858372,0.41516352,0.5420784818534653,0.617207
30,RhesusMacaque:Kidney,0.10746974349021912,0.988382675032774,0.9904089387152538,0.4276798427691875,0.48683515,0.06817508861422539,0.9916715355454866,0.9918055723429193,0.32936245312155304,0.32333255,0.46577067318298293,0.5187014
31,Mouse:Cerebellum,0.2538512696822484,0.9523002785406071,0.9617823677571714,-0.028684882291765152,-0.06341144,0.1587088778614998,0.9734122507013924,0.9789899952769465,0.16757114493712771,0.10765726,0.2039087098650302,0.11102822
32,Rabbit:Ovary,0.07403072714805603,0.9912184103341576,0.9918756464621323,0.5393096131018038,0.61696476,0.07805301994085312,0.9872078342930086,0.9892361145616262,0.5064637105669535,0.581705,0.5717684477446224,0.67008984
33,Opossum:Kidney,0.14601807296276093,0.9544085843025533,0.9571783092924889,0.3926318111625855,0.42852515,0.11370914429426193,0.9739618017365596,0.9763620517169378,0.30496360026472535,0.31372502,0.4996583973420506,0.51225704
34,Rabbit:Kidney,0.06903968472033739,0.989711072571118,0.990208819710926,0.4544451797926318,0.4779438,0.10348907485604286,0.9849551048939279,0.9882130414458096,0.629031546437238,0.67038465,0.5998080895499824,0.66795343
35,Mouse:Heart,0.1026865191757679,0.9910974016565787,0.9915303057123704,0.48168916163621656,0.54033,0.08667232096195221,0.9923167772723847,0.9927467248775819,0.3704390028678579,0.40936977,0.5633350545329369,0.6323382
36,Rat:Liver,0.13991992092794842,0.9601538045093676,0.967689902004177,0.3701853077432164,0.39176652,0.12392642721533775,0.9871227473533111,0.9897426190770682,0.32697992499448486,0.38554817,0.5249944848885946,0.5640708
37,Rat:Brain,0.090217070823366,0.9844532753618352,0.9873419362722738,0.5070132162124221,0.55069137,0.12659486196935177,0.9854464185989723,0.9874616179116135,0.229119788219722,0.27560994,0.5499999999999999,0.6007898
38,RhesusMacaque:Heart,0.0997537188231945,0.9816829966165743,0.9845838612267176,0.44307354532371085,0.48192078,0.11720035411417484,0.9726422474466218,0.9763116750174203,0.25554820207368184,0.26545712,0.4199169460585741,0.4464327
39,Mouse:Kidney,0.08447981749971707,0.9771395651399493,0.9798917799286117,0.14832813337115125,0.16306886,0.0689056497067213,0.9870723786373794,0.9898282040909725,0.6001323626737259,0.6588027,0.5748952128833003,0.64267445
40,Rabbit:Testis,0.14626525425248676,0.9415975975416604,0.9412370499393911,0.17152364144422383,0.19239336,0.12365498766303062,0.9453576042797331,0.9541766264709984,0.6227222589896316,0.68558383,0.3788645173489647,0.51176786
41,Rat:Kidney,0.09148973652294703,0.9843950167083256,0.9880328899187687,0.44137436576218847,0.4490939,0.3783871755003929,0.891489014744791,0.9068625964297321,0.20794176042356055,0.13803227,0.4374061852552919,0.23835875
42,Chicken:Brain,0.11008856296539307,0.9750076180808339,0.9827291657549508,0.35384954776086475,0.28362465,0.14256605133414268,0.9652164156803659,0.9733637330458648,0.03339951467019634,0.03520248,0.32161188322670786,0.30571902
43,Human:Cerebellum,0.0782945929811551,0.9863873345927046,0.9890936867123941,0.7190517402297679,0.75602835,0.06332606915384531,0.9930553178263206,0.9936244799283238,0.05378336642400176,0.059049636,0.7215855655021073,0.7636037
44,Human:Kidney,0.07344353977929462,0.9822204497005376,0.9848358512408207,0.5200529450694904,0.6297758,0.0932281706482172,0.9944435888110151,0.9948646005393623,0.2985660710346349,0.36870387,0.6340647885008847,0.69740856
45,Mouse:Brain,0.08214203221723437,0.9793756757071705,0.9838484168881627,0.6685575620056098,0.6883333,0.08927359711378813,0.9714784985200029,0.9770984619825026,0.1812927421133907,0.008729518,0.6362984026782835,0.68875736
46,RhesusMacaque:Cerebellum,0.09588672667741775,0.9725215755458331,0.9781874546883336,0.0630487535848224,0.08416458,0.09141970612108707,0.9879051735016758,0.9870927560232824,0.2257666004853298,0.23822477,0.3160807278610058,0.34832186
47,Opossum:Heart,0.17526072710752488,0.9836106202449653,0.985613617265957,0.39534056648550353,0.4074657,0.11068082042038441,0.9906418034453164,0.991435244262894,0.16629163909110964,0.17172097,0.4641297154202514,0.46676284
