,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
33,Opossum:Kidney,0.1701327239473661,0.9427303884278592,0.9486062024880084,0.21455989410986104,0.1799914,0.11258872598409653,0.9736029831897385,0.9772328064539301,0.12124420913302447,0.14426093,0.2856881187787872,0.2680826
34,Rabbit:Kidney,0.1044461689889431,0.9775221347660723,0.9753484764282137,0.3398632252371498,0.36342898,0.16044352762401104,0.9202085447974415,0.9363678941479828,0.15058460180895653,0.1846761,0.3024564229064561,0.288541
35,Mouse:Heart,0.08553579337894916,0.9797127124711447,0.9825022493799593,0.3496019092312937,0.3831554,0.08783791773021221,0.9856457744322011,0.9867226629090509,0.45921023604676814,0.47769773,0.5404106151955258,0.60282993
36,Rat:Liver,0.1599946916103363,0.9457534826203895,0.9567598644192952,0.11410397823369366,0.14174092,0.15997937135398388,0.9404379188865327,0.9484804807146241,-0.007147584381204501,-0.021974605,0.2681470801424474,0.28760454
37,Rat:Brain,0.10712350498546254,0.9674472159691796,0.9764966749309909,0.42000481318813554,0.4818235,0.1340454574674368,0.9305089870468106,0.9440201170463955,0.10390469887491727,0.020319406,0.4714485926733368,0.5350301
38,RhesusMacaque:Heart,0.11835564114153385,0.9662247424064566,0.9698167934061649,0.19154769783492487,0.19497672,0.11562501639127731,0.9726119695502604,0.975270141229434,-0.016148246194573126,-0.014058184,0.24464791771211358,0.24439804
39,Mouse:Kidney,0.07815005506078403,0.9860857570132654,0.9868845556965563,0.2441713151177083,0.27613994,0.11095514707267284,0.9657353181369915,0.9731915883510809,0.39488197661592767,0.4041827,0.4639166260609013,0.5309839
40,Rabbit:Testis,0.12925372686651018,0.9669038094522046,0.9688900737150737,0.09825354805500404,0.08388901,0.16168944351375103,0.9232524419254358,0.9290636633259053,0.2933598058680785,0.33740404,0.23294963915413947,0.28983158
41,Rat:Kidney,0.11673080176115036,0.9750200656807453,0.9812626791831481,0.1833380605716807,0.18966521,0.13192106410861015,0.9434272619621392,0.9538933967501314,0.18526362232517096,0.20756267,0.4046811339994663,0.39254
42,Chicken:Brain,0.09261988699436188,0.969915031806144,0.9784421961526194,0.13575998235164347,0.16444473,0.09881242550909519,0.9658160940967201,0.9738701793675707,0.15918817560114715,0.17535016,0.16923670858151332,0.21112011
43,Human:Cerebellum,0.1294558162872608,0.9551394166613952,0.9640025765791609,0.44467191753756946,0.45447642,0.16364143788814545,0.9532362949774565,0.9592384751274017,0.09335980586807852,0.07640284,0.4178046041642823,0.42207348
44,Human:Kidney,0.08846300433982503,0.9738936451159642,0.9779294820063357,0.4200649780398292,0.46418926,0.10176513716578484,0.9789508975532054,0.9811368569661345,0.23225237149790426,0.28321362,0.5561051315692717,0.6040958
45,Mouse:Brain,0.12324025807902217,0.9596080729775738,0.966982137479648,0.3769289758700745,0.41079885,0.10189295187592506,0.967128433047874,0.9753160878627031,0.24619457313037724,0.2609226,0.46209942715568136,0.48968244
46,RhesusMacaque:Cerebellum,0.17044053673744203,0.9476717511972931,0.9580269404518551,-0.010544893006838732,0.015579264,0.13135827705264091,0.975114880949106,0.9750352478972832,0.06856386499007279,0.06152323,0.1294306399534725,0.17496349
47,Opossum:Heart,0.11380562409758568,0.9759310225565306,0.9785868867195658,0.3417804785111204,0.36277682,0.10922008752822876,0.9749164106111574,0.9763015145931391,0.0872270019854401,0.10677862,0.39979594087800563,0.41018048
