,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
15,Human:Ovary,0.11876331269741058,0.9627577062876042,0.9688912239866908,0.31283602785919135,0.35642985,0.08018328808248043,0.9802244637409341,0.9841530213170335,0.3991617030664019,0.43918082,0.37093790833036366,0.41092184
16,Chicken:Liver,0.1769688382744789,0.9217931932489458,0.9346806809464289,0.008449150672843592,0.028676923,0.13918020576238632,0.9534270106210048,0.9591881300362248,0.12667107875579084,0.15281676,0.12046841679535261,0.13375995
17,Rat:Cerebellum,0.2117046649966921,0.949336175446229,0.9578594262678154,0.22251110901011634,0.18548146,0.2417941316962242,0.9130268894900686,0.9253673445574657,0.12667107875579087,0.0986941,0.22198141589273288,0.18971337
18,Mouse:Ovary,0.19331910461187363,0.9552117912277704,0.9573723119724183,0.08443635561438342,0.07266516,0.1217886433005333,0.9595540125454043,0.9629640241902448,0.13205382748731523,0.14367361,0.2152987978269249,0.18268782
19,Opossum:Brain,0.2676251646545198,0.9116333703147702,0.9254144253278488,0.09927568203544378,0.029475365,0.10475407727062702,0.9751489094701862,0.9783250578664556,-0.01738363114934922,-0.02186428,0.17563738930383535,0.06861364
20,Opossum:Liver,0.11146982546363558,0.9769678346343503,0.9795299607968797,0.36532885821436456,0.4209418,0.1365401018410921,0.986818234921488,0.9875275268055075,0.1819104345907787,0.20272814,0.3708920298761463,0.40633038
21,Human:Heart,0.12456789039648496,0.9631158269855862,0.9695422412257046,0.24275096181118683,0.3303088,0.29441355913877487,0.9544196904783323,0.957172986082923,0.07800573571586146,0.12504815,0.34033733130532046,0.35472986
22,Chicken:Testis,0.1700025051832199,0.9318030963385464,0.9432481709862509,0.2129494815795279,0.24583426,0.1969570629298687,0.8858920745530966,0.9041066549176622,0.19677917493933378,0.2416264,0.25044120891242005,0.24663977
23,Human:Testis,0.1549430976019186,0.9329988590373809,0.9415598402255405,0.3785550840676002,0.4486172,0.1518059428781271,0.9668174890595987,0.9677133245216827,0.11069931612618572,0.15750143,0.4787411794029928,0.52739304
24,Mouse:Testis,0.1847755898322378,0.9426685768748463,0.9446669958825505,0.0333270303488702,0.09483522,0.16383614763617516,0.9353678720917407,0.9376646752729625,0.5112287668210898,0.5390969,0.27614199169460585,0.3364421
25,Rabbit:Cerebellum,0.16655918955802917,0.938850029697422,0.9521252679756086,0.2617393085626044,0.16686873,0.1577291116118431,0.9357441409796803,0.9471097555120764,0.07902051621442753,0.06791467,0.24364913709718478,0.14826949
26,Rat:Testis,0.18113589452372658,0.9357764458953647,0.9385804008700482,0.11753437752775939,-0.019163612,0.2688549794256687,0.828845896364782,0.845030838592578,0.27584381204500336,0.2528807,0.16376099082915754,0.07529913
27,Rat:Ovary,0.18401095271110535,0.9461663689123914,0.9448920082213361,0.038091036105596006,0.014937372,0.40582106448709965,0.7301151588451142,0.7434799144330348,0.04301786896095301,0.036752272,0.07337776937379847,0.049180746
28,Mouse:Liver,0.17686924669477674,0.9417872454032329,0.9475137543344682,0.24410618427825576,0.22701968,0.18659747764468193,0.960466063053941,0.9645104377984776,0.2088241782484006,0.2235778,0.36593624773638006,0.36218676
29,Rabbit:Liver,0.15142061933875084,0.9493080251369647,0.9619426845616813,0.15732879518451987,0.17091884,0.36209698393940926,0.9183715610527751,0.9276437906685859,-0.03772336201191264,-0.0073863654,0.18118510653255857,0.15969643
30,RhesusMacaque:Kidney,0.2703907944262028,0.9169551046112705,0.9311506629968012,0.1072605606027181,0.019962953,0.08452345617115498,0.9870360332963087,0.9871521110383104,-0.0022501654533421574,0.049018685,0.16027471315360134,0.05088765
31,Mouse:Cerebellum,0.159087090442578,0.9428730372631495,0.9533658986994676,0.2634458416060005,0.21462181,0.12408601120114326,0.9660850312169769,0.9729501439869352,0.11259651444959187,0.12784696,0.3938832400778133,0.30364263
32,Rabbit:Ovary,0.15118623338639736,0.9437923500268295,0.949120972510518,0.1280346243946509,0.14311063,0.11616712808609009,0.9592248355931676,0.9630195434853266,0.21372159717626296,0.21502456,0.25743570349791395,0.25672564
33,Opossum:Kidney,0.2096075862646103,0.925748502945385,0.932878575148988,0.1561816520122278,0.1128418,0.12493791244924068,0.9702855377182932,0.9731962576546221,0.005250386057798367,0.032743223,0.1929139174671934,0.15897575
34,Rabbit:Kidney,0.10826122388243675,0.9708775556809333,0.9730166869141677,0.4258548422678138,0.45195714,0.1264659035950899,0.9638018722861447,0.9656068844655602,0.19426428413853958,0.22111207,0.4141254730268629,0.3884157
35,Mouse:Heart,0.10858420729637146,0.9743541413347906,0.9768307397237441,0.3464385750289125,0.34892207,0.09103704057633877,0.9840236799367524,0.9862518664466843,0.24253253915729095,0.27932915,0.48468932347158694,0.49778694
36,Rat:Liver,0.17792054762442908,0.9289347640107795,0.9378922428035129,0.23209794837855724,0.2538309,0.17338872328400612,0.9441107033106259,0.949364721655672,0.03626737260092654,0.0401591,0.3283421575115817,0.34508738
37,Rat:Brain,0.164462189105424,0.9433193632072807,0.9522367852851471,0.25556023504402064,0.24372448,0.18512563034892082,0.9124268947586834,0.9249204476767121,0.07787337304213546,0.081460476,0.3253876798899573,0.30264103
38,RhesusMacaque:Heart,0.34479023329913616,0.8885158735627694,0.9059360389943696,0.006192682235038293,-0.020059632,0.1468801014125347,0.9750597016745021,0.9768726761887596,0.06543128171189057,0.054106113,0.09501870289428198,0.013769748
39,Mouse:Kidney,0.11038536081711452,0.9763147734012998,0.9780211032284565,0.1734014055655353,0.18246876,0.12128948234021664,0.9645304560506812,0.9723177485301064,0.32380322082506063,0.33388442,0.44657614611287677,0.431033
40,Rabbit:Testis,0.129955708152718,0.9483615513514567,0.9540263207461221,0.25672108243253183,0.3307969,0.13941696286201477,0.9498040173907153,0.9563264319066371,0.41835429075667324,0.50266135,0.34846443541016664,0.49966273
41,Rat:Kidney,0.1612118940268244,0.9443483637636106,0.9518256519898688,0.2545539062746211,0.2378704,0.20590417087078094,0.8932549522847475,0.90748119209144,0.0756673284800353,0.081370205,0.24114072558811145,0.23758252
42,Chicken:Brain,0.12675002962350845,0.9278215718377101,0.9492043740280922,0.20500772115596735,0.20122932,0.1274051796644926,0.9322243073859084,0.9476212632093901,0.07937348334436356,0.09639129,0.214405470990514,0.22184433
43,Human:Cerebellum,0.19469297448029885,0.93349532447679,0.9461462000511239,0.25233028608276786,0.26422945,0.3299226462841034,0.9324323087875586,0.9395019247637391,0.07672622986984336,0.08315279,0.2721379889166994,0.26351714
44,Human:Kidney,0.10942732475020668,0.9600770339928789,0.9671332593679657,0.23936987345326194,0.32222226,0.32304517552256584,0.9536902742651358,0.9595817652005347,0.17057136554158392,0.21785411,0.28194137385352275,0.33454403
45,Mouse:Brain,0.14239476341754198,0.9613081682281235,0.9660108569215425,0.2939029130293194,0.25478244,0.08216435834765434,0.9824282990041731,0.9855570270790507,0.3534965806309287,0.42122778,0.43871050634783265,0.38934252
46,RhesusMacaque:Cerebellum,0.15960463881492615,0.9240158595405541,0.9383879945103027,0.2835649680123538,0.19457297,0.11441615968942642,0.975186615052852,0.9750443946444987,0.07103463489962497,0.111419685,0.34109593619851725,0.29909796
47,Opossum:Heart,0.13754256591200828,0.970392565493736,0.9732673355285849,0.35505418179144177,0.383854,0.11867373064160347,0.9869608950940041,0.9877718518862175,0.0486212221486874,0.05849169,0.4329512149002552,0.4398715
