,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
10,Rabbit:Brain,0.09665487127171622,0.9789476098902422,0.9836490851198464,0.5045003309066843,0.5603942,0.1310305055230856,0.9530512764185178,0.9643490748099524,0.23617913081844252,0.26771763,0.6061619551857803,0.64736545
11,Human:Brain,0.10584290497578107,0.9692091114911914,0.9741203887567605,0.6876556049289337,0.7479711,0.11693859472870827,0.9824375386174402,0.984322796137011,0.27496139422016325,0.24565628,0.6648366835688795,0.68571913
12,Chicken:Heart,0.10945335775613785,0.9801422169050383,0.9851844033668498,0.1902051621442753,0.20028819,0.14406033232808113,0.9771192225931776,0.9800164715361561,0.2030884623869402,0.22883719,0.2660269137436576,0.2845628
13,RhesusMacaque:Testis,0.11804079429970847,0.9622397779198048,0.9645985759116278,0.3351790572836238,0.34585905,0.16797884926199913,0.9074872070535704,0.925482163179435,0.12865651886168103,0.21963017,0.49511397492866727,0.5600822
14,Chicken:Ovary,0.07877226173877716,0.9802396880951394,0.9823235150994034,0.372203838517538,0.39736167,0.11957316659390926,0.9479042410058662,0.9568237290016892,0.4868299139642621,0.5622081,0.525873225972498,0.61823493
15,Human:Ovary,0.12154787282148997,0.9574038238626627,0.9640887854016377,0.23592701143991684,0.29237545,0.1051636952906847,0.9681941392916062,0.9731633649653124,0.05378336642400176,0.07114888,0.29138146212931126,0.3050824
16,Chicken:Liver,0.09422577917575836,0.9886593882722104,0.9904119297954337,0.1529450694904037,0.19878007,0.1148403100669384,0.9787191863092637,0.9806758652101366,0.10540480917714537,0.07859688,0.37455327597617477,0.38466066
17,Rat:Cerebellum,0.13378226863486425,0.9803893531527506,0.9836370166852062,0.2632677822949167,0.30241823,0.11010427214205265,0.9797926212233106,0.9844438496410315,0.3445400397088021,0.36142978,0.42841627818464345,0.47715947
18,Mouse:Ovary,0.069492585424866,0.9872264705014654,0.9877488217558968,0.5190980429233243,0.64029354,0.07471345737576485,0.9865157058921623,0.9871650766051135,0.2833884844473858,0.37138912,0.5700569450403997,0.6776091
19,Opossum:Brain,0.11318867984745237,0.9684756845517124,0.9733752124444859,0.43891094933450986,0.48518094,0.09306920319795609,0.9793252364395562,0.9816875742956503,-0.049062431061107435,-0.055083595,0.5335224228672276,0.5618681
