,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
0,Rabbit:Heart,0.5307432532310485,0.9761599561544763,0.979818184652108,-0.025273248701441948,-0.0029005127,0.529422402381897,0.9345712537662466,0.9405698227046915,0.10377233620119126,0.006674179,0.005723109892534114,0.0054476704
1,Rat:Heart,0.472240870197614,0.9670200674776835,0.9719996303091419,-0.03266334371562698,-0.0054923417,0.4796573892235756,0.9225406908164803,0.9377104276980941,-0.07416721817780718,-0.01038801,-0.014142043316333815,-0.005565528
2,Opossum:Ovary,0.5614491105079651,0.9454108867055439,0.9497068712919458,0.08788251236960702,0.007117593,0.556933119893074,0.937342327972177,0.9485111796233494,-0.07707919699977939,-0.0038849015,0.009327204893055321,0.0017692426
3,Opossum:Testis,0.5539800524711609,0.9369990121685673,0.9403703562825102,-0.010923072074627338,-0.0008344887,0.5764920264482498,0.8068012891590468,0.8371679419405726,-0.14851091992058238,-0.010631724,-0.0878017856839829,-0.01579124
4,RhesusMacaque:Liver,0.5188573747873306,0.9624328138403383,0.9677133996256938,0.01430252224428267,0.0010994609,0.512756772339344,0.9719370816230304,0.9703926619072583,-0.005250386057798366,0.0015192131,0.0042448176134476595,0.001257808
5,Chicken:Kidney,0.7999446541070938,0.9379102382267706,0.9554519246065801,-0.10337524818001323,-0.003884728,0.7895868122577667,0.9692881360998231,0.9701742132381853,-0.05184204720935363,-0.004258561,-0.009022722258989632,-0.00091635203
6,Human:Liver,0.15117576171954472,0.9448716736245955,0.9556527430550769,0.027535375500299386,0.0033973455,0.19924094900488853,0.9141259980342163,0.913042574572704,0.0008382969335980596,0.00057101896,0.021660965953545015,0.0022981542
7,Chicken:Cerebellum,0.8011517286300659,0.9488472193880696,0.9625068043540471,-0.03231855283476726,5.240638e-05,0.8146343231201172,0.9470429832319336,0.9573675604356701,0.015707037282153096,0.00076333416,-0.03720126479888227,-0.003654305
8,RhesusMacaque:Brain,0.604484566620418,0.9411379314442437,0.9528730756213744,0.04237181305348083,0.0096716955,0.5849303752183914,0.917079882165857,0.9221283105427537,-0.08894771674387822,-0.0060098055,-0.024382852973190497,-0.0073339636
9,Opossum:Cerebellum,0.4927493929862976,0.9466476520806015,0.957228272280097,0.03675270240458857,0.005628062,0.4959229826927185,0.913109372765089,0.9272228862089594,0.10487535848224133,0.0104225725,0.04160284894897733,0.00657605
10,Rabbit:Brain,0.5454713569747077,0.9408141022764761,0.9562306753383747,-0.03463122288403559,-0.00016448162,0.5654051601886749,0.8588232557954831,0.891311198108057,0.09838958746966689,0.0106244795,0.02412782452491254,0.010129061
11,Human:Brain,0.1980697363615036,0.8976311776588106,0.9158135773933511,0.0071235845557486846,0.0014341819,0.20350774377584457,0.8850821619458438,0.900693049076328,-0.04345907787337304,-0.0019240797,0.0053616474357129846,0.0016296535
12,Chicken:Heart,0.7849106341600418,0.9783394204026081,0.9830768784226905,0.013103904698874916,0.0032672621,0.7760934382677078,0.967538261797896,0.9695048234850367,-0.011294948157952782,0.0001358706,0.0030774321641297156,0.0026313374
13,RhesusMacaque:Testis,0.6132616996765137,0.907092475637169,0.9172936567368648,0.020975807044635638,0.0012266418,0.6288591474294662,0.7810401435367874,0.8113310288901212,0.046415177586587246,0.0017572282,0.020186519855613174,0.00092771114
14,Chicken:Ovary,0.7686402440071106,0.9640345813605228,0.9653300287181963,-0.13512022942863447,-0.010363789,0.7832361906766891,0.9007241742215641,0.9074861869288651,0.057798367527024046,0.002419726,-0.04291492021472167,-0.0034852338
15,Human:Ovary,0.5518466432889303,0.944475227337615,0.9520470885909812,-0.019898521950143397,-0.011159236,0.5500234514474869,0.9416159031812451,0.949185653344751,0.08105007721155967,0.0053592855,-0.030987983999234827,-0.008624077
16,Chicken:Liver,0.7895983815193176,0.972876492000027,0.9769829475608356,0.05596735054048091,0.0024909081,0.7821502685546875,0.9724851211032925,0.9728931653561229,0.11692036179130819,0.00552106,0.052268549158026326,0.0044659567
17,Rat:Cerebellum,0.609939455986023,0.96541296377886,0.9728356838107156,-0.022186505310264417,6.067103e-05,0.6209369152784348,0.9188486290509494,0.9379758965727207,0.04222369291859695,0.003079723,-0.005711473613525234,0.00069772307
18,Mouse:Ovary,0.5295777576310294,0.9660464638073293,0.9676360165119771,0.0811824398852857,0.008142629,0.5372101664543152,0.9367380098607327,0.9417968102731022,-0.03763512022942863,-0.0025047106,0.021885416590909642,0.0040871035
19,Opossum:Brain,0.4914853473504384,0.9270411018080655,0.9419738022603649,0.032083241414809914,0.006476825,0.48990026861429214,0.9096949279253684,0.9247988124364772,0.06935804103242885,0.009406891,0.04198890674734486,0.006659138
20,Opossum:Liver,0.4634360373020172,0.9540463592937177,0.9621305384968845,-0.037573666130912994,-0.001526597,0.46124881505966187,0.9571149462484325,0.9595366285767584,0.024972424442973748,0.001962604,-0.01600248967886294,-0.00059511233
21,Human:Heart,0.29437018357790434,0.9536853674441039,0.9635334432158473,0.03561671066634667,0.005701674,0.28342563658952713,0.9013628189393765,0.905776923685875,-0.01813368630046327,-0.0011592199,-0.007091852729109339,-0.0007613366
22,Chicken:Testis,0.7908339500427246,0.9429567353948796,0.9535815871814217,0.05960732406794617,0.0021066866,0.7658078670501709,0.8571429067708254,0.8764137997023015,0.018486653430399295,0.0009787986,0.0681042723729686,0.0028743676
23,Human:Testis,0.2638583945877412,0.9017020771782983,0.9138103381411594,0.05079579813394584,0.0042263623,0.2813236936926842,0.7845899290816896,0.7995206892362694,-0.09256562982572249,-0.0024173744,0.01831504035342553,0.00078706857
24,Mouse:Testis,0.5301772696631295,0.9582254756806575,0.9627994541575069,-0.015402918281806437,0.0019409037,0.5354159325361252,0.8261421952957713,0.8360409285779763,-0.028678579307302006,-0.0043614083,-0.02536951246415178,-0.0045413207
25,Rabbit:Cerebellum,0.6547910826546806,0.9514871615889776,0.9632153836183198,-0.011400523147710442,-0.0047810012,0.6542726159095764,0.9126279695987178,0.9303258796687485,-0.04041473637767483,-0.0067808283,-0.01443647902946381,-0.006533902
26,Rat:Testis,0.5070728328492906,0.9566519086822556,0.9602520033557753,0.016971836164423857,0.00071668293,0.531443864107132,0.8049939746756598,0.8232967330757901,-0.09768365320979483,-0.009807871,0.000531814314077715,-0.0038615882
27,Rat:Ovary,0.5122687444090843,0.968578706287774,0.9691243583371119,0.0019486726965218027,0.0011936631,0.5284440368413925,0.9167417364054424,0.9266546911420109,-0.010633134789322745,-0.0029431034,-0.001805017175632662,-0.0022678995
28,Mouse:Liver,0.5449055764410231,0.9245450179812544,0.9372116966106196,0.10900066181336862,0.006408179,0.5360889732837677,0.9099973216165658,0.9214280124025851,0.034237811603794396,0.0021146622,0.07268650167392722,0.00617896
29,Rabbit:Liver,0.5815931459267935,0.948367686436601,0.9597129319872996,-0.001922410261258705,-0.003425333,0.5845497995615005,0.9063304653052584,0.9184258332436475,-0.013589234502536946,0.0016461033,-0.03165892126845138,-0.006253054
30,RhesusMacaque:Kidney,0.5680366337299347,0.954836971431409,0.9615037570546257,0.00871855550876067,0.008481539,0.5570707470178604,0.9689756596536336,0.9685875630158185,-0.15027575557026254,-0.008248995,-0.011594097497472746,0.004834221
31,Mouse:Cerebellum,0.6169889569282532,0.9641211688571575,0.9730504920957763,-0.04900570420093915,-0.0067375167,0.6376476287841797,0.9023838754210365,0.9231106421265829,0.06494595190822854,0.0062635755,-0.004504341896797225,-0.00046544962
32,Rabbit:Ovary,0.5727162435650826,0.9634677842539843,0.9649457355862217,0.06020925908417636,0.003094512,0.5811736881732941,0.9325448352590492,0.9292004037790773,-0.08475623207588792,-0.0032265321,0.027994463070571608,0.0015017532
33,Opossum:Kidney,0.6895074745019277,0.9401372905172836,0.9481428444971308,0.0765119283980965,0.008562797,0.707957461476326,0.9562197593795985,0.96136132671257,0.034546657842488414,0.002104463,0.0348407971174351,0.0021730538
34,Rabbit:Kidney,0.6809104979038239,0.9433428679459299,0.9503510312025935,-0.014030443414956984,-2.2226102e-05,0.6892959028482437,0.9135851719602565,0.9267880264081125,0.021442753143613498,0.00064269966,-0.007806003835123624,0.0005125497
35,Mouse:Heart,0.5336780726909638,0.969481524262368,0.9738347305339901,0.0442586019025463,0.0033487226,0.5363470911979675,0.9343136111957818,0.9414235215994297,-0.04182660489741893,-0.001302182,-0.004129424513276267,0.0001345365
