,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
14,Chicken:Ovary,0.11364205181598663,0.9666498255446688,0.9702982154712654,0.2662695786454886,0.2738173,0.14700888469815254,0.9250680294269983,0.9366778715872172,0.2503860577983675,0.30104452,0.3749577174792264,0.42049158
15,Human:Ovary,0.1079007958372434,0.9620776753504495,0.9682624486070498,0.24700765812612271,0.32906628,0.0991519894450903,0.9687902147248363,0.9739045650032556,-0.006485771012574457,-0.0034832049,0.24203239954398134,0.29141515
16,Chicken:Liver,0.11005426496267319,0.9852980971958223,0.9873396822973659,0.1612618574895213,0.14911701,0.08021424245089293,0.9899605203567045,0.9904462610036189,0.26410765497463046,0.2894264,0.41294948157952793,0.39643928
17,Rat:Cerebellum,0.08386347762175969,0.9841096225424961,0.9862425405845644,0.4865904005546626,0.50429213,0.10545136593282223,0.9702776762864921,0.9764000230371713,0.2474299580851533,0.28416836,0.4068891620182157,0.462559
18,Mouse:Ovary,0.09124037357313293,0.9823572826931132,0.9828695263443634,0.3568671015725947,0.39911434,0.10871222615242004,0.9679567173390597,0.9697952371931577,0.22823737039488196,0.24708626,0.4341898119528828,0.49489948
19,Opossum:Brain,0.11758070935805638,0.9667070557269314,0.9724973731882098,0.4019302889918377,0.42170703,0.08211950026452541,0.9817819234903163,0.9842955749657836,0.1597617471872932,0.18743147,0.5075627934827139,0.5164239
20,Opossum:Liver,0.09478822882686343,0.9842919100908212,0.9861895401701017,0.5370773061044406,0.5786248,0.07720637507736683,0.990605321348964,0.9911396673248511,0.12450915508493271,0.117366716,0.6062872270019852,0.6443152
21,Human:Heart,0.09466147938599953,0.9774002444450451,0.9821486129931016,0.3333078789730014,0.42915872,0.12396212294697762,0.9709613461187205,0.9746681414293186,0.12314140745643062,0.13133486,0.44466814510354863,0.4992771
22,Chicken:Testis,0.12513808608055116,0.9509117608617521,0.9610952654850269,0.21859695565850426,0.23172484,0.14079784788191319,0.9383373804015895,0.9496968651750374,0.36245312155305537,0.4055899,0.43043606147510843,0.4786392
23,Human:Testis,0.15813555261668036,0.9408624588630874,0.9502200150289416,0.3402585830272987,0.38591114,0.222931906580925,0.9167805938759781,0.9192815999375126,0.08691815574674608,0.1214269,0.4477726112405133,0.42424834
24,Mouse:Testis,0.10633609976087298,0.9629798346221238,0.968452213509647,0.25770539850619273,0.28925812,0.14793138019740582,0.9503569875655895,0.9520390839133797,0.4994043679682329,0.5183112,0.4520893181382923,0.5451676
25,Rabbit:Cerebellum,0.09698596170970372,0.9712755861614281,0.9776333939585291,0.35331379408149766,0.36790806,0.12504984624683857,0.9567496459006376,0.964320186701562,0.18671961173615706,0.16251132,0.3853620458517878,0.40989494
26,Rat:Testis,0.11974554260571797,0.9597090945558067,0.9653306037798166,0.34893742186925514,0.39079988,0.17912129685282707,0.9278241362085944,0.9383881451251573,0.4539598499889697,0.4875715,0.4867920960574831,0.5748091
27,Rat:Ovary,0.076480976305902,0.9876825520231567,0.988536948789018,0.47210929375059096,0.5255609,0.11676815152168274,0.96320566373714,0.9685124391376524,0.3605559232296492,0.3873882,0.539389713529356,0.58580977
28,Mouse:Liver,0.11627025860879156,0.9617625082707533,0.9699221720698517,0.4423964997426281,0.46131924,0.11536920070648193,0.976276830928597,0.9779705811978693,0.26313699536730645,0.31887722,0.5237241910967921,0.59674954
29,Rabbit:Liver,0.08958966533342998,0.9846802561836036,0.9892887530139675,0.2837288456083956,0.39366657,0.16944198682904243,0.9429804848079529,0.9509408876474339,0.22272225898963158,0.24706541,0.40486154040091826,0.4621322
30,RhesusMacaque:Kidney,0.12880523949861528,0.9775081268768304,0.9805834629275783,0.33502329716757245,0.3255688,0.0751238726079464,0.9883656266349462,0.9883926796232547,0.03507610853739246,0.057437986,0.3660060654104334,0.34995952
31,Mouse:Cerebellum,0.06811754529674847,0.9885994569201221,0.9900609459912899,0.2594497494563676,0.28829417,0.12980624102056026,0.9601482111202897,0.9693926662831474,0.09194793734833442,0.12673074,0.3218338246796222,0.34923524
32,Rabbit:Ovary,0.10085727646946907,0.9787708876484076,0.9803382457798974,0.36154969378000484,0.40262786,0.13691825047135353,0.9483133611792991,0.9457758682111337,0.11352305316567393,0.15898435,0.3298792978475308,0.39212522
33,Opossum:Kidney,0.1437136692305406,0.9587549403869735,0.9623976751855371,0.2614540985156472,0.29052782,0.12591024301946163,0.9693561606762926,0.9712348016884095,0.1782925215089345,0.20162065,0.37551825334750544,0.37918603
34,Rabbit:Kidney,0.09619558416306973,0.9732994872432407,0.9773638945786638,0.2983895874696669,0.29705262,0.12545832991600037,0.9581236655742656,0.964796219759634,0.10725788660930952,0.1011358,0.4228216081293514,0.4684412
35,Mouse:Heart,0.07265256159007549,0.9866459044183863,0.9886207822083538,0.5335512637961346,0.5784599,0.08110419660806656,0.9852623594527352,0.987014251591739,0.31140525038605776,0.35438904,0.6121201542776659,0.6567375
36,Rat:Liver,0.07079592388537195,0.9906206379369377,0.9928082745734237,0.4594970218398412,0.5328682,0.09760906640440226,0.9822187670126743,0.9851996474282875,0.3084050297816016,0.3402134,0.6468768711985123,0.70791495
37,Rat:Brain,0.06601727245883508,0.9883967507122994,0.9916813660666665,0.6580089445079518,0.7109363,0.12013188190758228,0.9549135991196784,0.9642408955376275,0.16130597838076324,0.23597233,0.7041622870193742,0.7440805
38,RhesusMacaque:Heart,0.10486654192209244,0.9747871555804284,0.9784412922861738,0.40332797579653973,0.4431883,0.09651952981948853,0.9812680404614167,0.9813603646034077,0.14529009485991615,0.1455333,0.38970262034457936,0.43417045
39,Mouse:Kidney,0.1209269439180692,0.9782359560674213,0.9823534957733983,0.22696416753332707,0.25033754,0.15925364382565022,0.9312582051735774,0.9467592616560705,0.06450474299580851,0.10604385,0.27549496609721624,0.30898607
40,Rabbit:Testis,0.12028778344392776,0.9622570590721587,0.9651778132671627,0.17155673211265535,0.23343194,0.196537546813488,0.8850343600486063,0.8945822509410435,0.06326935804103243,0.01269796,0.20071538873656675,0.21128055
41,Rat:Kidney,0.10728638406310763,0.9672340878448276,0.974742627944611,0.2294601493807318,0.26944855,0.16282390803098679,0.9271516418852909,0.9427223048582223,-0.13505404809177146,-0.1592317,0.2323890536994442,0.23520304
42,Chicken:Brain,0.06920034289360047,0.982796988853849,0.9874661101685718,0.37921906022501656,0.399277,0.07424084283411503,0.9845161277830438,0.9872132986991642,0.16814471652327379,0.18115538,0.4894256930656666,0.5027439
43,Human:Cerebellum,0.1405625119805336,0.9580778587437864,0.9661256603730262,0.38279600390785035,0.35406217,0.15136372856795788,0.9743703984651412,0.9770683159289903,0.08643282594308405,0.11676214,0.42741930935877076,0.4029271
44,Human:Kidney,0.09535441479899666,0.9657091792560878,0.9721972502941489,0.11160780538675974,0.1478439,0.16952751763164997,0.9674323111426095,0.9722538382693884,0.22011912640635342,0.1723719,0.4094193321900149,0.3908827
45,Mouse:Brain,0.08501301659271121,0.9819119596784229,0.9842530628821538,0.5159780656140683,0.5673848,0.08322474174201488,0.9830220354260822,0.9859381878292899,0.2871828810941981,0.45268163,0.5834086055131721,0.6714117
46,RhesusMacaque:Cerebellum,0.07281420975923539,0.985437804665275,0.9879569023566495,0.499889697771895,0.5242028,0.09386444091796875,0.9846642709856233,0.9844447692131535,0.060136774762850204,0.09494337,0.5215878172860303,0.5626517
47,Opossum:Heart,0.08730864524841309,0.985649793156535,0.9875373962109958,0.4456036205870752,0.47188613,0.08265220746397972,0.987103333868544,0.9880945646597017,-0.033134789322744315,-0.031720273,0.5235243137625666,0.54755586
