,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
0,Rabbit:Heart,0.5168299019336701,0.9766314471524483,0.9801934512202601,0.019497422938852454,0.005617213,0.5160827189683914,0.934791450898278,0.9406409418474898,-0.04315023163467903,-0.0044729006,0.00950174907818852,0.0027029787
1,Rat:Heart,0.45819107939799625,0.9731221779546487,0.9769376799660422,0.03194136549530329,0.008388747,0.4662667289376259,0.9280767094611,0.9418428895932014,-0.06887271122876681,-0.0050213197,0.006965910123149194,0.0012571278
2,Opossum:Ovary,0.5681555867195129,0.9482761769694347,0.9513398434344604,-0.07919699977939555,-0.0055866498,0.5633334964513779,0.9409285576079598,0.9520525089433198,0.11268475623207588,0.014363942,-0.01734169206042138,0.00060106895
3,Opossum:Testis,0.5779475073019663,0.9355914061363868,0.9388227411429487,0.003800699631275411,0.0014737737,0.5966772586107254,0.8169075699891225,0.8469625211628762,-0.08678579307302008,-0.005794075,-0.019843492047330567,-0.004563604
4,RhesusMacaque:Liver,0.5354786962270737,0.9632915130086233,0.9683492066564572,-0.042876051810532285,-0.005139791,0.5292788296937943,0.9733329189495846,0.9718059105171539,-0.06728435914405471,-0.0075784107,-0.03789111836762399,-0.001972348
5,Chicken:Kidney,0.8056996762752533,0.9412786135101823,0.9576470097471419,0.09490403706154862,0.013442317,0.7956599295139313,0.9687381043276482,0.9696819059586822,-0.09331568497683654,-0.008976709,0.012692109713949554,0.00582468
6,Human:Liver,0.19588630696137746,0.946685880829698,0.9570432698510379,0.07815149223157164,0.02051627,0.2234606258571148,0.9120150979371848,0.9108990259819737,-0.07977057136554158,-0.005692046,0.03090791750763552,0.010874992
7,Chicken:Cerebellum,0.8178834676742553,0.952672655313966,0.9667394322594873,0.03315684976836532,0.005839953,0.8303141891956329,0.968922996534498,0.9733639693888017,-0.0034414295168762395,0.00050505786,0.003776012942128098,0.00066105643
8,RhesusMacaque:Brain,0.5999413217817035,0.9569269520819221,0.9661258525222362,0.039795468154171,0.010736054,0.5785839259624481,0.9398974414644627,0.9421553937815142,-0.07778513125965145,-0.026754562,-0.041128185734406776,-0.032232642
9,Opossum:Cerebellum,0.49643663234180874,0.949493037569221,0.9593153074500422,-0.016137215971762632,-0.0013606133,0.49872318655252457,0.9198299896549287,0.9323965468417554,0.006750496360026476,0.006982303,0.01878683306545649,0.007684017
10,Rabbit:Brain,0.5181744893391927,0.9511664218764876,0.9643530489043576,-0.0033421575115817346,0.00050700497,0.5410926342010498,0.8628704100256326,0.8954874187204314,-0.09803662033973086,-0.011345576,-0.032934669566039514,-0.0033403556
11,Human:Brain,0.2213878482580185,0.897563743078886,0.9154948293921042,-0.02578041856665285,-0.004228282,0.21845878288149834,0.8925398787567893,0.9063683665674431,-0.10430178689609529,-0.0043962956,-0.004691239088269561,-0.0019492937
12,Chicken:Heart,0.8066322058439255,0.9786982482575488,0.9836817609822404,-0.025016545334215746,-0.0012437574,0.797517791390419,0.9714542633325864,0.9719697845264403,-0.06609309508052062,-0.0062826658,0.002397235090815501,-0.0012301477
13,RhesusMacaque:Testis,0.5916600624720255,0.9169374576773665,0.925917034072059,-0.04353261269210971,-0.004939372,0.6054749190807343,0.8085641311533411,0.8400283589320736,-0.07346128391793515,-0.010132932,-0.0051769320465548125,-0.00047068603
14,Chicken:Ovary,0.787626314163208,0.967736511691226,0.9681630821412839,-0.023141407456430615,-0.00085012737,0.802017092704773,0.9036629233827155,0.9094358677179217,0.0500330906684315,0.0036324346,0.0065997499816162946,0.002290428
15,Human:Ovary,0.5660933355490366,0.9536042985556751,0.9606597630788927,-0.08619331253348463,-0.009423655,0.5627953410148621,0.9631528135859927,0.9688618237304507,-0.157158614604015,-0.023972949,-0.08260479868686356,-0.018423064
16,Chicken:Liver,0.7978026032447815,0.9743454335726696,0.9779190106592097,-0.03331127288771233,0.004138245,0.7904282212257385,0.9725917646498592,0.9730927218598293,0.12468563864990073,0.0117577035,0.03690712552393559,0.0066610835
17,Rat:Cerebellum,0.5974741748401097,0.9700589157658885,0.976082235657145,0.07037282153099494,0.012402737,0.6081809550523758,0.9260172019409636,0.9437719385180461,-0.04557688065298919,-0.00680856,0.01818653440096193,0.003604108
18,Mouse:Ovary,0.4987908048289163,0.9686633017697918,0.9697929206761753,-0.01897986196464026,0.0038078749,0.5068390443921089,0.9390907436691952,0.9445643523380267,0.10372821530994925,0.02089087,0.02469848704130637,0.013023382
19,Opossum:Brain,0.49959703617625767,0.9336709680625859,0.9472098789119706,0.031145672475917346,0.0011351153,0.49522244930267334,0.9293294478129814,0.9412673827301599,0.10633134789322744,0.0069183265,0.04924679335665436,0.004246439
20,Opossum:Liver,0.48259685720716206,0.9556819920513294,0.9632201859217575,0.023888311115313105,0.004254923,0.4804617166519165,0.9564099243947207,0.9588770716825203,-0.05453342157511581,-0.0060092644,0.009946897355898016,0.0023207262
21,Human:Heart,0.2927986773160788,0.9548329132755313,0.9643427441600902,-0.03920819969794159,0.0031070362,0.283197320997715,0.8999709208477459,0.9045048626159449,0.05943084050297816,0.0023019356,0.010821616140505686,0.006867284
22,Chicken:Testis,0.8049591183662415,0.9641343374782261,0.967823177250024,-0.12270019854401057,-0.008646543,0.7792322635650635,0.8800263977039042,0.8972675782664958,-0.04116479152878888,-0.0072928066,-0.05844179719096992,-0.0078074634
23,Human:Testis,0.24795942797380335,0.9015461195619532,0.9139425200430333,0.025729076099886238,0.010384335,0.27044224739074707,0.7895024022280764,0.8035961431898044,0.21813368630046326,0.015560848,0.07422595053303195,0.01843931
24,Mouse:Testis,0.5077672260148185,0.9578194049585994,0.9626768812926141,0.0020799848728372886,-0.0014674256,0.5147300809621811,0.8290383319813766,0.8387571195568065,-0.012353849547760865,-0.0033713018,0.029106697405837052,0.0032662367
25,Rabbit:Cerebellum,0.665519220488412,0.9620937599654062,0.9703465290372241,-0.09628596640509282,-0.014504832,0.6640686243772507,0.9268692267042744,0.9423249931473949,-0.02559011692036179,0.0018702132,-0.05384445688879839,-0.011228619
26,Rat:Testis,0.5114882522159152,0.9584789194511997,0.9625464203815959,-0.010405176851239062,0.002695967,0.531383827328682,0.8259349202173334,0.8416172430227653,0.013809838958746967,0.0006596825,0.014821467965081466,0.0046975585
27,Rat:Ovary,0.4980960078537464,0.9699138420802844,0.9702098537138228,0.012926370636496383,0.0020318113,0.5147097408771515,0.9177933763732219,0.9273587740765532,-0.00798588131480256,-0.0011378139,0.05370536699127035,0.009238681
28,Mouse:Liver,0.5167679985364279,0.9315862923636491,0.9431171730277224,0.11188690344878299,0.015439724,0.5101548656821251,0.9105780539188294,0.9222035737796739,-0.06357820427972645,-0.0065024,0.08375939084079388,0.012997498
29,Rabbit:Liver,0.5607082943121592,0.9667857971449735,0.9760410470236537,-0.011250827266710787,0.0027800794,0.5673111230134964,0.9104989904276767,0.9240472315600237,-0.0329583057577763,-0.0045041423,-0.028137977178347793,-0.004074143
30,RhesusMacaque:Kidney,0.5319758713245392,0.9554497243612718,0.9618826083512759,-0.02965592389814759,-0.0028248923,0.5200902074575424,0.9733068343772701,0.9720554728078017,0.013412750937568935,-0.0005284664,-0.0011844762341122364,0.0004961646
31,Mouse:Cerebellum,0.6302653948465983,0.9749041837463502,0.9799899041956696,-0.1650058302606284,-0.0137199955,0.647664949297905,0.9373087492683988,0.9513876475025456,-0.024442973748069714,-0.00033610716,-0.06305075907987888,-0.0065694936
32,Rabbit:Ovary,0.5533531978726387,0.9654736496436989,0.9660251127425208,-0.005357536793671803,0.00034282557,0.5618843287229538,0.9345473388232404,0.931458023753388,-0.02417824840061769,-0.0040476182,-0.03803366278548278,-0.006700055
33,Opossum:Kidney,0.6755906343460083,0.9426493511429371,0.9503860363360048,0.11247675774479217,0.01605573,0.6942460387945175,0.9557119368384743,0.9610834721300732,0.07394661372159717,0.015376554,0.06169838691347625,0.02014321
34,Rabbit:Kidney,0.6550506204366684,0.9504760350352226,0.9565816104841459,-0.030972865651886162,-0.01619911,0.6640837043523788,0.9168151906432747,0.9306991479895941,0.056298257224795936,0.010418476,0.07479570947473001,0.013075942
35,Mouse:Heart,0.5086443990468978,0.9703831940787818,0.9746686486122551,-0.031380649646698615,-0.006538282,0.5120397657155991,0.9359943012068191,0.9424484578710495,0.016721817780719166,0.0026430117,0.009305629292393026,0.0007300549
36,Rat:Liver,0.5023202134503258,0.9475124877153974,0.9587934273846648,-0.055220972130303705,-0.010671214,0.5191991329193115,0.9096035903417055,0.9298383898843076,-0.040944187072578866,-0.0073124743,-0.01565818915256374,-0.0045869383
