,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
13,RhesusMacaque:Testis,0.1697353737221824,0.9062410492918386,0.9199673397934656,0.07754614309875726,0.0811118,0.24461067095398903,0.8082849950071156,0.8373933283228335,0.01014780498566071,-0.00075852324,0.1533382787519121,0.15844882
14,Chicken:Ovary,0.15991755127906798,0.9291240247862657,0.9384472244349128,-0.03584822413412751,-0.07745676,0.23813311383128166,0.8599768246666608,0.8747278066236465,-0.08660930950805205,-0.09302554,-0.017163026693139197,-0.06651728
15,Human:Ovary,0.18983968844016394,0.9353933447008104,0.9460625635571628,0.11192209511203555,0.082333684,0.19919724017381668,0.9293425357057045,0.9401340002214319,-0.07487315243767925,-0.06370226,0.03666507769750655,0.033389524
16,Chicken:Liver,0.31897407174110415,0.9447309840937566,0.9553681670349441,0.05109199205823957,0.031424664,0.2754681669175625,0.9451345678491009,0.9508907843703243,-0.11625854842267813,-0.11798921,0.0405544525332745,0.02702376
17,Rat:Cerebellum,0.1500541035618101,0.9576997234279476,0.9661775792418207,0.10898648009832657,0.12296089,0.19712947309017181,0.9240718199564315,0.9410120369619022,-0.04923891462607544,-0.063023545,0.1218560834709081,0.12007889
18,Mouse:Ovary,0.13097399047442845,0.9584995819821612,0.9607924419563398,0.08869087012700515,0.084508196,0.15283317491412163,0.941879401267603,0.9456131590526519,0.08952128833002426,0.09826085,0.17533302788100935,0.17258526
19,Opossum:Brain,0.21071350160572264,0.9291543767031142,0.9423650585421066,0.037697624825354804,0.045491207,0.22529030963778496,0.9088068414448709,0.9263909990221678,-0.055548202073681885,-0.07332415,0.08441902240710976,0.08506938
20,Opossum:Liver,0.16309608625514166,0.9590098295668471,0.9650861751687904,0.10245501244839435,0.077117115,0.14057809114456177,0.9714730755901175,0.9726771323719294,-0.16893889256562983,-0.19894591,0.2248621222148687,0.17118199
21,Human:Heart,0.14191282368623293,0.9592311935864863,0.9655872224053492,0.1837938148328618,0.20729312,0.19836514070630074,0.9215069209248246,0.9269922232205418,0.04063534083388484,0.040178306,0.3020868407506744,0.32284763
22,Chicken:Testis,0.17549846768379213,0.918789630593621,0.9347140880869359,-0.10814030443414957,-0.06779942,0.23082078620791435,0.8391945136091707,0.862242548728238,-0.13240679461725127,-0.13303395,-0.08287374071622913,-0.07176894
23,Human:Testis,0.174333257271963,0.9064719059890455,0.9169438647171472,0.21242803320313347,0.2749339,0.2563941292464733,0.7923733822546188,0.8068177751901597,0.19823516435031985,0.21546258,0.23641893072733577,0.2521619
24,Mouse:Testis,0.24662541704518454,0.9165599770227452,0.9212554863189419,0.11728278339793895,0.13733263,0.26606787368655205,0.8235472653067444,0.829868581058967,0.08074123097286565,0.069688156,0.21230342567205573,0.21470119
25,Rabbit:Cerebellum,0.15925617941788264,0.9568890766387242,0.9662116780326941,0.0805363839778135,0.09981351,0.1998513527214527,0.9135314050076269,0.9320105174557536,-0.13183322303110523,-0.14198253,0.07756020727562754,0.065015
26,Rat:Testis,0.1678145858976576,0.9603602216017588,0.9633862653430924,0.062265607765276856,0.09709082,0.2768018804490566,0.8257483260417242,0.8438037122621221,0.02911978821972204,0.022179052,0.13570877060288042,0.15713291
27,Rat:Ovary,0.12063746899366379,0.9743723654898566,0.9744665596062076,0.2580336789469815,0.27205354,0.17515716329216957,0.9290053536094511,0.9369956020307806,0.022942863445841604,0.018602058,0.24730153477671676,0.2652858
28,Mouse:Liver,0.21330333252747855,0.9441657961567791,0.9499746182667415,0.22254577542466356,0.28368327,0.2629934884607792,0.9393663741971617,0.9427162615563609,0.14824619457313035,0.11508622,0.2835766042913627,0.31421524
29,Rabbit:Liver,0.16050963724652925,0.9493692549148558,0.9638816130149287,0.13046547540260314,0.14202094,0.1840946525335312,0.9368859754682525,0.9434327752736926,-0.039708802117802776,-0.06798708,0.19980897108627088,0.21833198
30,RhesusMacaque:Kidney,0.14303312674164773,0.95573960285067,0.9631229455436934,0.24119286845957918,0.2393706,0.166712187230587,0.9679523156290794,0.9693951316950882,0.027178469005073907,0.043760315,0.2483235273440436,0.2539618
31,Mouse:Cerebellum,0.11178272714217503,0.9572071575499742,0.9680105142273328,0.24331410923072072,0.2722636,0.15551730059087276,0.9280692345256203,0.9446357798325137,0.13050959629384512,0.12727566,0.3001644505946294,0.29055777
32,Rabbit:Ovary,0.1922445697709918,0.9595638387795671,0.9637551181947295,0.018940468311745614,0.026762528,0.1784491166472435,0.9387526061862435,0.9412268637695631,0.12340613280388263,0.14586188,0.1392528054341423,0.11888905
33,Opossum:Kidney,0.26423076043526333,0.9101857149969669,0.9124682406929718,0.00668746651539504,0.049716547,0.2467651255428791,0.9217258741184455,0.9217287918887034,0.0986101919258769,0.07616933,0.10270407583445305,0.10813834
34,Rabbit:Kidney,0.23371408507227898,0.9372455443332652,0.9398644707577956,0.14948157952790644,0.15920684,0.21826791018247604,0.9269391587045059,0.9332391555326263,0.04601808956540921,0.04438217,0.16418062414091536,0.14260381
35,Mouse:Heart,0.1352276623249054,0.9704416676612226,0.9711516836429567,0.16943090735281338,0.19023748,0.15067999623715878,0.9492274934536471,0.9535921137137031,0.11806750496360027,0.09553395,0.24069303738397055,0.24957587
36,Rat:Liver,0.18655152122179666,0.9439322082155329,0.954313848498482,-0.039914699610265454,-0.049283672,0.2127171754837036,0.9083879176956218,0.9263602670465536,-0.03128171189058019,-0.020991761,0.011685733194667673,-0.023680372
37,Rat:Brain,0.20189101384444672,0.9282090902076283,0.9425190280642866,0.1353709163106913,0.14833212,0.2572561502456665,0.8788054887090342,0.9060792615006688,0.09755129053606883,0.13100885,0.16718508713876018,0.17734756
38,RhesusMacaque:Heart,0.15127083845436573,0.9648574711357443,0.9692285977238784,0.07001565241141681,0.072014526,0.15088334120810032,0.9717340131061382,0.9732961662965031,0.08263842929627178,0.086390786,0.12475666843635078,0.13092414
39,Mouse:Kidney,0.14650429536898932,0.9695049322360024,0.9722066610078283,-0.05983423150861935,-0.07103601,0.19158810563385487,0.8866818744715289,0.9145155953120858,0.0271784690050739,0.02224336,0.11075555814139533,0.10791863
40,Rabbit:Testis,0.17784501446617973,0.9521850367392104,0.9559334067069515,0.03589234502536951,0.053391844,0.25201135873794556,0.8621862911168865,0.872412979104685,-0.05193028899183763,-0.03363405,0.07215892975323815,0.07401433
41,Rat:Kidney,0.1763796934059688,0.9365457064764928,0.9457042134285903,0.21971415965459648,0.22463629,0.2069053240120411,0.9200434275138354,0.9317601096942661,0.11864107654974629,0.14694494,0.2467283433530952,0.2926842
42,Chicken:Brain,0.19085616767406463,0.9469353367982706,0.9653837274553438,0.04789322744319435,0.083802186,0.20503071695566177,0.9406344150334799,0.9551011958581446,0.018442532539157286,0.019358486,0.14350319876461504,0.14325991
43,Human:Cerebellum,0.15760802592222506,0.9370919353963328,0.948770184214765,0.28407187341667817,0.28844485,0.15401619672775269,0.938325344390813,0.9453779802023582,0.0300904478270461,0.051248744,0.2622741499679045,0.27218312
44,Human:Kidney,0.19795887578617444,0.9430322508076386,0.9514750992611851,0.10676052383530876,0.1231334,0.19891540333628654,0.9066581932827862,0.9153746641691776,0.14070152217074786,0.14933395,0.23167952843008624,0.23995867
45,Mouse:Brain,0.1518257623538375,0.9373003812848566,0.9508654182143752,0.10866345214459046,0.0996972,0.1652093529701233,0.9084311313984038,0.9290156086862674,-0.05607765276858593,-0.06277692,0.20763242933990786,0.21535137
46,RhesusMacaque:Cerebellum,0.1839790642261505,0.9471638564586561,0.9596892612042837,-0.0873152437679241,-0.051915787,0.2413700819015503,0.9397362844476218,0.9452612658087985,-0.00013236267372600645,0.041517366,0.01765236748691414,0.041631255
47,Opossum:Heart,0.13180033192038537,0.9676416086789981,0.9710526699477289,0.15359819238045574,0.15701294,0.1422019936144352,0.9650020319361287,0.9669476905575114,-0.037811603794396645,-0.0534883,0.21064258926601742,0.2057426
