,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
10,Rabbit:Brain,0.17766764760017395,0.9268503100605285,0.9467029160629049,-0.044510625781307454,-0.039885335,0.2705688141286373,0.8849718140252847,0.9105700232855312,-0.05885726891683212,-0.082471065,-0.027358891935331375,-0.02351475
11,Human:Brain,0.22256783224069154,0.9428133755470818,0.9530286053515985,0.2733798299648729,0.27478597,0.18458877503871918,0.9676283916771788,0.9718669902029979,-0.27752040591219945,-0.27414653,0.32630089675524604,0.3100295
12,Chicken:Heart,0.6424136310815811,0.9701693976994457,0.9779896886574762,-0.008382969335980588,-0.016684597,0.6342810839414597,0.9663076452393378,0.9687871361567446,-0.046150452239135234,-0.021862961,0.02115229060960365,0.004856342
13,RhesusMacaque:Testis,0.21390533281697166,0.9162170517383927,0.9265121473034328,-0.030840502978160156,-0.03294053,0.30003610998392105,0.7901438520717734,0.8232332421446406,0.09119788219722037,0.06453928,-0.004946630691170731,-0.012274432
14,Chicken:Ovary,0.12017877995967866,0.952716047230202,0.9580153019181941,-0.09543348775645268,-0.060348365,0.17268220707774162,0.8940315506483301,0.9001105378306343,-0.08638870505184204,-0.10031682,-0.07464887124053239,-0.053033702
15,Human:Ovary,0.13439180081089339,0.9501871250626616,0.9579584504100712,-0.04369859128297249,-0.027052615,0.11796211637556553,0.9554566477729426,0.9623685320208647,-0.214162806088683,-0.21572796,-0.12062127151471956,-0.0487902
16,Chicken:Liver,0.16887659430503846,0.9658403439903218,0.969412229559981,0.10344142951687622,0.083623156,0.19080184400081635,0.9619874490725424,0.9646839114429012,-0.03075226119567615,-0.041358255,0.02951687624090006,0.025025135
17,Rat:Cerebellum,0.1592067927122116,0.957776536130166,0.9683348204079635,0.08152122530017965,0.04225895,0.19227049499750137,0.9219122397458964,0.9408923466040008,-0.049327156408559454,-0.050403643,0.006964797831773345,0.011537327
18,Mouse:Ovary,0.13036031275987625,0.967426532498074,0.9689573062192129,0.01356717405691595,-0.03564575,0.16250425577163696,0.936515744941174,0.9430386716361022,0.08378557246856386,0.034863275,0.029027182832609702,-0.008238403
19,Opossum:Brain,0.3495090107123057,0.9142624233625932,0.9305070605236404,-0.04500698580777998,-0.054196883,0.3704971820116043,0.9076286891530908,0.9173642182694137,0.013500992720052946,0.046273414,-0.016305032933093818,-0.022334848
20,Opossum:Liver,0.17467354663780757,0.9533982389744261,0.9607874272076492,-0.0021824083703633687,-0.034122948,0.20710927993059158,0.9452654288042533,0.9484117807533234,-0.17507169644826823,-0.20782644,-0.009625445148277708,-0.013519193
21,Human:Heart,0.17080166878608558,0.9685278934504058,0.9759112489385907,0.23895341367214298,0.2286437,0.1259096972644329,0.9692766301687514,0.9739388633637088,0.026031325832781824,-0.0076392177,0.38799718245536624,0.39263374
22,Chicken:Testis,0.16530027389526367,0.937876593502979,0.9505308786341597,-0.18255018751378776,-0.08474642,0.21884459629654884,0.8632391728329304,0.8835777930006754,-0.1601147143172292,-0.16391948,-0.016714464298845506,0.008164529
23,Human:Testis,0.20775138367624843,0.9301262731678825,0.9398621269500078,0.23979866599187658,0.33874878,0.2392776869237423,0.9360885102326941,0.9382262665713559,-0.16333553937789544,-0.23213664,0.32062794915210535,0.33651632
24,Mouse:Testis,0.13110234694821493,0.9489974485057743,0.9566653992548014,0.045641486243736415,0.07162761,0.24130177684128284,0.8314895868907555,0.8407747829916212,0.03119347010809618,0.14177155,0.028380399657699458,0.036346935
25,Rabbit:Cerebellum,0.1656321915132659,0.9555259272109445,0.9662942039271954,0.04564148624373643,0.03448951,0.18922049552202225,0.9226297191812473,0.9378658969176356,0.005823957643944409,0.028476778,0.033860469995479925,0.023456616
26,Rat:Testis,0.1709295709927877,0.9536032414452921,0.958446317000595,0.027910140451503786,0.030062433,0.2994571663439274,0.8226916579479904,0.8397818305693955,0.14912861239797043,0.18053636,0.019951309445022214,0.04207412
27,Rat:Ovary,0.15963698364794254,0.9660367646706411,0.967883240924043,-0.02849999474751295,0.017788928,0.1989757902920246,0.9098275692114095,0.9219618278673368,0.08365320979483784,0.09434528,0.08202231256499952,0.13346118
28,Mouse:Liver,0.21051381528377533,0.9385024008285018,0.9503462557899522,0.18281858960217665,0.079519704,0.27782294899225235,0.9006846409300026,0.9143657141844559,-0.03119347010809618,-0.014717534,0.09730401960713013,0.05434469
29,Rabbit:Liver,0.1826311523715655,0.9653008271103816,0.9758667156935773,-0.016747029718571744,-0.08951806,0.3178633637726307,0.9044618002316716,0.9188601471177367,-0.03141407456430619,0.008345305,0.0344273859826474,0.030387426
30,RhesusMacaque:Kidney,0.1332556739449501,0.9506533685657231,0.9582551943964497,0.12675932053827485,0.09147731,0.1421883925795555,0.9613137779001482,0.9618193825368843,0.1987646150452239,0.22594455,0.11715939035594891,0.09648287
31,Mouse:Cerebellum,0.1057015210390091,0.9684856739499494,0.9755461736549259,-0.05610286470643851,-0.06379448,0.14133703336119652,0.9316072504523354,0.9462005317978837,0.07760864769468342,0.06483425,-0.01694442773198564,-0.021527708
32,Rabbit:Ovary,0.13178914971649647,0.9617692218961572,0.9637341749694328,-0.04586996943052536,-0.04737645,0.15958664193749428,0.9331919848284136,0.9313792303171935,-0.05810721376571806,-0.072675794,-0.04836279978569853,-0.0418862
33,Opossum:Kidney,0.175257441898187,0.9373864682462095,0.9456466373887888,-0.10878320884939019,-0.10122508,0.14987818151712418,0.9546611393682594,0.9596600703033541,0.12040591219942642,0.16180609,-0.01431254971956494,-0.025637606
34,Rabbit:Kidney,0.18009986728429794,0.9169238207487254,0.9321786453826586,0.056033531877343924,0.062176634,0.1819087751209736,0.9307046529674512,0.942953662128348,-0.08281491286123979,-0.07500157,0.03492183968689594,0.0056644217
35,Mouse:Heart,0.1198179267346859,0.9712224074810459,0.9747652937628285,-0.036391713294426725,-0.029434416,0.1858273595571518,0.9253969777666609,0.9336263125191576,-0.0035296712993602487,0.045907844,-0.03409478234097692,-0.028999977
36,Rat:Liver,0.21081816653410593,0.9507886068493794,0.9601833354467764,0.04121994264284139,0.047879454,0.26558877155184746,0.8942538663277392,0.919293829942033,-0.022192808294727553,-0.03584927,0.0380172386625067,0.044157825
37,Rat:Brain,0.20484040135687048,0.9278070829573101,0.9470943440229503,0.05783446643804024,0.077561505,0.22980007901787758,0.8953197909096849,0.9194019054888183,0.09958085153320097,0.110189855,0.07829317034557039,0.119394824
