,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
10,Rabbit:Brain,0.5165660447544522,0.9444070944706024,0.9609350168109339,-0.01770350761085374,0.0001720664,0.5396946519613266,0.8466784843100277,0.8857553016966654,-0.11180233840723582,-0.008929204,-0.015599886546279659,-0.0025920116
11,Human:Brain,0.21028046424572283,0.896455747990816,0.9149131401242941,0.06289287593059929,0.011785392,0.21328889951109886,0.8837269352371389,0.8991734418625669,-0.2131039046988749,-0.021951925,0.005275697647579213,0.0021370233
12,Chicken:Heart,0.80925253033638,0.9719258641148385,0.9785517581893016,0.020207368188837414,-0.0008428422,0.7999448478221893,0.965148009116699,0.9678740261332031,0.016060004412089126,0.00011385263,-0.019449959555849692,-0.0035190089
13,RhesusMacaque:Testis,0.5811551809310913,0.9139702735703035,0.9235810927465613,-0.032528127068166775,-0.003465643,0.5957753211259842,0.8051777980591408,0.8362527119351473,0.07015221707478492,0.0043945303,-0.0043890589886619,-0.00017984024
14,Chicken:Ovary,0.7866253614425659,0.962551051973791,0.9647800703395116,0.11643503198764614,0.0047326037,0.8011004328727722,0.8989101759284592,0.905767727304266,0.06309287447606442,0.0035517162,0.07603132583278181,0.0051758206
15,Human:Ovary,0.5458846986293793,0.949734267065227,0.9576774185201598,-0.15068544956036686,-0.012341964,0.542296752333641,0.9608946664747271,0.967108707512101,-0.1658063092874476,-0.010388416,-0.049302781930181006,-0.006326782
16,Chicken:Liver,0.8052582025527955,0.9686791432896052,0.9732665151998316,-0.0831237590999338,-0.008490659,0.7977648377418518,0.9678787700170751,0.9694235556092594,-0.11166997573350981,-0.0130485,-0.0685528347672623,-0.010813545
17,Rat:Cerebellum,0.5900643127305167,0.9668343975880885,0.9747873815914947,-0.07005767230783778,-0.00753547,0.6010077595710754,0.9220504401373599,0.9412002407081421,-0.029031546437238032,0.00020861746,-0.05676564776498596,-0.007660699
18,Mouse:Ovary,0.49123642274311613,0.9644434181741774,0.9663755972895384,0.019098042923324197,0.0035811642,0.4985125958919525,0.939120502404373,0.9452551601563175,-0.10055151114052503,-0.010912805,-0.0389267471994143,-0.004093796
19,Opossum:Brain,0.5052501493030124,0.9303511217797735,0.9448249980104225,-0.01799397014486359,-0.011176743,0.5022199228405952,0.914719190237097,0.932825747861952,-0.009530112508272667,-0.006859892,-0.018190413160631556,-0.010278339
20,Opossum:Liver,0.46735136423792156,0.9545500055212344,0.9623514341743837,0.003088462386940217,-0.002248425,0.46574996411800385,0.954800613426142,0.957034278858168,-0.022854621663357593,-0.008256541,-0.004346695660395196,-0.0013773569
21,Human:Heart,0.2801987345402057,0.9514400758322605,0.9619552828696032,-0.05041175458117881,-0.008378219,0.27258724719285965,0.9020288300767612,0.9055390249863081,-0.05991617030664018,-0.004747929,-0.009636931508121728,-0.0031467485
22,Chicken:Testis,0.8106424689292908,0.9569856172358658,0.9624573561650507,0.1363556143834105,0.012799618,0.78484046459198,0.8733240038579537,0.8922826720927761,0.06547540260313257,0.0065208008,0.11130230163982645,0.011860238
23,Human:Testis,0.24372444696286144,0.8972673466423634,0.9107105442910641,-0.028053533348040297,-0.0071261027,0.26522503793239594,0.7944142044168495,0.8071664148801418,0.11228766821089786,0.005727552,-0.004786543701169776,-0.00078283163
24,Mouse:Testis,0.5043196848460606,0.9546294021906204,0.9602218215111942,-0.0018908953389429899,-0.0011425919,0.5109724327921867,0.8297265668182812,0.839808938255444,0.03962056033531877,0.004239624,0.024492912778816153,0.0034905428
25,Rabbit:Cerebellum,0.6465066841670445,0.954572333855431,0.967070540653956,-0.12258516907755826,-0.012976382,0.6459853649139404,0.9135655125027887,0.9345257793578974,0.03331127288771233,0.0027979156,-0.05411905544268218,-0.007217897
26,Rat:Testis,0.5024066600534651,0.9548290406099191,0.9600306078978529,0.02673726009265387,0.0030692867,0.5234342813491821,0.8222981456555041,0.8391233152472786,0.04888594749613942,0.005455611,0.028654943115565212,0.0058990824
