,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
0,Rabbit:Heart,0.11856597773730755,0.9712683324039897,0.9758336040498703,0.1689923724338019,0.11310574,0.08880586363375187,0.9831171000259805,0.9850612677686713,0.257842488418266,0.27390242,0.350529450694904,0.30840087
1,Rat:Heart,0.11655981590350468,0.9707937589303728,0.9757476741058428,0.35351324166678244,0.35809338,0.09549486637115479,0.9795055758807801,0.9830989949716166,0.28497683653209793,0.30454582,0.4558310948469394,0.46919078
2,Opossum:Ovary,0.08891106645266215,0.9778911148165109,0.9816698816838251,0.5811036525794966,0.6451285,0.08060981519520283,0.9796667566027288,0.9843060217214926,0.385440105890139,0.4091168,0.693282230674686,0.7280394
3,Opossum:Testis,0.08503043837845325,0.984429235325781,0.9852818043235203,0.5251457565157103,0.65074843,0.09115146286785603,0.9782281706572993,0.9813267930218477,0.5076108537392455,0.6379043,0.7406212803300823,0.80485344
4,RhesusMacaque:Liver,0.09076144639402628,0.9830887405846305,0.9865141614262463,0.5391310285420148,0.59792346,0.06726794596761465,0.9922809185301825,0.9929387498940049,0.4245312155305537,0.47212207,0.6199620366397335,0.6559419
5,Chicken:Kidney,0.13050253875553608,0.9459229244936449,0.9547982942995276,0.2067504963600265,0.22995327,0.13623601384460926,0.9580832497827703,0.9620976945938748,0.10050739024928303,0.117899254,0.22494301051547907,0.2413282
6,Human:Liver,0.08729099507133166,0.9807269983403075,0.983716253301252,0.4782357946487661,0.5776903,0.1689775586128235,0.9665611060806453,0.9642667262708667,0.11987646150452239,0.12883843,0.5286070167663125,0.54504585
7,Chicken:Cerebellum,0.08413711413741112,0.9720044503474503,0.980431594242831,0.4241120670637547,0.43470654,0.07987389899790287,0.9756028575160793,0.98239447794296,0.26949040370615485,0.29305762,0.4847746157805721,0.49717072
8,RhesusMacaque:Brain,0.11577395775488444,0.9598928034556009,0.9667054895722261,0.393629258453878,0.42781717,0.0864441990852356,0.9825770935174701,0.9848615964725607,0.4270461063313479,0.5581281,0.5686104101061082,0.659422
9,Opossum:Cerebellum,0.1700963866379526,0.9584023385404367,0.9659807227830767,0.3520258842561953,0.20208879,0.12472913414239883,0.9613393319096375,0.9689890315139955,0.0037061548643282606,0.0063242037,0.4573154013425357,0.311153
10,Rabbit:Brain,0.09754934368862046,0.9687961669578553,0.975063852842848,0.4947569674240754,0.49999025,0.0946055743843317,0.9759300207902736,0.9816543985877473,0.36946834326053385,0.42483038,0.6254049667517568,0.65577453
11,Human:Brain,0.09121589219340911,0.9840741757331701,0.9869270872084868,0.6446256148440132,0.68258405,0.1526565384119749,0.9834526534267355,0.985084457375855,0.2835208471211118,0.31104484,0.6431043419217102,0.6808499
12,Chicken:Heart,0.13962272368371487,0.9589611632291767,0.9661638548113076,0.16690933156849766,0.18628797,0.1403288785368204,0.9536292169612279,0.9616289576488888,0.09058018971983234,0.059192274,0.23763144348849183,0.24747866
13,RhesusMacaque:Testis,0.09348580282595423,0.9694132450091578,0.9746928994780668,0.5978086624016471,0.6439736,0.07007976248860359,0.9873806877191915,0.9888961745932275,0.6300463269358041,0.79368913,0.751136355371961,0.8211624
14,Chicken:Ovary,0.09166272059082985,0.9710231462363501,0.9762866675200701,0.2504522391352305,0.2693833,0.08663296140730381,0.9718839339019237,0.9766819702628071,0.6413412750937568,0.6996799,0.5474520185307742,0.6545397
15,Human:Ovary,0.07129459952314694,0.9823313938658483,0.9851571398841252,0.6943178595064764,0.73854977,0.05703966226428747,0.9888596998271013,0.9909816509726889,0.45775424663578207,0.52136046,0.7327230457607692,0.77396995
16,Chicken:Liver,0.1044902428984642,0.978291062047292,0.9813112275157048,0.15309949260975073,0.1583176,0.10395736061036587,0.9783434821568657,0.9798358384302908,0.19801455989410985,0.23277518,0.3128685932789176,0.33470145
17,Rat:Cerebellum,0.09939944371581078,0.971230420090883,0.977731521650103,0.2892045633607514,0.26815113,0.09991815686225891,0.9722062088672692,0.9793337344311261,0.4085594529009486,0.44335428,0.4464731165591523,0.46007022
18,Mouse:Ovary,0.09441657045057841,0.9763661142475027,0.9770541825691689,0.40730673473889895,0.44559246,0.09436353668570518,0.9810470087549953,0.9822999891297111,0.25907787337304217,0.29323637,0.4626957864548864,0.5108496
19,Opossum:Brain,0.10978221396605174,0.9733033592278044,0.9772205114988799,0.5416501213324509,0.59068364,0.09040104225277901,0.9866553503627146,0.9883408109888279,0.08462386940216192,0.095161065,0.6080575777630708,0.64323765
20,Opossum:Liver,0.058676542182053835,0.993305993533726,0.9942431686351372,0.7757792064542561,0.83993316,0.07025852520018816,0.9923790415076799,0.9934776427132528,0.3847782925215089,0.4081364,0.7045326337020579,0.75810665
21,Human:Heart,0.07818205138811699,0.9846719968364968,0.9875613564786512,0.559513506568437,0.6290462,0.11771757900714874,0.9723043281730515,0.9748566296759748,0.12247959408780058,0.1540932,0.6518792016440838,0.69469905
22,Chicken:Testis,0.10057335197925568,0.9707899120680699,0.9745460549670776,0.25530553717185084,0.26689145,0.14776045083999634,0.9312230831255718,0.9426877483953793,0.3608206485771012,0.38147,0.4253327450547834,0.5027338
23,Human:Testis,0.10520668283981435,0.9702911116848784,0.9753787702695391,0.6323513190848808,0.6264074,0.11442745290696621,0.9640597399585088,0.9657898615190564,0.2211780277961615,0.2572352,0.692702576488149,0.6728741
24,Mouse:Testis,0.07557806212987218,0.981440463155854,0.9843713085660523,0.518901074658851,0.554211,0.09762886352837086,0.9730604924761224,0.9745029283662046,0.7155084932715641,0.7679159,0.6415841824180673,0.7708871
25,Rabbit:Cerebellum,0.1237509474158287,0.9614993951556922,0.9711274965742156,0.28338218146292277,0.23267786,0.13502349704504013,0.9516724994582938,0.9604316108898008,0.14061328038826384,0.14781147,0.28415859454906445,0.2779083
26,Rat:Testis,0.08750033006072044,0.9787729483090144,0.9784158377272851,0.5649533053901022,0.60639006,0.11943721305578947,0.9521661402254813,0.958205665507267,0.7133024487094638,0.71582514,0.6510171441177396,0.71830946
27,Rat:Ovary,0.10788053181022406,0.9691421580818442,0.9695644080005339,0.333779794732806,0.3420587,0.09095971845090389,0.9764185300780098,0.9802616364918396,0.4404147363776748,0.46301034,0.5635459014843527,0.61228096
28,Mouse:Liver,0.10955896394120322,0.9751004422410037,0.9773675581094827,0.5125854842267813,0.5756475,0.09276635386049747,0.9828560204725618,0.9851331827510913,0.4441650121332451,0.47889596,0.6114704620330035,0.6864644
29,Rabbit:Liver,0.08747570527096589,0.9778179835929791,0.9813990509150446,0.2963852384103874,0.37753052,0.0990916509181261,0.9815668138737794,0.9840987450630608,0.5062872270019855,0.57033944,0.5728923183588969,0.6441818
30,RhesusMacaque:Kidney,0.09335171319544315,0.9718954320515362,0.9771585956206877,0.5421321086443521,0.56984866,0.060581390745937824,0.9928053603165021,0.9926480492669509,0.3410544893006839,0.37023684,0.5987607362855543,0.62283117
31,Mouse:Cerebellum,0.08680699144800504,0.9779929300363107,0.9823257928504884,0.3574485518893196,0.31099197,0.06941339001059532,0.9906092091154609,0.9919194381444014,0.46719611736157063,0.59069604,0.5530333112728878,0.58855146
32,Rabbit:Ovary,0.1048184810206294,0.9616195871720656,0.9667264362809447,0.3642074522286303,0.42331827,0.1073601059615612,0.9690793816422988,0.9719782257882433,0.42333995146701964,0.4656009,0.46215082072130387,0.5199481
