,model,source drug,source cell,target drug,target cell,Spearman correlation
0,cvae,BRD-K90382497,SKBR3,BRD-K90382497,BT20,0.7249179026775684
1,cvae,BRD-K19540840,BT20,BRD-K90382497,BT20,0.7249812934476937
2,cvae,BRD-K20285085,SKBR3,BRD-K20285085,PC3,0.8086911548716587
3,cvae,BRD-K19687926,PC3,BRD-K20285085,PC3,0.8083059717769405
4,cvae,BRD-K49456274,MCF7,BRD-K49456274,A549,0.8090408692074771
5,cvae,BRD-K40738845,A549,BRD-K49456274,A549,0.8103761238379438
6,cvae,BRD-K16730910,A549,BRD-K16730910,PC3,0.8097660665064081
7,cvae,BRD-K40175214,PC3,BRD-K16730910,PC3,0.8093890414913935
8,cvae,BRD-K19477839,HT29,BRD-K19477839,A375,0.7753706995309728
9,cvae,BRD-K09132007,A375,BRD-K19477839,A375,0.7757217177686984
10,cvae,BRD-A61304759,MCF7,BRD-A61304759,A549,0.904520266088066
11,cvae,BRD-K03618428,A549,BRD-A61304759,A549,0.9044728531248964
12,cvae,BRD-K18190982,A549,BRD-K18190982,A549,0.8769100338190021
13,cvae,BRD-K00521308,A549,BRD-K18190982,A549,0.8770350957719086
14,cvae,BRD-K18190982,A549,BRD-K18190982,A549,0.877041022392305
15,cvae,BRD-A85860691,A549,BRD-A85860691,A549,0.8965248639139881
16,cvae,BRD-K24132293,A549,BRD-A85860691,A549,0.8963612340298668
17,cvae,BRD-A85860691,A549,BRD-A85860691,A549,0.8966574944946732
18,cvae,BRD-K05649647,A549,BRD-K05649647,MCF7,0.8828040000762252
19,cvae,BRD-K51544265,MCF7,BRD-K05649647,MCF7,0.8826597792324924
20,cvae,BRD-K12762134,A549,BRD-K12762134,MCF7,0.8887665393839417
21,cvae,BRD-K90382497,MCF7,BRD-K12762134,MCF7,0.8885251194000743
22,cvae,BRD-K12762134,MCF7,BRD-K12762134,MCF7,0.8888819417152932
23,cvae,BRD-A61304759,HEPG2,BRD-A61304759,MCF7,0.8920774612621114
24,cvae,BRD-K53665955,MCF7,BRD-A61304759,MCF7,0.8921551615645789
25,cvae,BRD-A61304759,MCF7,BRD-A61304759,MCF7,0.8923094268753469
26,cvae,BRD-A28105619,A549,BRD-A28105619,A549,0.889685556804928
27,cvae,BRD-K08109215,A549,BRD-A28105619,A549,0.8899674817755944
28,cvae,BRD-A28105619,A549,BRD-A28105619,A549,0.8897562914042025
29,cvae,BRD-A84481105,HT29,BRD-A84481105,MCF7,0.8885283072034692
30,cvae,BRD-A35869383,MCF7,BRD-A84481105,MCF7,0.8885144271098138
31,cvae,BRD-K78126613,MCF7,BRD-K78126613,MCF7,0.8898796985215437
32,cvae,BRD-A68009927,MCF7,BRD-K78126613,MCF7,0.88980810443403
33,cvae,BRD-K78126613,MCF7,BRD-K78126613,MCF7,0.8897306863515815
34,cvae,BRD-K01779529,MCF7,BRD-K01779529,MCF7,0.8862397594141047
35,cvae,BRD-K00627859,MCF7,BRD-K01779529,MCF7,0.8858632650807523
36,cvae,BRD-K01779529,MCF7,BRD-K01779529,MCF7,0.8856450961779849
37,cvae,BRD-K15563106,MCF7,BRD-K15563106,MCF7,0.8803510591258701
38,cvae,BRD-K07691486,MCF7,BRD-K15563106,MCF7,0.8802116937492801
39,cvae,BRD-K15563106,MCF7,BRD-K15563106,MCF7,0.8803337090088013
40,cvae,BRD-A75409952,VCAP,BRD-A75409952,MCF7,0.8864068593216398
41,cvae,BRD-K02407574,MCF7,BRD-A75409952,MCF7,0.8864696532758378
42,cvae,BRD-A75409952,MCF7,BRD-A75409952,MCF7,0.886645162057117
43,cvae,BRD-A13122391,A549,BRD-A13122391,A549,0.8946541300343747
44,cvae,BRD-A48430263,A549,BRD-A13122391,A549,0.8947531956750886
45,cvae,BRD-A13122391,A549,BRD-A13122391,A549,0.8949780737173956
46,cvae,BRD-K28907958,MCF7,BRD-K28907958,MCF7,0.892899920952097
47,cvae,BRD-A02481876,MCF7,BRD-K28907958,MCF7,0.8931855147830087
48,cvae,BRD-K28907958,MCF7,BRD-K28907958,MCF7,0.8930071324888101
49,cvae,BRD-A15079084,MCF7,BRD-A15079084,A549,0.8836188205834272
50,cvae,BRD-K33226500,A549,BRD-A15079084,A549,0.8837176104182136
51,cvae,BRD-A15079084,A549,BRD-A15079084,A549,0.8836576001796563
52,cvae,BRD-K06792661,MCF7,BRD-K06792661,A549,0.8990337293267183
53,cvae,BRD-K32821942,A549,BRD-K06792661,A549,0.8991839216894866
54,cvae,BRD-K06792661,A549,BRD-K06792661,A549,0.8993047888266582
55,cvae,BRD-K81418486,HT29,BRD-K81418486,MCF7,0.8698234699029573
56,cvae,BRD-K40175214,MCF7,BRD-K81418486,MCF7,0.8698195701354239
57,cvae,BRD-K81418486,MCF7,BRD-K81418486,MCF7,0.8698160167288227
58,cvae,BRD-K12762134,MCF7,BRD-K12762134,A549,0.8900901127878837
59,cvae,BRD-K17075857,A549,BRD-K12762134,A549,0.8898784926723722
60,cvae,BRD-K12762134,A549,BRD-K12762134,A549,0.889814993168127
61,cvae,BRD-K81418486,HME1,BRD-K81418486,A375,0.8155897299339787
62,cvae,BRD-K08109215,A375,BRD-K81418486,A375,0.8155621172707691
63,cvae,BRD-K81418486,A375,BRD-K81418486,A375,0.815474513611276
64,cvae,BRD-K60230970,MCF7,BRD-K60230970,MCF7,0.8787851292807254
65,cvae,BRD-K19416115,MCF7,BRD-K60230970,MCF7,0.8788416374254122
66,cvae,BRD-K60230970,MCF7,BRD-K60230970,MCF7,0.8788208942540257
67,cvae,BRD-K73319509,THP1,BRD-K73319509,MCF7,0.8663199905887321
68,cvae,BRD-K43966364,MCF7,BRD-K73319509,MCF7,0.8663639014580315
69,cvae,BRD-K73319509,MCF7,BRD-K73319509,MCF7,0.8664201658672475
70,cvae,BRD-K56301217,A549,BRD-A71390734,A549,0.899059975788473
71,cvae,BRD-K05649647,A549,BRD-K05649647,A549,0.8923749468183635
72,cvae,BRD-K59325863,A549,BRD-K05649647,A549,0.8924002055100523
73,cvae,BRD-K05649647,A549,BRD-K05649647,A549,0.892361156521987
74,cvae,BRD-K87909389,HT29,BRD-K87909389,MCF7,0.8909121940464804
75,cvae,BRD-K11717138,MCF7,BRD-K87909389,MCF7,0.8909218793244005
76,cvae,BRD-K87909389,MCF7,BRD-K87909389,MCF7,0.8908403113248564
77,cvae,BRD-K11853856,A549,BRD-K11853856,MCF7,0.8930663730364071
78,cvae,BRD-K28360340,MCF7,BRD-K11853856,MCF7,0.8931501089988233
79,cvae,BRD-K28907958,MCF7,BRD-K28907958,A549,0.8609916509761424
80,cvae,BRD-A50998626,A549,BRD-K28907958,A549,0.8610332912571079
81,cvae,BRD-A18763547,MCF7,BRD-A18763547,A549,0.9040488560310952
82,cvae,BRD-K48068743,A549,BRD-A18763547,A549,0.9041910436078742
83,cvae,BRD-K29107232,MCF7,BRD-K29107232,PC3,0.8369684800455278
84,cvae,BRD-K74514084,PC3,BRD-K29107232,PC3,0.8367348275262707
85,cvae,BRD-K29107232,PC3,BRD-K29107232,PC3,0.8368111231427351
86,cvae,BRD-K02130563,PC3,BRD-K02130563,MCF7,0.8487640260863919
87,cvae,BRD-K92317137,MCF7,BRD-K02130563,MCF7,0.8487674704534403
88,cvae,BRD-K02130563,MCF7,BRD-K02130563,MCF7,0.8488453439363737
89,cvae,BRD-K54343811,HA1E,BRD-K54343811,MCF7,0.8360714886141958
90,cvae,BRD-K01436366,MCF7,BRD-K54343811,MCF7,0.8362320076640183
91,cvae,BRD-K54343811,MCF7,BRD-K54343811,MCF7,0.8363770623396249
92,cvae,BRD-K35832492,HA1E,BRD-K35832492,PC3,0.7679996480459801
93,cvae,BRD-K28392481,PC3,BRD-K35832492,PC3,0.7678848678814885
94,cvae,BRD-K35832492,PC3,BRD-K35832492,PC3,0.7681206883636178
95,cvae,BRD-K12502280,MCF7,BRD-K12502280,A375,0.8229738884458285
96,cvae,BRD-K68488863,A375,BRD-K12502280,A375,0.8229498612596766
97,cvae,BRD-K12502280,A375,BRD-K12502280,A375,0.8228237089112429
98,cvae,BRD-K59369769,A375,BRD-K59369769,PC3,0.8375817505606189
99,cvae,BRD-K57569181,PC3,BRD-K59369769,PC3,0.8375231770785212
100,cvae,BRD-K59369769,PC3,BRD-K59369769,PC3,0.8375205024024333
101,cvae,BRD-K59369769,XC.L100.M,BRD-K59369769,A375,0.8324030645271252
102,cvae,BRD-K53414658,A375,BRD-K59369769,A375,0.8323092969258563
103,cvae,BRD-K59369769,A375,BRD-K59369769,A375,0.8324327296995631
104,cvae,BRD-K36740062,HELA,BRD-K36740062,PC3,0.7908045457101471
105,cvae,BRD-K75295174,PC3,BRD-K36740062,PC3,0.7907715067256655
106,cvae,BRD-K36740062,PC3,BRD-K36740062,PC3,0.7907661573734897
107,cvae,BRD-K61894884,PC3,BRD-K61894884,PC3,0.7627386371501643
108,cvae,BRD-K22134346,PC3,BRD-K61894884,PC3,0.7627961843776481
109,cvae,BRD-K61894884,PC3,BRD-K61894884,PC3,0.762631836115297
110,cvae,BRD-K68065987,MDAMB231,BRD-K68065987,MDAMB231,0.8096339639067152
111,cvae,BRD-K92723993,MDAMB231,BRD-K68065987,MDAMB231,0.8096737889998322
112,cvae,BRD-K68065987,MDAMB231,BRD-K68065987,MDAMB231,0.8096250803902121
113,cvae,BRD-K49865102,PC3,BRD-K49865102,HME1,0.8032978294349309
114,cvae,BRD-K81418486,HME1,BRD-K49865102,HME1,0.8032912806476751
115,cvae,BRD-K49865102,HME1,BRD-K49865102,HME1,0.8032450927759507
116,cvae,BRD-K40175214,MCF7,BRD-K40175214,MDAMB231,0.7973352580567579
117,cvae,BRD-K04887706,MDAMB231,BRD-K40175214,MDAMB231,0.7974053191764419
118,cvae,BRD-K40175214,MDAMB231,BRD-K40175214,MDAMB231,0.7972938294408063
119,cvae,BRD-A45498368,HS578T,BRD-A45498368,MDAMB231,0.7958120845444716
120,cvae,BRD-K87737963,MDAMB231,BRD-A45498368,MDAMB231,0.7957827978034226
121,cvae,BRD-A45498368,MDAMB231,BRD-A45498368,MDAMB231,0.795729066960285
122,cvae,BRD-K49865102,HS578T,BRD-K49865102,MDAMB231,0.8071681242186796
123,cvae,BRD-K95435023,MDAMB231,BRD-K49865102,MDAMB231,0.8071707411679454
124,cvae,BRD-K49865102,MDAMB231,BRD-K49865102,MDAMB231,0.8071208780218846
125,cvae,BRD-K83963101,YAPC,BRD-K83963101,A375,0.8483746971562723
126,cvae,BRD-K93123848,A375,BRD-K83963101,A375,0.8483166047310249
127,cvae,BRD-K83963101,A375,BRD-K83963101,A375,0.8483035328128783
128,cvae,BRD-K00627859,MCF7,BRD-K00627859,HA1E,0.7714838401875521
129,cvae,BRD-K81418486,HA1E,BRD-K00627859,HA1E,0.7715942715981169
130,cvae,BRD-K00627859,HA1E,BRD-K00627859,HA1E,0.7715673260004063
131,cvae,BRD-K36740062,A375,BRD-K36740062,MCF7,0.8415341392994014
132,cvae,BRD-K85133207,MCF7,BRD-K36740062,MCF7,0.8415617583767023
133,cvae,BRD-K36740062,MCF7,BRD-K36740062,MCF7,0.8415226837322718
134,cvae,BRD-K26510616,MCF7,BRD-K26510616,MCF7,0.8301674137490244
135,cvae,BRD-K45681478,MCF7,BRD-K26510616,MCF7,0.8299042628237041
136,cvae,BRD-K26510616,MCF7,BRD-K26510616,MCF7,0.8300036427548937
137,cvae,BRD-K29313308,MCF7,BRD-K29313308,PC3,0.7121029522721884
138,cvae,BRD-K11153516,PC3,BRD-K29313308,PC3,0.7118473186619162
139,cvae,BRD-K29313308,PC3,BRD-K29313308,PC3,0.7120582139851066
140,cvae,BRD2492 + BRD3308,HA1E,BRD2492 + BRD3308,PC3,0.7891644561409534
141,cvae,BRD-A75409952,PC3,BRD2492 + BRD3308,PC3,0.7892173274958517
142,cvae,BRD2492 + BRD3308,PC3,BRD2492 + BRD3308,PC3,0.7889811927232468
143,cvae,BRD-K40175214,HME1,BRD-K40175214,HME1,0.7982104800620891
144,cvae,BRD-K68065987,HME1,BRD-K40175214,HME1,0.798221525127373
145,cvae,BRD-K40175214,HME1,BRD-K40175214,HME1,0.7981901794630045
146,cvae,BRD-A19500257,PC3,BRD-A19500257,HEPG2,0.805156729316026
147,cvae,BRD-K70401845,HEPG2,BRD-A19500257,HEPG2,0.8050651489199033
148,cvae,BRD-A19500257,HEPG2,BRD-A19500257,HEPG2,0.8051013628795971
149,cvae,BRD-K68065987,A549,BRD-K68065987,HME1,0.7998547772752003
150,cvae,BRD-K52911425,HME1,BRD-K68065987,HME1,0.7998563038289388
151,cvae,BRD-K68065987,HME1,BRD-K68065987,HME1,0.7999378910707569
152,cvae,BRD-K85606544,A549,BRD-K85606544,A549,0.9032580691241364
153,cvae,BRD-K41213548,A549,BRD-K85606544,A549,0.9033449928899476
154,cvae,BRD-K85606544,A549,BRD-K85606544,A549,0.9032655287123624
155,cvae,BRD-K85606544,HS578T,BRD-K85606544,MCF7,0.9144120585071092
156,cvae,BRD-K07857022,MCF7,BRD-K85606544,MCF7,0.9143792055312764
157,cvae,BRD-K85606544,MCF7,BRD-K85606544,MCF7,0.914453358841234
158,cvae,BRD-A19037878,HEPG2,BRD-A19037878,MCF7,0.8154938905812078
159,cvae,BRD-K43389698,MCF7,BRD-A19037878,MCF7,0.8154453679802365
160,cvae,BRD-A19037878,MCF7,BRD-A19037878,MCF7,0.8155536827406598
161,cvae,BRD-K98948170,HA1E,BRD-K98948170,HCC515,0.764887800320665
162,cvae,BRD-K93367411,HCC515,BRD-K98948170,HCC515,0.7649393118881996
163,cvae,BRD-K98948170,HCC515,BRD-K98948170,HCC515,0.7648695522308085
164,cvae,BRD-K52911425,A375,BRD-K52911425,HME1,0.7992200387964012
165,cvae,BRD-K49865102,HME1,BRD-K52911425,HME1,0.7991512733231676
166,cvae,BRD-K52911425,HME1,BRD-K52911425,HME1,0.7992350349419493
167,cvae,BRD-A45498368,MDAMB231,BRD-A45498368,HME1,0.7991530115419201
168,cvae,BRD-K81418486,HME1,BRD-A45498368,HME1,0.799174857937017
169,cvae,BRD-A45498368,HME1,BRD-A45498368,HME1,0.7991763909048468
170,cvae,BRD-A68281735,PC3,BRD-A68281735,A549,0.8869789898548897
171,cvae,BRD-K57080016,A549,BRD-A68281735,A549,0.8869226228202121
172,cvae,BRD-A68281735,A549,BRD-A68281735,A549,0.8869374906839333
173,cvae,BRD-K51313569,HS578T,BRD-K51313569,A549,0.8606973660514681
174,cvae,BRD-K02113016,A549,BRD-K51313569,A549,0.8606472655840276
175,cvae,BRD-K51313569,A549,BRD-K51313569,A549,0.8605781345075876
176,cvae,BRD-K21680192,TMD8,BRD-K21680192,HEPG2,0.8360785761851242
177,cvae,BRD-A75409952,HEPG2,BRD-K21680192,HEPG2,0.8359546495263847
178,cvae,BRD-K21680192,HEPG2,BRD-K21680192,HEPG2,0.8359600373631084
179,cvae,BRD-K56032964,A549,BRD-K56032964,MCF7,0.8957352443716526
180,cvae,BRD-K60230970,MCF7,BRD-K56032964,MCF7,0.8957773657094685
181,cvae,BRD-K56032964,MCF7,BRD-K56032964,MCF7,0.8958817807023582
182,cvae,BRD-K28731095,HELA,BRD-K28731095,A549,0.8905910725636481
183,cvae,BRD-K56343971,A549,BRD-K28731095,A549,0.8905993018428345
184,cvae,BRD-K28731095,A549,BRD-K28731095,A549,0.8906015082902549
185,cvae,BRD-K64052750,HT29,BRD-K64052750,HCC515,0.8171370204296956
186,cvae,BRD-K84937637,HCC515,BRD-K64052750,HCC515,0.817046883204124
187,cvae,BRD-K64052750,HCC515,BRD-K64052750,HCC515,0.8173065833483044
188,cvae,BRD-K84937637,MCF7,BRD-K84937637,MCF7,0.8617783007941884
189,cvae,BRD-K87782578,MCF7,BRD-K84937637,MCF7,0.8617885954107858
190,cvae,BRD-K84937637,MCF7,BRD-K84937637,MCF7,0.861778024988261
191,cvae,BRD-K85133207,MCF7,BRD-A71390734,MCF7,0.8916985552304161
192,cvae,BRD-K24844714,A549,BRD-K24844714,PC3,0.8140465701130837
193,cvae,BRD-A39996500,PC3,BRD-K24844714,PC3,0.8141364700172755
194,cvae,BRD-K24844714,PC3,BRD-K24844714,PC3,0.8141531145842975
195,cvae,BRD-A39996500,MCF7,BRD-A39996500,PC3,0.8171333130849023
196,cvae,BRD-K66175015,PC3,BRD-A39996500,PC3,0.8173281539374738
197,cvae,BRD-A39996500,PC3,BRD-A39996500,PC3,0.8173661317722856
198,cvae,BRD-A19500257,VCAP,BRD-A19500257,PC3,0.8113242565688106
199,cvae,BRD-K83896451,PC3,BRD-A19500257,PC3,0.8115056214154811
200,cvae,BRD-A19500257,PC3,BRD-A19500257,PC3,0.8113087344677727
201,cvae,BRD-K57080016,YAPC,BRD-K57080016,HCC515,0.8169545395311323
202,cvae,BRD-K81418486,HCC515,BRD-K57080016,HCC515,0.817035587989278
203,cvae,BRD-K59058747,PC3,BRD-K59058747,PC3,0.8207136396274468
204,cvae,BRD-K92428232,PC3,BRD-K59058747,PC3,0.8206313660778555
205,cvae,BRD-K59058747,PC3,BRD-K59058747,PC3,0.8206796641856299
206,cvae,BRD-K81418486,VCAP,BRD-K81418486,HT29,0.7880445108947159
207,cvae,BRD-K66615216,HT29,BRD-K81418486,HT29,0.7880254610434423
208,cvae,BRD-K81418486,HT29,BRD-K81418486,HT29,0.7880018122886794
209,cvae,BRD-K74402642,A549,BRD-K74402642,A549,0.8857849426114252
210,cvae,BRD-K09907482,A549,BRD-K74402642,A549,0.8860435908446262
211,cvae,BRD-K74402642,A549,BRD-K74402642,A549,0.8858421755484333
212,cvae,BRD-K59369769,HS578T,BRD-K59369769,MCF7,0.8662901586499197
213,cvae,BRD-A22032524,MCF7,BRD-K59369769,MCF7,0.8662720709123467
214,cvae,BRD-K59369769,MCF7,BRD-K59369769,MCF7,0.8662634888581366
215,cvae,BRD-K48692744,A549,BRD-K48692744,MCF7,0.886754079742126
216,cvae,BRD-K56032964,MCF7,BRD-K48692744,MCF7,0.8869640001234329
217,cvae,BRD-K48692744,MCF7,BRD-K48692744,MCF7,0.8868838432239832
218,cvae,BRD-K03618428,MCF7,BRD-K03618428,A549,0.8920965367697504
219,cvae,BRD-K12787259,A549,BRD-K03618428,A549,0.8918851026628877
220,cvae,BRD-K03618428,A549,BRD-K03618428,A549,0.8918174532415468
221,cvae,BRD-A19500257,A549,BRD-A19500257,A549,0.9031544494785726
222,cvae,BRD-K51313569,A549,BRD-A19500257,A549,0.9031805420021352
223,cvae,BRD-A19500257,A549,BRD-A19500257,A549,0.9031999766988892
224,cvae,BRD-K68202742,A549,BRD-K68202742,MCF7,0.8872589136290585
225,cvae,BRD-K01121114,MCF7,BRD-K68202742,MCF7,0.8871176753377977
226,cvae,BRD-K68202742,MCF7,BRD-K68202742,MCF7,0.8871897504821616
227,cvae,BRD-K68202742,A549,BRD-K68202742,A549,0.9010301088415498
228,cvae,BRD-K89732114,A549,BRD-K68202742,A549,0.9012209344729438
229,cvae,BRD-K68202742,A549,BRD-K68202742,A549,0.9012020578021364
230,cvae,BRD-A36630025,MCF7,BRD-A36630025,A549,0.891007590826949
231,cvae,BRD-K76205745,A549,BRD-A36630025,A549,0.8910826421096938
232,cvae,BRD-A36630025,A549,BRD-A36630025,A549,0.8910903069488426
233,cvae,BRD-K63923597,MCF10A,BRD-K63923597,MCF7,0.8924965130914908
234,cvae,BRD-A37704979,MCF7,BRD-K63923597,MCF7,0.8924471823150111
235,cvae,BRD-K63923597,MCF7,BRD-K63923597,MCF7,0.8924493631060659
236,cvae,BRD-K24132293,MCF7,BRD-K24132293,A549,0.8938001963981941
237,cvae,BRD-K11717138,A549,BRD-K24132293,A549,0.8936596508287977
238,cvae,BRD-K24132293,A549,BRD-K24132293,A549,0.893861771675038
239,cvae,BRD-A19500257,HEPG2,BRD-A19500257,MCF7,0.8896289845193277
240,cvae,BRD-K93788137,MCF7,BRD-A19500257,MCF7,0.8896018978116078
241,cvae,BRD-A19500257,MCF7,BRD-A19500257,MCF7,0.8895126713870061
242,cvae,BRD-A75409952,PC3,BRD-A75409952,A549,0.9002575507821732
243,cvae,BRD-A08545410,A549,BRD-A75409952,A549,0.9003844150947455
244,cvae,BRD-A75409952,A549,BRD-A75409952,A549,0.9004636227086773
245,cvae,BRD-A02481876,MCF7,BRD-A02481876,MCF7,0.8947226838425942
246,cvae,BRD-K27305650,MCF7,BRD-A02481876,MCF7,0.8947483979347679
247,cvae,BRD-A02481876,MCF7,BRD-A02481876,MCF7,0.8946550921480754
248,cvae,BRD-K09907482,MCF7,BRD-K09907482,MCF7,0.8881184211106117
249,cvae,BRD-K65781196,MCF7,BRD-K09907482,MCF7,0.8879030872362155
250,cvae,BRD-K09907482,MCF7,BRD-K09907482,MCF7,0.8878883925529604
251,cvae,BRD-K01976263,MCF7,BRD-K01976263,A549,0.9017805382858108
252,cvae,BRD-K40738845,A549,BRD-K01976263,A549,0.9014385453497652
253,cvae,BRD-A47829399,A549,BRD-A47829399,A549,0.9033172391167286
254,cvae,BRD-K68065987,A549,BRD-A47829399,A549,0.90342870961009
255,cvae,BRD-A47829399,A549,BRD-A47829399,A549,0.9034471116381386
256,cvae,BRD-K09499853,MCF7,BRD-K09499853,A549,0.8980170830214776
257,cvae,BRD-K44876623,A549,BRD-K09499853,A549,0.8980735013688859
258,cvae,BRD-K07303502,MCF7,BRD-K07303502,A549,0.898731760320621
259,cvae,BRD-K53417444,A549,BRD-K07303502,A549,0.8985369066398667
260,cvae,BRD-K07303502,A549,BRD-K07303502,A549,0.8986382428689144
261,cvae,BRD-A91699651,A549,BRD-A91699651,A549,0.8980032478264618
262,cvae,BRD-K68870568,A549,BRD-A91699651,A549,0.89803176487655
263,cvae,BRD-A91699651,A549,BRD-A91699651,A549,0.8980200078471277
264,cvae,BRD-K81418486,MDAMB231,BRD-K81418486,A549,0.905770526428016
265,cvae,BRD-A22032524,A549,BRD-K81418486,A549,0.9057762670397632
266,cvae,BRD-K81418486,A549,BRD-K81418486,A549,0.9058112238375547
267,cvae,BRD-A75409952,MCF7,BRD-A75409952,PC3,0.7895107080336476
268,cvae,BRD-K57569181,PC3,BRD-A75409952,PC3,0.7894666368120649
269,cvae,BRD-A75409952,PC3,BRD-A75409952,PC3,0.7894057734993595
270,cvae,BRD-K85133207,PC3,BRD-K85133207,HA1E,0.7599385912329674
271,cvae,BRD-K81418486,HA1E,BRD-K85133207,HA1E,0.7600067986802547
272,cvae,BRD-K88742110,HA1E,BRD-K88742110,MCF7,0.8390941291571836
273,cvae,BRD-K11153516,MCF7,BRD-K88742110,MCF7,0.8389253231013526
274,cvae,BRD-K88742110,MCF7,BRD-K88742110,MCF7,0.8390683316818224
275,cvae,BRD2492 + BRD3308,PC3,BRD2492 + BRD3308,MCF7,0.865710209339329
276,cvae,BRD-K95901403,MCF7,BRD2492 + BRD3308,MCF7,0.8658897205136027
277,cvae,BRD-K77908580,MCF7,BRD-K77908580,PC3,0.8387596984348251
278,cvae,BRD-K50498985,PC3,BRD-K77908580,PC3,0.8386652381116919
279,cvae,BRD-K88742110,MCF7,BRD-K88742110,HA1E,0.7670528640235921
280,cvae,BRD-K68065987,HA1E,BRD-K88742110,HA1E,0.7672431316290396
281,cvae,BRD-K88742110,HA1E,BRD-K88742110,HA1E,0.7672513288377696
282,cvae,BRD-K02130563,HA1E,BRD-K02130563,HA1E,0.8049667631728712
283,cvae,BRD-K93918653,HA1E,BRD-K02130563,HA1E,0.8049334804529188
284,cvae,BRD-K02130563,HA1E,BRD-K02130563,HA1E,0.8049522544982648
285,cvae,BRD-K19826688,MCF7,BRD-K19826688,HA1E,0.7666144095679155
286,cvae,BRD-K04887706,HA1E,BRD-K19826688,HA1E,0.7664567383746472
287,cvae,BRD-K19826688,HA1E,BRD-K19826688,HA1E,0.7666151343602366
288,cvae,BRD-K56301217,HEK293,BRD-K56301217,HA1E,0.8390955017727298
289,cvae,BRD-K33379087,HA1E,BRD-K56301217,HA1E,0.8390597881121604
290,cvae,BRD-K56301217,HA1E,BRD-K56301217,HA1E,0.8390424636514567
291,cvae,BRD-K77908580,HT29,BRD-K77908580,HA1E,0.8441460086049268
292,cvae,BRD-K99964838,HA1E,BRD-K77908580,HA1E,0.8442391668675187
293,cvae,BRD-K02113016,PC3,BRD-K56851771,PC3,0.8436025618881402
294,cvae,BRD-K79404599,PC3,BRD-K79404599,PC3,0.8318125447940096
295,cvae,BRD-K03449891,PC3,BRD-K79404599,PC3,0.8318213641695993
296,cvae,BRD-K79404599,PC3,BRD-K79404599,PC3,0.8318177851066326
297,cvae,BRD-K52911425,A375,BRD-K52911425,MDAMB231,0.8057459534026912
298,cvae,BRD-K53972329,MDAMB231,BRD-K52911425,MDAMB231,0.8058203889326676
299,cvae,BRD-K52911425,MDAMB231,BRD-K52911425,MDAMB231,0.805754035157777
300,cvae,BRD-K54343811,MCF7,BRD-K54343811,PC3,0.7726468368148498
301,cvae,BRD-K35832492,PC3,BRD-K54343811,PC3,0.772647600091719
302,cvae,BRD-K54343811,PC3,BRD-K54343811,PC3,0.7725313062016717
303,cvae,BRD-K94176593,MDAMB231,BRD-K94176593,MCF7,0.8696050380224449
304,cvae,BRD-A19500257,MCF7,BRD-K94176593,MCF7,0.8696141588603274
305,cvae,BRD-K94176593,MCF7,BRD-K94176593,MCF7,0.8695907794974007
306,cvae,BRD-K36452089,HA1E,BRD-K36452089,HA1E,0.786017792727856
307,cvae,BRD-K12787259,HA1E,BRD-K36452089,HA1E,0.7860768023681647
308,cvae,BRD-K36452089,HA1E,BRD-K36452089,HA1E,0.7860409732539512
309,cvae,BRD-K21680192,TMD8,BRD-K21680192,A549,0.8794687623777934
310,cvae,BRD-K16803204,A549,BRD-K21680192,A549,0.879446377199024
311,cvae,BRD-K21680192,A549,BRD-K21680192,A549,0.8795236028587323
312,cvae,BRD-K81418486,HBL1,BRD-K81418486,HEPG2,0.8151765405840823
313,cvae,BRD-K74514084,HEPG2,BRD-K81418486,HEPG2,0.8151112451342624
314,cvae,BRD-K81418486,HEPG2,BRD-K81418486,HEPG2,0.815075095315482
315,cvae,BRD-K98948170,HA1E,BRD-K98948170,HA1E,0.765834719038971
316,cvae,BRD-K11153516,HA1E,BRD-K98948170,HA1E,0.7658213841430797
317,cvae,BRD-K98948170,HA1E,BRD-K98948170,HA1E,0.7657781403392794
318,cvae,BRD-K07572174,MCF7,BRD-K07572174,A375,0.8528867217783782
319,cvae,BRD-A74980173,A375,BRD-K07572174,A375,0.8530516024103104
320,cvae,BRD-K07572174,A375,BRD-K07572174,A375,0.8531226192296038
321,cvae,BRD-K11433652,A549,BRD-K11433652,A549,0.8709061492785216
322,cvae,BRD-K98493452,A549,BRD-K11433652,A549,0.8705574472029364
323,cvae,BRD-K11433652,A549,BRD-K11433652,A549,0.870617348401941
324,cvae,BRD-K23984367,MCF7,BRD-K23984367,A549,0.8966901229773091
325,cvae,BRD-K99792991,A549,BRD-K23984367,A549,0.8967034193886527
326,cvae,BRD-K23984367,A549,BRD-K23984367,A549,0.8967379977550554
327,cvae,BRD-K81332461,HA1E,BRD-K81332461,MCF7,0.9086035279465072
328,cvae,BRD-A19500257,MCF7,BRD-K81332461,MCF7,0.9084881640997036
329,cvae,BRD-K51313569,XC.L100.M,BRD-K51313569,YAPC,0.8461875240805034
330,cvae,BRD-K82928847,YAPC,BRD-K51313569,YAPC,0.8461852150076217
331,cvae,BRD-K51313569,YAPC,BRD-K51313569,YAPC,0.8461110167990249
332,cvae,BRD-A27376179,MCF7,BRD-A27376179,MCF7,0.8491526238100988
333,cvae,BRD-K28360340,MCF7,BRD-A27376179,MCF7,0.8488656445354582
334,cvae,BRD-A27376179,MCF7,BRD-A27376179,MCF7,0.848957815027984
